k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
56,0.280000,0.2672616914,-0.02075181808,7.139518857e-06,-3.707781434e-05,-3.707781434e-05,0.0002974709496,0,7.49035e-10,2.47917e-06,0.07139212452,-0.3707806915,0.2623848341,0.03010648806
57,0.285000,0.2628431693,-0.01908353902,7.030554116e-06,-3.585405648e-05,-3.585405648e-05,0.0002836883068,0,7.08973e-10,2.4595e-06,0.07030668296,-0.3585381061,0.2580049494,0.03074637292
58,0.290000,0.2591888607,-0.02084764373,6.925314665e-06,-3.46917659e-05,-3.46917659e-05,0.0002708025277,0,6.71874e-10,2.44063e-06,0.06925097294,-0.3469136506,0.2537358252,0.03039025069
59,0.295000,0.2553805634,-0.02096519619,6.823800504e-06,-3.358628601e-05,-3.358628601e-05,0.000258740969,0,6.37558e-10,2.42287e-06,0.06824137829,-0.3358614296,0.2495896028,0.03024678217
60,0.300000,0.2517210431,-0.02066441439,6.725080311e-06,-3.25338915e-05,-3.25338915e-05,0.0002474375069,0,6.05583e-10,2.40543e-06,0.06725390069,-0.3253413886,0.2455780804,0.03034128718
61,0.305000,0.2488815337,-0.02309579961,6.630085409e-06,-3.153178841e-05,-3.153178841e-05,0.0002368334681,0,5.75972e-10,2.38919e-06,0.06630492397,-0.315315783,0.2417126823,0.03041388776
62,0.310000,0.2439966798,-0.0159122711,6.538815796e-06,-3.057625145e-05,-3.057625145e-05,0.0002268748358,0,5.48586e-10,2.37443e-06,0.06538655702,-0.3057639748,0.2380044294,0.03027082135
63,0.315000,0.2400300391,-0.01182918623,6.450340152e-06,-2.966541797e-05,-2.966541797e-05,0.0002175122499,0,5.22991e-10,2.36004e-06,0.06449898519,-0.2966535091,0.23446391,0.0298811012
64,0.320000,0.2360934094,-0.007157544605,6.364658475e-06,-2.879556268e-05,-2.879556268e-05,0.0002087010071,0,4.99126e-10,2.34641e-06,0.06364238914,-0.2879604399,0.231101253,0.02977374967
65,0.325000,0.2327522039,-0.003071356565,6.281770766e-06,-2.796389163e-05,-2.796389163e-05,0.0002004019916,0,4.769e-10,2.33374e-06,0.06281694304,-0.2796431929,0.227926101,0.02974146959
66,0.330000,0.2299469709,-0.002560427412,6.201677024e-06,-2.716947347e-05,-2.716947347e-05,0.0001925770193,0,4.5612e-10,2.32173e-06,0.06201462355,-0.271697253,0.2249475854,0.02945172746
67,0.335000,0.2271119952,-0.001099751331,6.123445928e-06,-2.640951425e-05,-2.640951425e-05,0.0001851916313,0,4.36548e-10,2.30971e-06,0.06123555265,-0.2640979886,0.2221743033,0.02962168137
68,0.340000,0.2253994085,-0.007050694898,6.0480088e-06,-2.568215132e-05,-2.568215132e-05,0.0001782160252,0,4.18279e-10,2.29867e-06,0.06047984865,-0.2568206042,0.2196142948,0.02951266297
69,0.345000,0.2221787609,-0.002685966901,5.974434316e-06,-2.498552203e-05,-2.498552203e-05,0.0001716213301,0,4.01064e-10,2.28777e-06,0.05974762887,-0.2498577088,0.2172750228,0.02956370461
70,0.350000,0.2194105051,0.0008004698902,5.902722478e-06,-2.431776375e-05,-2.431776375e-05,0.0001653814688,0,3.84847e-10,2.27711e-06,0.05903076008,-0.2431776375,0.2151633538,0.02936201615
71,0.355000,0.2178233154,0.0003251619637,5.833804607e-06,-2.367794514e-05,-2.367794514e-05,0.0001594722271,0,3.69685e-10,2.26747e-06,0.05833757203,-0.2367793322,0.2132855407,0.02938986763
72,0.360000,0.2164919451,0.00123963505,5.765818059e-06,-2.306420356e-05,-2.306420356e-05,0.0001538721845,0,3.55242e-10,2.25721e-06,0.05765990354,-0.2306396067,0.2116472066,0.02951099468
73,0.365000,0.2148099914,0.003829000518,5.700625479e-06,-2.247467637e-05,-2.247467637e-05,0.0001485599205,0,3.41773e-10,2.24833e-06,0.05700610392,-0.2247486115,0.2102533314,0.02952931741
74,0.370000,0.214186199,0.002297723666,5.637295544e-06,-2.190936357e-05,-2.190936357e-05,0.0001435177401,0,3.29032e-10,2.2396e-06,0.05637627561,-0.2190897167,0.2091082391,0.02971421387
75,0.375000,0.2119386196,0.006165090017,5.575828254e-06,-2.136547118e-05,-2.136547118e-05,0.0001387279481,0,3.1704e-10,2.23154e-06,0.05575390905,-0.2136588246,0.2082155877,0.02969564029
76,0.380000,0.2114473693,0.006534259766,5.515292287e-06,-2.084299922e-05,-2.084299922e-05,0.000134174712,0,3.05582e-10,2.22295e-06,0.05515566468,-0.2084264606,0.2075783601,0.02976458186
77,0.385000,0.2118743509,0.004700792022,5.456618965e-06,-2.034008503e-05,-2.034008503e-05,0.000129844062,0,2.94791e-10,2.21504e-06,0.05456498545,-0.2033969909,0.2071988577,0.02996339841
78,0.390000,0.2108479105,0.00877566915,5.399808288e-06,-1.985579729e-05,-1.985579729e-05,0.000125721097,0,2.84617e-10,2.20782e-06,0.05399857275,-0.1985586286,0.2070786955,0.02969808849
79,0.395000,0.2101185992,0.01373093855,5.344860256e-06,-1.938920468e-05,-1.938920468e-05,0.0001217937097,0,2.75029e-10,2.20134e-06,0.05344816949,-0.1938961744,0.2072187985,0.02984813351
80,0.400000,0.2099754661,0.01698033046,5.290843546e-06,-1.89403072e-05,-1.89403072e-05,0.0001180507243,0,2.65853e-10,2.19446e-06,0.05290547945,-0.1894030273,0.2076194013,0.03000913587
81,0.405000,0.2096932754,0.02061886527,5.238689482e-06,-1.85072422e-05,-1.85072422e-05,0.0001144809648,0,2.57212e-10,2.18846e-06,0.05238725618,-0.185076341,0.2082800482,0.02974616766
82,0.410000,0.21100308,0.01968240552,5.186535418e-06,-1.809000969e-05,-1.809000969e-05,0.0001110741869,0,2.48842e-10,2.1813e-06,0.05186846573,-0.180903852,0.2091995959,0.02971405722
83,0.415000,0.2122466639,0.02035418991,5.136243999e-06,-1.768767834e-05,-1.768767834e-05,0.0001078210771,0,2.40941e-10,2.17491e-06,0.05136586912,-0.1768738776,0.2103762181,0.02970032604
84,0.420000,0.2144716717,0.01879614592,5.087815225e-06,-1.729931682e-05,-1.729931682e-05,0.0001047123224,0,2.33491e-10,2.16937e-06,0.05087951943,-0.1729956716,0.2118074121,0.02978310419
85,0.425000,0.217849981,0.01498395205,5.041249096e-06,-1.692399383e-05,-1.692399383e-05,0.000101740472,0,2.26477e-10,2.16483e-06,0.05040946603,-0.1692431569,0.2134900061,0.02969285047
86,0.430000,0.2193940692,0.01654897258,4.99561429e-06,-1.656170934e-05,-1.656170934e-05,9.889807552e-05,0,2.19766e-10,2.16022e-06,0.04995576013,-0.165616706,0.2154201701,0.02969820149
87,0.435000,0.222342629,0.01505911816,4.950910807e-06,-1.621153206e-05,-1.621153206e-05,9.617768228e-05,0,2.13353e-10,2.15567e-06,0.0495100338,-0.1621181369,0.2175934271,0.02938241715
88,0.440000,0.2252875529,0.01470731851,4.907138646e-06,-1.587253064e-05,-1.587253064e-05,9.357277304e-05,0,2.07237e-10,2.15136e-06,0.04907231126,-0.1587300152,0.220004667,0.02927682505
89,0.445000,0.2278046757,0.01552831382,4.864297807e-06,-1.554563642e-05,-1.554563642e-05,9.107775986e-05,0,2.01363e-10,2.14683e-06,0.04864261393,-0.1554525793,0.2226481616,0.02939290281
90,0.450000,0.2304796241,0.0166566968,4.822388291e-06,-1.522991806e-05,-1.522991806e-05,8.868519217e-05,0,1.95724e-10,2.14221e-06,0.04822096508,-0.1522949338,0.2255175814,0.02916367859
91,0.455000,0.2335582525,0.01726029627,4.781410098e-06,-1.492351294e-05,-1.492351294e-05,8.639041334e-05,0,1.90357e-10,2.13803e-06,0.04781583138,-0.1492382437,0.2286060145,0.02924551492
92,0.460000,0.2365873195,0.01788402908,4.741363227e-06,-1.462735236e-05,-1.462735236e-05,8.418876678e-05,0,1.8521e-10,2.13385e-06,0.04741035122,-0.1462765485,0.2319059867,0.02943171073
93,0.465000,0.2398823909,0.01775713358,4.703179002e-06,-1.4340505e-05,-1.4340505e-05,8.207559586e-05,0,1.80366e-10,2.13078e-06,0.04702990036,-0.1434061378,0.2354094825,0.02894910555
94,0.470000,0.2440352477,0.01687929593,4.664994776e-06,-1.406297088e-05,-1.406297088e-05,8.004624397e-05,0,1.75648e-10,2.12689e-06,0.04664914589,-0.1406311095,0.2391079691,0.02911497851
95,0.475000,0.2471342944,0.01921164617,4.627741873e-06,-1.379381865e-05,-1.379381865e-05,7.809605449e-05,0,1.71139e-10,2.1233e-06,0.04627655819,-0.1379414499,0.2429924202,0.02959979392
96,0.480000,0.2514138073,0.0191945117,4.591420293e-06,-1.353304833e-05,-1.353304833e-05,7.622130215e-05,0,1.66821e-10,2.1199e-06,0.04591215681,-0.1353284568,0.247053342,0.02946180548
97,0.485000,0.2563567199,0.0170264449,4.556030035e-06,-1.327972859e-05,-1.327972859e-05,7.441826165e-05,0,1.62701e-10,2.11692e-06,0.04556444474,-0.1327999979,0.2512808002,0.02978517094
98,0.490000,0.2613438591,0.01595266908,4.520639777e-06,-1.303479075e-05,-1.303479075e-05,7.268320769e-05,0,1.58669e-10,2.11303e-06,0.04520798847,-0.1303508878,0.2556644483,0.02976092641
99,0.495000,0.2652853094,0.01758056507,4.487112164e-06,-1.27973035e-05,-1.27973035e-05,7.101334631e-05,0,1.54874e-10,2.11028e-06,0.04486825969,-0.1279688329,0.2601935568,0.02963090288
100,0.500000,0.2697403356,0.01864147279,4.454515874e-06,-1.25663355e-05,-1.25663355e-05,6.940495223e-05,0,1.51253e-10,2.10801e-06,0.04454529285,-0.1256629229,0.2648570434,0.02942485583
101,0.505000,0.2748520002,0.01848993264,4.420988262e-06,-1.234281808e-05,-1.234281808e-05,6.785616279e-05,0,1.47646e-10,2.10403e-06,0.04421359953,-0.1234277785,0.2696435044,0.02950572398
102,0.510000,0.2797423601,0.02001255751,4.389323294e-06,-1.21248886e-05,-1.21248886e-05,6.63632527e-05,0,1.44277e-10,2.1016e-06,0.04389019031,-0.1212523282,0.2745412464,0.02978819125
103,0.515000,0.2848905884,0.01900858246,4.358589649e-06,-1.191347837e-05,-1.191347837e-05,6.492435932e-05,0,1.41048e-10,2.09944e-06,0.04358359985,-0.1191356331,0.2795383197,0.02994106455
104,0.520000,0.2899289913,0.01871612575,4.328787327e-06,-1.170858741e-05,-1.170858741e-05,6.353575736e-05,0,1.37942e-10,2.09743e-06,0.04328533728,-0.1170878112,0.2846225509,0.03020760904
105,0.525000,0.2949790023,0.0200562356,4.299916327e-06,-1.150928438e-05,-1.150928438e-05,6.21965155e-05,0,1.34976e-10,2.09589e-06,0.04299541842,-0.1150911748,0.2897815775,0.03006916997
106,0.530000,0.2998583205,0.0202513868,4.270114005e-06,-1.131556928e-05,-1.131556928e-05,6.090383977e-05,0,1.32024e-10,2.09293e-06,0.04270532448,-0.1131557375,0.2950028822,0.02994588522
107,0.535000,0.304317113,0.02190338541,4.241243005e-06,-1.112744212e-05,-1.112744212e-05,5.965586752e-05,0,1.29195e-10,2.0903e-06,0.04241505358,-0.1112726331,0.3002738274,0.02994229784
108,0.540000,0.3092890605,0.02230862807,4.213303328e-06,-1.094397157e-05,-1.094397157e-05,5.844980478e-05,0,1.26496e-10,2.08826e-06,0.04213315248,-0.1094409376,0.3055816905,0.03004376706
109,0.545000,0.3141789436,0.02309134696,4.186294973e-06,-1.076608896e-05,-1.076608896e-05,5.728472024e-05,0,1.23902e-10,2.08643e-06,0.04185963515,-0.1076607257,0.3109136991,0.02990842518
110,0.550000,0.3194025084,0.0224525528,4.159286618e-06,-1.059286296e-05,-1.059286296e-05,5.615875125e-05,0,1.21372e-10,2.08421e-06,0.04159451555,-0.1059321314,0.3162570664,0.03009052431
111,0.555000,0.3248352185,0.02179743629,4.133209586e-06,-1.042336226e-05,-1.042336226e-05,5.507003516e-05,0,1.1897e-10,2.08278e-06,0.04132924974,-0.1042382866,0.3215990259,0.03010867388
112,0.560000,0.3305593021,0.02044861764,4.107132554e-06,-1.025944948e-05,-1.025944948e-05,5.401670933e-05,0,1.16597e-10,2.08049e-06,0.04107240122,-0.1025961637,0.3269268672,0.02988085645
113,0.565000,0.335413605,0.02146028727,4.081986845e-06,-1.0099262e-05,-1.0099262e-05,5.299784243e-05,0,1.14341e-10,2.0789e-06,0.04082398303,-0.1009969264,0.3322279702,0.02997488645
114,0.570000,0.3402734436,0.02255753521,4.057772458e-06,-9.943731129e-06,-9.943731129e-06,5.201157182e-05,0,1.12173e-10,2.0776e-06,0.04057543632,-0.09944154322,0.3374898403,0.02956478728
115,0.575000,0.3459541462,0.02121570427,4.033558071e-06,-9.79192555e-06,-9.79192555e-06,5.105696619e-05,0,1.10059e-10,2.07603e-06,0.04033533856,-0.09792022407,0.3427001417,0.02976393641
116,0.580000,0.3511644229,0.02181966323,4.010275006e-06,-9.64384526e-06,-9.64384526e-06,5.013309419e-05,0,1.08044e-10,2.07504e-06,0.04010370094,-0.09644198418,0.3478467318,0.02987616587
117,0.585000,0.356040217,0.02222479973,3.986991942e-06,-9.499490261e-06,-9.499490261e-06,4.92380932e-05,0,1.06072e-10,2.07368e-06,0.03987195157,-0.09499879181,0.3529176937,0.02991058355
118,0.590000,0.3603310883,0.02375717182,3.963708878e-06,-9.358860552e-06,-9.358860552e-06,4.837103188e-05,0,1.0414e-10,2.07192e-06,0.03964009043,-0.09359067678,0.3579013682,0.02975314807
119,0.595000,0.3648613356,0.02455351688,3.941357136e-06,-9.222887456e-06,-9.222887456e-06,4.75300476e-05,0,1.02271e-10,2.07022e-06,0.03941671178,-0.09222580492,0.3627863858,0.02967165923
120,0.600000,0.3698796928,0.02463131584,3.919936717e-06,-9.089708328e-06,-9.089708328e-06,4.671514034e-05,0,1.00498e-10,2.06931e-06,0.03920182586,-0.09089526534,0.3675616969,0.02971092922
121,0.605000,0.3741245158,0.02461640257,3.898516297e-06,-8.96025449e-06,-8.96025449e-06,4.592444748e-05,0,9.8751e-11,2.06786e-06,0.03898684308,-0.0895999223,0.3722166014,0.02960261936
122,0.610000,0.3780435733,0.02544006705,3.877095878e-06,-8.83359462e-06,-8.83359462e-06,4.515703768e-05,0,9.70458e-11,2.06621e-06,0.03877176531,-0.0883398205,0.3767407772,0.029654442
123,0.615000,0.3822469413,0.02580690943,3.856606781e-06,-8.709728718e-06,-8.709728718e-06,4.441291094e-05,0,9.54238e-11,2.06526e-06,0.03856519889,-0.0870962888,0.3811243077,0.02975404497
124,0.620000,0.386746861,0.02584737912,3.837049007e-06,-8.588656783e-06,-8.588656783e-06,4.369020462e-05,0,9.38764e-11,2.06493e-06,0.03836715687,-0.08588726819,0.3853577078,0.02959664082
125,0.625000,0.3901741914,0.02665752452,3.816559911e-06,-8.471310139e-06,-8.471310139e-06,4.298891872e-05,0,9.23067e-11,2.06307e-06,0.03816903289,-0.08471357822,0.3894319487,0.02991685773
126,0.630000,0.393496789,0.02765233535,3.797002137e-06,-8.356757462e-06,-8.356757462e-06,4.230812192e-05,0,9.08086e-11,2.0618e-06,0.03797082789,-0.08356627822,0.3933384816,0.03026131964
127,0.635000,0.3968253322,0.02818073053,3.778375685e-06,-8.24406743e-06,-8.24406743e-06,4.164688289e-05,0,8.93929e-11,2.06146e-06,0.03778116312,-0.08244466782,0.3970692597,0.0302933369
128,0.640000,0.4001458846,0.02866040356,3.758817911e-06,-8.135102689e-06,-8.135102689e-06,4.100427032e-05,0,8.79477e-11,2.05949e-06,0.03759142384,-0.08134949207,0.4006167588,0.03044179319
129,0.645000,0.4038524628,0.02832557727,3.741122782e-06,-8.028000593e-06,-8.028000593e-06,4.037935287e-05,0,8.66153e-11,2.05927e-06,0.03741023969,-0.08028006554,0.4039739962,0.03008491976
130,0.650000,0.4063018709,0.02925245464,3.722496331e-06,-7.923692465e-06,-7.923692465e-06,3.977213055e-05,0,8.52667e-11,2.05775e-06,0.03722898662,-0.07923713326,0.4071345486,0.02991871577
131,0.655000,0.4092536978,0.0291976044,3.705732524e-06,-7.822178304e-06,-7.822178304e-06,3.918167204e-05,0,8.40103e-11,2.05757e-06,0.03705630172,-0.0782200098,0.4100925674,0.02983895902
132,0.660000,0.4116343521,0.02946194448,3.688037395e-06,-7.721595466e-06,-7.721595466e-06,3.860704601e-05,0,8.27612e-11,2.05678e-06,0.03688355442,-0.07722045481,0.4128427931,0.03038556809
