k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
35,0.175000,0.356365189,-0.004500992596,1.081824303e-05,-9.048730135e-05,-9.048730135e-05,0.001087345183,0,3.57521e-09,3.26534e-06,0.1081727594,-0.9048504978,0.3565878454,0.0306703299
36,0.180000,0.3529754654,-0.004815608263,1.055002213e-05,-8.580833673e-05,-8.580833673e-05,0.001005083323,0,3.24058e-09,3.20079e-06,0.1054981649,-0.858047314,0.3529345242,0.03045200954
37,0.185000,0.3483024389,0.002242334187,1.029670238e-05,-8.147954941e-05,-8.147954941e-05,0.0009311139584,0,2.94849e-09,3.14248e-06,0.1029873714,-0.8148098662,0.3491180878,0.03033128126
38,0.190000,0.34449175,0.00143814832,1.005828381e-05,-7.747113705e-05,-7.747113705e-05,0.000864431262,0,2.69292e-09,3.09034e-06,0.1005829945,-0.7747101784,0.3451499732,0.03028376906
39,0.195000,0.3399094492,0.008009187877,9.827315807e-06,-7.375329733e-05,-7.375329733e-05,0.0008041486144,0,2.46307e-09,3.03731e-06,0.09828686714,-0.7375209928,0.3410419872,0.03014189096
40,0.200000,0.3365000412,0.0007317215204,9.603798389e-06,-7.030367851e-05,-7.030367851e-05,0.0007495135069,0,2.25557e-09,2.98303e-06,0.09603986889,-0.7030576542,0.3368062767,0.03003491185
41,0.205000,0.3322611228,0.0002053081989,9.395182133e-06,-6.709247828e-05,-6.709247828e-05,0.0006998851895,0,2.07415e-09,2.93646e-06,0.09396516532,-0.6709194034,0.3324552974,0.03019201326
42,0.210000,0.3276854008,0.001746363938,9.194016457e-06,-6.410479546e-05,-6.410479546e-05,0.0006546676159,0,1.9096e-09,2.88908e-06,0.09194235504,-0.6410256401,0.3280017819,0.02985258855
43,0.215000,0.3224266469,0.005945950747,9.000301361e-06,-6.131082773e-05,-6.131082773e-05,0.0006134063005,0,1.76182e-09,2.84366e-06,0.09003389627,-0.6130847484,0.323458707,0.02969880167
44,0.220000,0.3171067238,0.01203788817,8.821487427e-06,-5.870312452e-05,-5.870312452e-05,0.0005756616592,0,1.63214e-09,2.80591e-06,0.0881793499,-0.5870244578,0.3188392603,0.02988873033
45,0.225000,0.3140138537,0.00301104039,8.642673492e-06,-5.625933409e-05,-5.625933409e-05,0.0005410760641,0,1.51123e-09,2.76299e-06,0.08644159883,-0.5625510514,0.314156806,0.03021509439
46,0.230000,0.308532998,0.007834598422,8.478760719e-06,-5.396455526e-05,-5.396455526e-05,0.0005092918873,0,1.40599e-09,2.72986e-06,0.08482203633,-0.5396154374,0.3094248505,0.0303474382
47,0.235000,0.3034522235,0.009269610047,8.322298527e-06,-5.181133747e-05,-5.181133747e-05,0.000480055809,0,1.31075e-09,2.6988e-06,0.08319672197,-0.5181010962,0.3046570068,0.03045246062
48,0.240000,0.2992398888,0.006958633661,8.165836334e-06,-4.978477955e-05,-4.978477955e-05,0.0004531145096,0,1.22153e-09,2.66352e-06,0.08169129491,-0.4978106171,0.2998669599,0.03040456577
49,0.245000,0.2948252261,0.005953446031,8.016824722e-06,-4.787743092e-05,-4.787743092e-05,0.0004282295704,0,1.14079e-09,2.63089e-06,0.08018092066,-0.4787554815,0.2950684306,0.03023934616
50,0.250000,0.2894291505,0.01082833111,7.882714272e-06,-4.607439041e-05,-4.607439041e-05,0.0004052296281,0,1.07146e-09,2.61012e-06,0.07879203558,-0.4607412517,0.2902751402,0.03009443326
51,0.255000,0.284847647,0.01010837406,7.748603821e-06,-4.437565804e-05,-4.437565804e-05,0.0003839284182,0,1.00571e-09,2.58476e-06,0.07746236771,-0.4437418357,0.2855007742,0.03002941564
52,0.260000,0.2797629014,0.01304975152,7.621943951e-06,-4.277378321e-05,-4.277378321e-05,0.0003641620278,0,9.46026e-10,2.56222e-06,0.07619244605,-0.4276963323,0.2807589468,0.03004685916
53,0.265000,0.2749034911,0.01548983157,7.495284081e-06,-4.124641418e-05,-4.124641418e-05,0.0003458037972,0,8.90631e-10,2.53915e-06,0.07498276979,-0.4124741554,0.2760631658,0.03001829738
54,0.270000,0.2704711556,0.0157924667,7.376074791e-06,-3.980100155e-05,-3.980100155e-05,0.0003287419677,0,8.40706e-10,2.52012e-06,0.07376992702,-0.3980401605,0.2714267963,0.02977294108
55,0.275000,0.2658134997,0.01671313494,7.264316082e-06,-3.84375453e-05,-3.84375453e-05,0.0003128573298,0,7.9525e-10,2.50379e-06,0.07261797786,-0.3843709007,0.2668630268,0.02985961526
56,0.280000,0.2605706155,0.02083592862,7.152557373e-06,-3.714114428e-05,-3.714114428e-05,0.0002980455756,0,7.52323e-10,2.48527e-06,0.07152739167,-0.3714028746,0.2623848341,0.03010648806
57,0.285000,0.2561754137,0.02026411891,7.040798664e-06,-3.591179848e-05,-3.591179848e-05,0.000284217298,0,7.1146e-10,2.46355e-06,0.07043424249,-0.3590968922,0.2580049494,0.03074637292
58,0.290000,0.2519710436,0.01931337267,6.936490536e-06,-3.47495079e-05,-3.47495079e-05,0.0002712979913,0,6.74328e-10,2.44508e-06,0.06933850795,-0.347455278,0.2537358252,0.03039025069
59,0.295000,0.2486800849,0.01565893739,6.832182407e-06,-3.36393714e-05,-3.36393714e-05,0.0002591982484,0,6.39282e-10,2.42515e-06,0.068304874,-0.3363876194,0.2495896028,0.03024678217
60,0.300000,0.2455911413,0.01248440146,6.73532486e-06,-3.258138895e-05,-3.258138895e-05,0.0002478584647,0,6.0786e-10,2.41039e-06,0.06733375043,-0.3258286417,0.2455780804,0.03034128718
61,0.305000,0.240916945,0.01593787968,6.645917892e-06,-3.156810999e-05,-3.156810999e-05,0.0002372264862,0,5.80042e-10,2.40213e-06,0.06642553955,-0.3157125935,0.2417126823,0.03041388776
62,0.310000,0.2370978892,0.0180804655,6.549060345e-06,-3.060698509e-05,-3.060698509e-05,0.0002272501588,0,5.51487e-10,2.3831e-06,0.06551556289,-0.3060641959,0.2380044294,0.03027082135
63,0.315000,0.2347916663,0.01443786919,6.459653378e-06,-2.969801426e-05,-2.969801426e-05,0.0002178773284,0,5.2544e-10,2.36717e-06,0.06460380554,-0.2969544902,0.23446391,0.0298811012
64,0.320000,0.2308279946,0.01722996682,6.377696991e-06,-2.882629633e-05,-2.882629633e-05,0.0002090483904,0,5.02292e-10,2.35742e-06,0.06375557929,-0.2882254496,0.231101253,0.02977374967
65,0.325000,0.2278011665,0.01829216629,6.288290024e-06,-2.79918313e-05,-2.79918313e-05,0.000200740993,0,4.78775e-10,2.33902e-06,0.06290581822,-0.2798994631,0.227926101,0.02974146959
66,0.330000,0.2243622616,0.02022252232,6.206333637e-06,-2.719461918e-05,-2.719461918e-05,0.0001928955317,0,4.57627e-10,2.32562e-06,0.06205450743,-0.2719776407,0.2249475854,0.02945172746
67,0.335000,0.221136868,0.02260497957,6.124377251e-06,-2.642720938e-05,-2.642720938e-05,0.0001854896545,0,4.37611e-10,2.31171e-06,0.06126730889,-0.2643027008,0.2221743033,0.02962168137
68,0.340000,0.2186282575,0.02135640383,6.049871445e-06,-2.569705248e-05,-2.569705248e-05,0.0001785084605,0,4.19615e-10,2.30234e-06,0.06047879159,-0.2569648623,0.2196142948,0.02951266297
69,0.345000,0.2154078782,0.02519500256,5.975365639e-06,-2.500414848e-05,-2.500414848e-05,0.0001719072461,0,4.02001e-10,2.28939e-06,0.05975481868,-0.2500175163,0.2172750228,0.02956370461
70,0.350000,0.2133099586,0.0229421556,5.900859833e-06,-2.433359623e-05,-2.433359623e-05,0.000165656209,0,3.8539e-10,2.27664e-06,0.05902972817,-0.2433398739,0.2151633538,0.02936201615
71,0.355000,0.2116855755,0.02274268121,5.833804607e-06,-2.36928463e-05,-2.36928463e-05,0.000159740448,0,3.70544e-10,2.26902e-06,0.05830351263,-0.2369325757,0.2132855407,0.02938986763
72,0.360000,0.2095753178,0.02563785762,5.766749382e-06,-2.308189869e-05,-2.308189869e-05,0.0001541301608,0,3.56056e-10,2.25869e-06,0.05764234811,-0.2307800353,0.2116472066,0.02951099468
73,0.365000,0.207610406,0.02660571784,5.699694157e-06,-2.249330282e-05,-2.249330282e-05,0.0001488104463,0,3.42225e-10,2.2476e-06,0.05698025972,-0.2248998806,0.2102533314,0.02952931741
74,0.370000,0.2066227198,0.02561977506,5.640089512e-06,-2.19270587e-05,-2.19270587e-05,0.0001437589526,0,3.30017e-10,2.24263e-06,0.05638357997,-0.2192772776,0.2091082391,0.02971421387
75,0.375000,0.2054378763,0.02804453671,5.580484867e-06,-2.137571573e-05,-2.137571573e-05,0.0001389533281,0,3.18506e-10,2.23834e-06,0.05578614026,-0.2137882486,0.2082155877,0.02969564029
76,0.380000,0.2042706013,0.03062664717,5.520880222e-06,-2.085417509e-05,-2.085417509e-05,0.0001343935728,0,3.07074e-10,2.23028e-06,0.05518794805,-0.2085034475,0.2075783601,0.02976458186
77,0.385000,0.2039388195,0.03024338931,5.461275578e-06,-2.034753561e-05,-2.034753561e-05,0.0001300573349,0,2.96257e-10,2.22255e-06,0.05458899587,-0.2034936994,0.2071988577,0.02996339841
78,0.390000,0.2030257508,0.03381049633,5.409121513e-06,-1.986324787e-05,-1.986324787e-05,0.0001259222627,0,2.8658e-10,2.21963e-06,0.05405595899,-0.1986045539,0.2070786955,0.02969808849
79,0.395000,0.2027935982,0.03608120233,5.349516869e-06,-1.940131187e-05,-1.940131187e-05,0.0001219883561,0,2.76168e-10,2.20703e-06,0.0535223186,-0.1939919591,0.2072187985,0.02984813351
80,0.400000,0.2034289911,0.0349920392,5.289912224e-06,-1.895427704e-05,-1.895427704e-05,0.0001182407141,0,2.66218e-10,2.19405e-06,0.05292125046,-0.1895286515,0.2076194013,0.03000913587
81,0.405000,0.2046090737,0.03353448212,5.23775816e-06,-1.852214336e-05,-1.852214336e-05,0.0001146569848,0,2.57476e-10,2.18742e-06,0.05238632858,-0.1851878017,0.2082800482,0.02974616766
82,0.410000,0.2057936192,0.03320947289,5.185604095e-06,-1.810491085e-05,-1.810491085e-05,0.0001112446189,0,2.49083e-10,2.18015e-06,0.0518508032,-0.1810539737,0.2091995959,0.02971405722
83,0.415000,0.2076622322,0.03165251762,5.140900612e-06,-1.77025795e-05,-1.77025795e-05,0.0001079961658,0,2.41816e-10,2.17935e-06,0.05138172209,-0.1770443171,0.2103762181,0.02970032604
84,0.420000,0.2092927173,0.03203079849,5.088746548e-06,-1.730769873e-05,-1.730769873e-05,0.0001048818231,0,2.34161e-10,2.17221e-06,0.05091217905,-0.1731014028,0.2118074121,0.02978310419
85,0.425000,0.2100948468,0.03510691971,5.044043064e-06,-1.692771912e-05,-1.692771912e-05,0.0001019090414,0,2.27486e-10,2.17104e-06,0.05044216663,-0.1692960709,0.2134900061,0.02969285047
86,0.430000,0.2125035301,0.03351432085,4.999339581e-06,-1.656264067e-05,-1.656264067e-05,9.905546904e-05,0,2.20891e-10,2.168e-06,0.04997168481,-0.1656285375,0.2154201701,0.02969820149
87,0.435000,0.2145074159,0.03310611099,4.947185516e-06,-1.621246338e-05,-1.621246338e-05,9.633600712e-05,0,2.13748e-10,2.15631e-06,0.04950074106,-0.1620990038,0.2175934271,0.02938241715
88,0.440000,0.2169397026,0.03361334652,4.902482033e-06,-1.587718725e-05,-1.587718725e-05,9.372085333e-05,0,2.0738e-10,2.1496e-06,0.04902933538,-0.1587785184,0.220004667,0.02927682505
89,0.445000,0.219182454,0.03443623334,4.86522913e-06,-1.554936171e-05,-1.554936171e-05,9.123235941e-05,0,2.02084e-10,2.15105e-06,0.04862489551,-0.1555146053,0.2226481616,0.02939290281
90,0.450000,0.2215826362,0.03518604487,4.820525646e-06,-1.522898674e-05,-1.522898674e-05,8.884072304e-05,0,1.96337e-10,2.14539e-06,0.04822011292,-0.1523188204,0.2255175814,0.02916367859
91,0.455000,0.2254046351,0.03341887146,4.783272743e-06,-1.492351294e-05,-1.492351294e-05,8.654594421e-05,0,1.91262e-10,2.14456e-06,0.04781498015,-0.1492622048,0.2286060145,0.02924551492
92,0.460000,0.2277613878,0.03650353849,4.73856926e-06,-1.462548971e-05,-1.462548971e-05,8.434802294e-05,0,1.85784e-10,2.13668e-06,0.0474095121,-0.1462739557,0.2319059867,0.02943171073
93,0.465000,0.2323297039,0.03385596722,4.701316357e-06,-1.434236765e-05,-1.434236765e-05,8.223205805e-05,0,1.80895e-10,2.1332e-06,0.04700369388,-0.1434251666,0.2354094825,0.02894910555
94,0.470000,0.2356270328,0.03499851376,4.664063454e-06,-1.406669617e-05,-1.406669617e-05,8.021295071e-05,0,1.76246e-10,2.12994e-06,0.0466652438,-0.1406349912,0.2391079691,0.02911497851
95,0.475000,0.2405432165,0.03201512247,4.626810551e-06,-1.379847527e-05,-1.379847527e-05,7.826089859e-05,0,1.717e-10,2.12601e-06,0.04625879228,-0.1379947439,0.2429924202,0.02959979392
96,0.480000,0.2449685186,0.03136526048,4.589557648e-06,-1.354515553e-05,-1.354515553e-05,7.638335228e-05,0,1.67095e-10,2.11904e-06,0.04591982067,-0.1354137063,0.247053342,0.02946180548
97,0.485000,0.2492196783,0.03146150708,4.552304745e-06,-1.329183578e-05,-1.329183578e-05,7.458031178e-05,0,1.62839e-10,2.11429e-06,0.04551272839,-0.1329113916,0.2512808002,0.02978517094
98,0.490000,0.2536746487,0.03110847622,4.515051842e-06,-1.304596663e-05,-1.304596663e-05,7.28443265e-05,0,1.58699e-10,2.10894e-06,0.04517322034,-0.1304688081,0.2556644483,0.02976092641
99,0.495000,0.2588010654,0.02881611139,4.485249519e-06,-1.280754805e-05,-1.280754805e-05,7.116049528e-05,0,1.55139e-10,2.1097e-06,0.04483347386,-0.1280956417,0.2601935568,0.02963090288
100,0.500000,0.2636234909,0.02838428319,4.455447197e-06,-1.257658005e-05,-1.257658005e-05,6.955116987e-05,0,1.51711e-10,2.11013e-06,0.04456150532,-0.1257830262,0.2648570434,0.02942485583
101,0.505000,0.2686932087,0.02836836874,4.425644875e-06,-1.235306263e-05,-1.235306263e-05,6.800889969e-05,0,1.48385e-10,2.11e-06,0.04422131926,-0.1235490963,0.2696435044,0.02950572398
102,0.510000,0.2740258873,0.02708319575,4.395842552e-06,-1.213699579e-05,-1.213699579e-05,6.651133299e-05,0,1.45067e-10,2.10857e-06,0.04394900054,-0.1213761643,0.2745412464,0.02978819125
103,0.515000,0.2781528309,0.02978719026,4.358589649e-06,-1.192837954e-05,-1.192837954e-05,6.506592035e-05,0,1.41309e-10,2.0989e-06,0.04360838234,-0.1192817464,0.2795383197,0.02994106455
104,0.520000,0.2834360525,0.03027664125,4.328787327e-06,-1.172721386e-05,-1.172721386e-05,6.367266178e-05,0,1.38098e-10,2.09537e-06,0.04326751828,-0.1172571108,0.2846225509,0.03020760904
105,0.525000,0.288488552,0.03042312711,4.298985004e-06,-1.152604818e-05,-1.152604818e-05,6.233155727e-05,0,1.35113e-10,2.09357e-06,0.04299465567,-0.1152941212,0.2897815775,0.03006916997
106,0.530000,0.2942868024,0.02955676615,4.269182682e-06,-1.133233309e-05,-1.133233309e-05,6.103515625e-05,0,1.32148e-10,2.0905e-06,0.04272162914,-0.1133300066,0.2950028822,0.02994588522
107,0.535000,0.2992160469,0.03066119552,4.24683094e-06,-1.114606857e-05,-1.114606857e-05,5.978345871e-05,0,1.29655e-10,2.09335e-06,0.04244845361,-0.1114361137,0.3002738274,0.02994229784
108,0.540000,0.3045286462,0.03126093745,4.217028618e-06,-1.095980406e-05,-1.095980406e-05,5.857646465e-05,0,1.26901e-10,2.09053e-06,0.04217512161,-0.1096125022,0.3055816905,0.03004376706
109,0.545000,0.3093246296,0.03300749511,4.187226295e-06,-1.078099012e-05,-1.078099012e-05,5.74067235e-05,0,1.24145e-10,2.0862e-06,0.04190163314,-0.1077878475,0.3109136991,0.02990842518
110,0.550000,0.3149652183,0.03197620064,4.157423973e-06,-1.060962677e-05,-1.060962677e-05,5.627423525e-05,0,1.21392e-10,2.08036e-06,0.04155955464,-0.1061125398,0.3162570664,0.03009052431
111,0.555000,0.3208608329,0.03052724153,4.127621651e-06,-1.0445714e-05,-1.0445714e-05,5.517154932e-05,0,1.18614e-10,2.07272e-06,0.041285716,-0.1044285744,0.3215990259,0.03010867388
112,0.560000,0.3257416114,0.03043430299,4.097819328e-06,-1.028180122e-05,-1.028180122e-05,5.411356688e-05,0,1.16032e-10,2.06666e-06,0.0410117209,-0.1028150916,0.3269268672,0.02988085645
113,0.565000,0.3304854333,0.03230576217,4.075467587e-06,-1.011788845e-05,-1.011788845e-05,5.309283733e-05,0,1.14006e-10,2.06911e-06,0.04073756188,-0.1012006849,0.3322279702,0.02997488645
114,0.570000,0.3358104602,0.03265415132,4.053115845e-06,-9.961426258e-06,-9.961426258e-06,5.210191011e-05,0,1.11945e-10,2.06979e-06,0.0405318439,-0.09964972734,0.3374898403,0.02956478728
115,0.575000,0.3409045711,0.03272270411,4.030764103e-06,-9.812414646e-06,-9.812414646e-06,5.113333464e-05,0,1.09823e-10,2.0684e-06,0.04032604396,-0.09809809923,0.3427001417,0.02976393641
116,0.580000,0.3472546637,0.03059773892,4.008412361e-06,-9.663403034e-06,-9.663403034e-06,5.019456148e-05,0,1.07819e-10,2.06808e-06,0.04012014717,-0.09661731869,0.3478467318,0.02987616587
117,0.585000,0.3527786657,0.0293571353,3.986060619e-06,-9.521842003e-06,-9.521842003e-06,4.929304123e-05,0,1.0582e-10,2.06627e-06,0.03984548151,-0.0952142477,0.3529176937,0.02991058355
118,0.590000,0.3575902358,0.03022935241,3.963708878e-06,-9.380280972e-06,-9.380280972e-06,4.84213233e-05,0,1.03938e-10,2.06557e-06,0.03963938355,-0.09380366653,0.3579013682,0.02975314807
119,0.595000,0.3618333712,0.03133083135,3.933906555e-06,-9.23871994e-06,-9.23871994e-06,4.758685827e-05,0,1.01848e-10,2.05914e-06,0.03936444223,-0.09239908308,0.3627863858,0.02967165923
120,0.600000,0.3666663542,0.03195162117,3.911554813e-06,-9.104609489e-06,-9.104609489e-06,4.676729441e-05,0,1.00039e-10,2.05751e-06,0.03908934444,-0.09106529504,0.3675616969,0.02971092922
121,0.605000,0.3714937344,0.03134293109,3.889203072e-06,-8.970499039e-06,-8.970499039e-06,4.597753286e-05,0,9.83461e-11,2.05703e-06,0.03888291866,-0.08972430974,0.3722166014,0.02960261936
122,0.610000,0.3763774931,0.03045774996,3.86685133e-06,-8.843839169e-06,-8.843839169e-06,4.521012306e-05,0,9.66073e-11,2.05449e-06,0.03867641091,-0.08845437318,0.3767407772,0.029654442
123,0.615000,0.3804708645,0.03080669791,3.844499588e-06,-8.717179298e-06,-8.717179298e-06,4.4465065e-05,0,9.49567e-11,2.05282e-06,0.03846980631,-0.08718389273,0.3811243077,0.02975404497
124,0.620000,0.3847702295,0.03092834353,3.829598427e-06,-8.597970009e-06,-8.597970009e-06,4.374235868e-05,0,9.35906e-11,2.05622e-06,0.03826311231,-0.08598452061,0.3853577078,0.02959664082
125,0.625000,0.3892463222,0.0306135267,3.814697266e-06,-8.478760719e-06,-8.478760719e-06,4.304200411e-05,0,9.23028e-11,2.06051e-06,0.03812526911,-0.08477855474,0.3894319487,0.02991685773
126,0.630000,0.392985113,0.03046739846,3.799796104e-06,-8.36700201e-06,-8.36700201e-06,4.235655069e-05,0,9.09395e-11,2.0624e-06,0.03798738867,-0.08364392072,0.3933384816,0.03026131964
127,0.635000,0.3967678025,0.03047069907,3.784894943e-06,-8.247792721e-06,-8.247792721e-06,4.169344902e-05,0,8.97792e-11,2.06816e-06,0.03784946352,-0.08250895888,0.3970692597,0.0302933369
128,0.640000,0.4006093219,0.02933458239,3.769993782e-06,-8.136034012e-06,-8.136034012e-06,4.105269909e-05,0,8.85734e-11,2.07185e-06,0.03771150112,-0.08137367666,0.4006167588,0.03044179319
129,0.645000,0.404756479,0.02836661041,3.74764204e-06,-8.031725883e-06,-8.031725883e-06,4.042685032e-05,0,8.69967e-11,2.06601e-06,0.03750447929,-0.08031552285,0.4039739962,0.03008491976
130,0.650000,0.4075079709,0.02944360673,3.732740879e-06,-7.927417755e-06,-7.927417755e-06,3.980845213e-05,0,8.57507e-11,2.0676e-06,0.0372973755,-0.07925692201,0.4071345486,0.02991871577
131,0.655000,0.4103511497,0.02981200069,3.710389137e-06,-7.830560207e-06,-7.830560207e-06,3.921985626e-05,0,8.42033e-11,2.06027e-06,0.0370901823,-0.07826960087,0.4100925674,0.02983895902
132,0.660000,0.4127292112,0.02990550548,3.688037395e-06,-7.726252079e-06,-7.726252079e-06,3.864616156e-05,0,8.28335e-11,2.05656e-06,0.03688289225,-0.0772818625,0.4128427931,0.03038556809
