k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
12,0.120000,0.3834440894,-0.03584643081,2.715457231e-05,-0.0003230068833,-0.0003230068833,0.005457367748,0,4.3859e-08,8.00857e-06,0.2715468118,-3.230074629,0.3831890168,0.02927022695
13,0.130000,0.3821151294,-0.04787981603,2.551265061e-05,-0.0002812510356,-0.0002812510356,0.004395507276,0,3.30389e-08,7.48581e-06,0.2551231356,-2.812514737,0.3804588148,0.02948110981
14,0.140000,0.3813669197,-0.0724091297,2.405140549e-05,-0.0002469895408,-0.0002469895408,0.003592371941,0,2.53978e-08,7.03659e-06,0.240512955,-2.469899625,0.3767237,0.02932200267
15,0.150000,0.3749250583,-0.05014482327,2.274475992e-05,-0.0002185655758,-0.0002185655758,0.002974109724,0,1.98745e-08,6.64653e-06,0.2274473691,-2.185658991,0.3720368825,0.02939313549
16,0.160000,0.3753799088,-0.09655963723,2.157129347e-05,-0.000194744207,-0.000194744207,0.002490636893,0,1.5801e-08,6.30549e-06,0.2157100495,-1.947445691,0.3664608987,0.02971306703
17,0.170000,0.3697567992,-0.09543079138,2.051237971e-05,-0.0001745959744,-0.0001745959744,0.002107224427,0,1.27404e-08,6.00473e-06,0.2051198529,-1.745961711,0.3600670134,0.02977534348
18,0.180000,0.3629125208,-0.09450207185,1.955311745e-05,-0.0001574084163,-0.0001574084163,0.001799314283,0,1.04048e-08,5.73859e-06,0.1955316467,-1.574090451,0.3529345242,0.02999140013
19,0.190000,0.354279954,-0.08177419752,1.86804682e-05,-0.0001426367089,-0.0001426367089,0.00154921785,0,8.59488e-09,5.50109e-06,0.1868008692,-1.426366448,0.3451499732,0.0300111348
20,0.200000,0.3435674123,-0.05658368953,1.78841874e-05,-0.00012984965,-0.00012984965,0.001343977638,0,7.17502e-09,5.28908e-06,0.1788404621,-1.29849571,0.3368062767,0.03001418672
21,0.210000,0.333572533,-0.03976684343,1.71540305e-05,-0.0001187091693,-0.0001187091693,0.001173969358,0,6.04644e-09,5.09807e-06,0.171541661,-1.187096372,0.3280017819,0.030542506
22,0.220000,0.323401656,-0.0323573174,1.648347825e-05,-0.0001089461148,-0.0001089461148,0.001031940803,0,5.14072e-09,4.92643e-06,0.1648336267,-1.08946377,0.3188392603,0.03073780746
23,0.230000,0.3117133193,-0.01349002589,1.586508006e-05,-0.0001003434882,-0.0001003434882,0.0009123552591,0,4.40577e-09,4.771e-06,0.158649439,-1.003439873,0.3094248505,0.03095593739
24,0.240000,0.3001543619,0.001489534974,1.529231668e-05,-9.272713214e-05,-9.272713214e-05,0.0008109416813,0,3.80286e-09,4.62857e-06,0.1529213144,-0.9272708595,0.2998669599,0.03132054147
25,0.250000,0.2903354019,0.004367875867,1.476239413e-05,-8.595082909e-05,-8.595082909e-05,0.0007243631408,0,3.30579e-09,4.49996e-06,0.1476224503,-0.8595062345,0.2902751402,0.0308684604
26,0.260000,0.2814755365,0.004899297841,1.426972449e-05,-7.989630103e-05,-7.989630103e-05,0.0006499933079,0,2.89181e-09,4.38232e-06,0.1426951755,-0.7989636362,0.2807589468,0.03105817102
27,0.270000,0.2734380625,-6.310455501e-05,1.381058246e-05,-7.446389645e-05,-7.446389645e-05,0.0005857497454,0,2.54467e-09,4.27471e-06,0.1381051382,-0.7446439564,0.2714267963,0.03153106165
28,0.280000,0.2650655471,0.00142014306,1.338124275e-05,-6.957259029e-05,-6.957259029e-05,0.0005299588665,0,2.25116e-09,4.17528e-06,0.133815201,-0.6957293302,0.2623848341,0.03155858174
29,0.290000,0.2580922954,-0.0008937558159,1.297984272e-05,-6.515346467e-05,-6.515346467e-05,0.0004812674597,0,2.0018e-09,4.08395e-06,0.1297998214,-0.6515357792,0.2537358252,0.03120582176
30,0.300000,0.2515032403,-0.003924437799,1.26035884e-05,-6.114784628e-05,-6.114784628e-05,0.0004385747015,0,1.78856e-09,3.99965e-06,0.1260387925,-0.6114814579,0.2455780804,0.03114331556
31,0.310000,0.2437291555,0.0006684651598,1.225061715e-05,-5.750451237e-05,-5.750451237e-05,0.0004009800032,0,1.60548e-09,3.92243e-06,0.1225105217,-0.575050056,0.2380044294,0.03134826957
32,0.320000,0.2369436361,0.003655839711,1.191813499e-05,-5.418248475e-05,-5.418248475e-05,0.0003677401692,0,1.44704e-09,3.85047e-06,0.1191777,-0.5418286771,0.231101253,0.03105417792
33,0.330000,0.2280389592,0.0185107803,1.16052106e-05,-5.114544183e-05,-5.114544183e-05,0.000338238664,0,1.30947e-09,3.78395e-06,0.116052391,-0.5114554018,0.2249475854,0.0315835482
34,0.340000,0.2229065895,0.02206819411,1.130905002e-05,-4.836078733e-05,-4.836078733e-05,0.0003119586036,0,1.18919e-09,3.7215e-06,0.1130953366,-0.4836122394,0.2196142948,0.03147865988
35,0.350000,0.2191177569,0.02142910194,1.103058457e-05,-4.580244422e-05,-4.580244422e-05,0.0002884706482,0,1.08414e-09,3.66464e-06,0.1103027696,-0.4580232948,0.2151633538,0.03096849217
36,0.360000,0.2163861766,0.02067053877,1.076702029e-05,-4.344433546e-05,-4.344433546e-05,0.0002674087882,0,9.91786e-10,3.61223e-06,0.1076705726,-0.4344469309,0.2116472066,0.03066032634
37,0.370000,0.2134765424,0.02404295374,1.051649451e-05,-4.12678346e-05,-4.12678346e-05,0.000248465687,0,9.09954e-10,3.56258e-06,0.1051644683,-0.4126823992,0.2091082391,0.03049017655
38,0.380000,0.2115602009,0.02609976754,1.027900726e-05,-3.925524652e-05,-3.925524652e-05,0.0002313805744,0,8.37388e-10,3.51632e-06,0.1027942114,-0.3925515562,0.2075783601,0.03042356994
39,0.390000,0.2122922875,0.02192227822,1.005362719e-05,-3.73898074e-05,-3.73898074e-05,0.0002159280702,0,7.72863e-10,3.47341e-06,0.1005319376,-0.3738973886,0.2070786955,0.03022350979
40,0.400000,0.2117173932,0.02761129849,9.839423001e-06,-3.565847874e-05,-3.565847874e-05,0.0002019153908,0,7.15204e-10,3.43317e-06,0.09839451872,-0.3565814644,0.2076194013,0.03007280427
41,0.410000,0.2130440101,0.03004648257,9.63639468e-06,-3.404729068e-05,-3.404729068e-05,0.0001891776919,0,6.63773e-10,3.39669e-06,0.09636100475,-0.3404699415,0.2091995959,0.030295565
42,0.420000,0.2154127657,0.03138359264,9.442679584e-06,-3.254506737e-05,-3.254506737e-05,0.00017757155,0,6.1757e-10,3.36273e-06,0.09442523401,-0.3254533261,0.2118074121,0.02981613177
43,0.430000,0.2185246721,0.0356576303,9.257346392e-06,-3.11434269e-05,-3.11434269e-05,0.0001669740304,0,5.75823e-10,3.33036e-06,0.09257318638,-0.311439395,0.2154201701,0.02959923005
44,0.440000,0.2238357216,0.03492471203,9.07946378e-06,-2.983398736e-05,-2.983398736e-05,0.0001572752371,0,5.37908e-10,3.29892e-06,0.09079824202,-0.298339501,0.220004667,0.02986841553
45,0.450000,0.2297683731,0.03420706186,8.909963071e-06,-2.860836685e-05,-2.860836685e-05,0.0001483801752,0,5.03623e-10,3.26985e-06,0.0891013518,-0.2860863507,0.2255175814,0.0303305498
46,0.460000,0.2355592884,0.03682631906,8.747912943e-06,-2.745911479e-05,-2.745911479e-05,0.0001402078196,0,4.72523e-10,3.24283e-06,0.08748342749,-0.2745946199,0.2319059867,0.03051829799
47,0.470000,0.2422663085,0.04021668807,8.593313396e-06,-2.638064325e-05,-2.638064325e-05,0.0001326855272,0,4.4427e-10,3.21793e-06,0.08593756612,-0.2638057768,0.2391079691,0.03066740791
48,0.480000,0.2500125803,0.03973917756,8.445233107e-06,-2.536736429e-05,-2.536736429e-05,0.000125747174,0,4.18461e-10,3.19441e-06,0.08445672318,-0.2536771297,0.247053342,0.03060026015
49,0.490000,0.2593345121,0.03947647195,8.303672075e-06,-2.441368997e-05,-2.441368997e-05,0.0001193387434,0,3.94922e-10,3.17284e-06,0.08303372376,-0.2441394776,0.2556644483,0.03036719012
50,0.500000,0.269014217,0.03929786291,8.167698979e-06,-2.351496369e-05,-2.351496369e-05,0.0001134062186,0,3.73314e-10,3.15242e-06,0.081676987,-0.2351527512,0.2648570434,0.03016283812
51,0.510000,0.2786029838,0.04079674836,8.037313819e-06,-2.266839147e-05,-2.266839147e-05,0.0001079076901,0,3.53432e-10,3.13293e-06,0.08037136681,-0.2266825438,0.2745412464,0.03007147511
52,0.520000,0.2887172438,0.04109073803,7.911585271e-06,-2.18693167e-05,-2.18693167e-05,0.0001028049737,0,3.35083e-10,3.11409e-06,0.07911731675,-0.218689695,0.2846225509,0.03009672976
53,0.530000,0.2996702492,0.04035022482,7.791444659e-06,-2.111308277e-05,-2.111308277e-05,9.806081653e-05,0,3.18273e-10,3.0974e-06,0.07791527454,-0.2111346722,0.2950028822,0.03005692309
54,0.540000,0.3101648577,0.03975273855,7.67596066e-06,-2.039782703e-05,-2.039782703e-05,9.364448488e-05,0,3.0274e-10,3.08168e-06,0.07675772347,-0.2039793283,0.3055816905,0.02971052266
55,0.550000,0.3204605132,0.04096048418,7.564201951e-06,-1.971982419e-05,-1.971982419e-05,8.952897042e-05,0,2.88344e-10,3.06662e-06,0.07564500999,-0.1972004324,0.3162570664,0.02983368425
56,0.560000,0.3303032294,0.04247981962,7.457099855e-06,-1.907721162e-05,-1.907721162e-05,8.568633348e-05,0,2.75032e-10,3.05283e-06,0.0745694926,-0.1907761991,0.3269268672,0.0301834009
57,0.570000,0.3395777829,0.04506064579,7.353723049e-06,-1.846812665e-05,-1.846812665e-05,8.209515363e-05,0,2.62633e-10,3.0394e-06,0.07353943586,-0.1846812218,0.3374898403,0.03108892053
58,0.580000,0.3489657082,0.04741379432,7.254071534e-06,-1.788977534e-05,-1.788977534e-05,7.873494178e-05,0,2.51105e-10,3.02674e-06,0.07253912836,-0.1788947284,0.3478467318,0.03058587344
59,0.590000,0.3587123267,0.04762568232,7.158145308e-06,-1.733936369e-05,-1.733936369e-05,7.558707148e-05,0,2.4041e-10,3.0153e-06,0.07158482727,-0.173398003,0.3579013682,0.0303835641
60,0.600000,0.3684439361,0.04674508609,7.065013051e-06,-1.681689173e-05,-1.681689173e-05,7.263384759e-05,0,2.30351e-10,3.00346e-06,0.07065269165,-0.1681712419,0.3675616969,0.03051780015
61,0.610000,0.3763446845,0.04873153195,6.975606084e-06,-1.631956547e-05,-1.631956547e-05,6.986130029e-05,0,2.20997e-10,2.99274e-06,0.0697589796,-0.163195461,0.3767407772,0.03062105865
62,0.620000,0.3852171153,0.04715104587,6.889924407e-06,-1.584552228e-05,-1.584552228e-05,6.725545973e-05,0,2.12304e-10,2.9834e-06,0.06889584567,-0.158456102,0.3853577078,0.03041931799
63,0.630000,0.3938631862,0.04493639432,6.806105375e-06,-1.539383084e-05,-1.539383084e-05,6.480328739e-05,0,2.04088e-10,2.97349e-06,0.06806346308,-0.1539369524,0.3933384816,0.02986875625
64,0.640000,0.3997689411,0.04595184606,6.725080311e-06,-1.496355981e-05,-1.496355981e-05,6.24936074e-05,0,1.96366e-10,2.9638e-06,0.06725390069,-0.1496316791,0.4006167588,0.02971752405
65,0.650000,0.4062846079,0.04414645676,6.647780538e-06,-1.455191523e-05,-1.455191523e-05,6.03152439e-05,0,1.89204e-10,2.95599e-06,0.06647539604,-0.1455225199,0.4071345486,0.0296724589
66,0.660000,0.4109077081,0.04511758871,6.572343409e-06,-1.41588971e-05,-1.41588971e-05,5.82607463e-05,0,1.82435e-10,2.94797e-06,0.0657281084,-0.1415929943,0.4128427931,0.02926328745
67,0.670000,0.4151107371,0.04509827029,6.499700248e-06,-1.37835741e-05,-1.37835741e-05,5.631893873e-05,0,1.76069e-10,2.94046e-06,0.06499590725,-0.1378376484,0.4177018459,0.02950422435
68,0.680000,0.4168915302,0.04702279251,6.429851055e-06,-1.342501491e-05,-1.342501491e-05,5.448330194e-05,0,1.70088e-10,2.93359e-06,0.06429517549,-0.1342460215,0.4216818414,0.02935063485
69,0.690000,0.41879851,0.04696277995,6.361864507e-06,-1.308135688e-05,-1.308135688e-05,5.274638534e-05,0,1.64443e-10,2.92702e-06,0.06361789163,-0.130811289,0.4247629497,0.02942340441
70,0.700000,0.4185616523,0.05011826288,6.295740604e-06,-1.275166869e-05,-1.275166869e-05,5.110166967e-05,0,1.59118e-10,2.92085e-06,0.06295598112,-0.1275177151,0.4269355153,0.02913875964
71,0.710000,0.4201428629,0.04871667735,6.231479347e-06,-1.243688166e-05,-1.243688166e-05,4.954263568e-05,0,1.54048e-10,2.91427e-06,0.06231770106,-0.124364689,0.4282000787,0.02917873336
72,0.720000,0.4212645926,0.04718754254,6.170012057e-06,-1.213420182e-05,-1.213420182e-05,4.806369543e-05,0,1.49315e-10,2.90923e-06,0.06170315016,-0.1213440001,0.4285672788,0.02935061867
73,0.730000,0.4192696884,0.04886796698,6.109476089e-06,-1.184362918e-05,-1.184362918e-05,4.666019231e-05,0,1.44798e-10,2.90374e-06,0.06109600328,-0.1184407324,0.4280576408,0.02937711671
74,0.740000,0.4172962792,0.04908738844,6.050802767e-06,-1.156516373e-05,-1.156516373e-05,4.532653838e-05,0,1.40509e-10,2.89835e-06,0.06051273085,-0.1156531572,0.4267012492,0.02963918558
75,0.750000,0.4159010537,0.0469566416,5.994923413e-06,-1.129787415e-05,-1.129787415e-05,4.405900836e-05,0,1.36488e-10,2.89417e-06,0.05994519405,-0.1129827201,0.4245373122,0.02961350435
76,0.760000,0.4126118235,0.04580996744,5.939975381e-06,-1.104082912e-05,-1.104082912e-05,4.285294563e-05,0,1.32646e-10,2.88968e-06,0.05940169096,-0.1104112864,0.4216136213,0.02971158825
77,0.770000,0.4079962038,0.04564407188,5.887821317e-06,-1.079402864e-05,-1.079402864e-05,4.170555621e-05,0,1.29044e-10,2.88644e-06,0.05887405667,-0.1079401523,0.4179859139,0.02999334309
78,0.780000,0.4045390002,0.04434726201,5.836598575e-06,-1.055654138e-05,-1.055654138e-05,4.061218351e-05,0,1.25596e-10,2.88291e-06,0.05836234614,-0.1055696309,0.4137171447,0.02961872399
79,0.790000,0.400336653,0.04266805016,5.786307156e-06,-1.032836735e-05,-1.032836735e-05,3.956910223e-05,0,1.22284e-10,2.87885e-06,0.05786661245,-0.1032824665,0.4088766766,0.02983150548
80,0.800000,0.3949109726,0.04259772133,5.737878382e-06,-1.010857522e-05,-1.010857522e-05,3.857538104e-05,0,1.19158e-10,2.87558e-06,0.05737863202,-0.1010885835,0.4035393989,0.03005978299
81,0.810000,0.3895345666,0.04171385616,5.691312253e-06,-9.897165e-06,-9.897165e-06,3.762729466e-05,0,1.16195e-10,2.87286e-06,0.05691499636,-0.09896884859,0.3977847847,0.02968847557
82,0.820000,0.3835455291,0.04057563469,5.644746125e-06,-9.693205357e-06,-9.693205357e-06,3.672204912e-05,0,1.13328e-10,2.86925e-06,0.05645090435,-0.09693491459,0.3916958964,0.02964365034
83,0.830000,0.377598457,0.03917882778,5.600042641e-06,-9.496696293e-06,-9.496696293e-06,3.585591912e-05,0,1.10607e-10,2.86624e-06,0.05600295402,-0.09496764839,0.3853583539,0.0296248173
84,0.840000,0.37182514,0.03758611251,5.557201803e-06,-9.307637811e-06,-9.307637811e-06,3.502890468e-05,0,1.08031e-10,2.86384e-06,0.05557119194,-0.09307603538,0.3788592744,0.02974246906
85,0.850000,0.3656897917,0.03729829285,5.515292287e-06,-9.125098586e-06,-9.125098586e-06,3.423821181e-05,0,1.05566e-10,2.8615e-06,0.05515566468,-0.0912514776,0.372286199,0.02961541682
86,0.860000,0.3588022627,0.03707698267,5.475245416e-06,-8.949078619e-06,-8.949078619e-06,3.348104656e-05,0,1.03231e-10,2.85987e-06,0.05474809185,-0.08949495852,0.3657260166,0.02962357009
87,0.870000,0.351689145,0.0380947981,5.436129868e-06,-8.778646588e-06,-8.778646588e-06,3.275647759e-05,0,1.01004e-10,2.85854e-06,0.05435682461,-0.08778820932,0.3592638981,0.02917756938
88,0.880000,0.3465253823,0.03716468811,5.39701432e-06,-8.614733815e-06,-8.614733815e-06,3.206264228e-05,0,9.88289e-11,2.85603e-06,0.0539735686,-0.08614978194,0.352982255,0.02902882538
89,0.890000,0.3407242522,0.0376033457,5.358830094e-06,-8.456408978e-06,-8.456408978e-06,3.139767796e-05,0,9.6744e-11,2.85356e-06,0.05359000154,-0.08456291258,0.346959731,0.02919356991
90,0.900000,0.3344630785,0.03831366636,5.322508514e-06,-8.303672075e-06,-8.303672075e-06,3.075972199e-05,0,9.47679e-11,2.85185e-06,0.05322282016,-0.08303500712,0.3412702428,0.02886998371
91,0.910000,0.3300240636,0.03743487969,5.286186934e-06,-8.155591786e-06,-8.155591786e-06,3.014784306e-05,0,9.28535e-11,2.84963e-06,0.05286370777,-0.08155812323,0.335982077,0.02898630354
92,0.920000,0.3257679157,0.03708532453,5.251727998e-06,-8.013099432e-06,-8.013099432e-06,2.95592472e-05,0,9.10274e-11,2.84789e-06,0.05252104532,-0.08013164997,0.3311570568,0.02925020996
93,0.930000,0.3222092465,0.0361672435,5.218200386e-06,-7.875263691e-06,-7.875263691e-06,2.899486572e-05,0,8.92812e-11,2.84637e-06,0.05217813514,-0.07874828577,0.3268497867,0.02856828895
94,0.940000,0.3184092268,0.03614110034,5.185604095e-06,-7.74115324e-06,-7.74115324e-06,2.845190465e-05,0,8.76149e-11,2.84536e-06,0.05186009314,-0.07741485536,0.3231069838,0.02880345453
95,0.950000,0.3152421229,0.03588007763,5.153007805e-06,-7.611699402e-06,-7.611699402e-06,2.793129534e-05,0,8.59922e-11,2.84359e-06,0.05153346062,-0.07611653209,0.3199669047,0.02948967284
96,0.960000,0.3137414381,0.03531959932,5.12227416e-06,-7.486902177e-06,-7.486902177e-06,2.743117511e-05,0,8.44563e-11,2.84261e-06,0.05122337025,-0.07486900687,0.3174588739,0.0292951135
97,0.970000,0.3120272458,0.03509800695,5.091540515e-06,-7.366761565e-06,-7.366761565e-06,2.694968134e-05,0,8.29462e-11,2.84056e-06,0.05091307685,-0.07366485894,0.3156029192,0.02975300711
98,0.980000,0.310966108,0.03525607567,5.061738193e-06,-7.249414921e-06,-7.249414921e-06,2.648681402e-05,0,8.15153e-11,2.83934e-06,0.05061936844,-0.0724940151,0.3144095184,0.02971930596
99,0.990000,0.3101969436,0.03592405654,5.033798516e-06,-7.135793567e-06,-7.135793567e-06,2.604071051e-05,0,8.01641e-11,2.83914e-06,0.05033387896,-0.07135719061,0.3138794611,0.0295360107
100,1.000000,0.3109836951,0.03591161873,5.005858839e-06,-7.025897503e-06,-7.025897503e-06,2.56113708e-05,0,7.88437e-11,2.83825e-06,0.05005662143,-0.07026328146,0.3140038261,0.02924520196
101,1.010000,0.3125721477,0.03501624428,4.977919161e-06,-6.919726729e-06,-6.919726729e-06,2.519786358e-05,0,7.75503e-11,2.8366e-06,0.04977920186,-0.06919530034,0.314764076,0.02936015258
102,1.020000,0.3146231472,0.03520956729,4.950910807e-06,-6.817281246e-06,-6.817281246e-06,2.479925752e-05,0,7.63036e-11,2.83496e-06,0.0495100338,-0.06817035377,0.3161322663,0.02976020741
103,1.030000,0.3167152666,0.03491889592,4.924833775e-06,-6.716698408e-06,-6.716698408e-06,2.441368997e-05,0,7.51193e-11,2.83423e-06,0.04924913216,-0.06717078388,0.3180713694,0.02997698869
104,1.040000,0.3199885823,0.03377168905,4.899688065e-06,-6.61984086e-06,-6.61984086e-06,2.404302359e-05,0,7.3981e-11,2.83352e-06,0.04899650998,-0.06619666517,0.3205357065,0.03035452531
105,1.050000,0.3229870386,0.03401042428,4.875473678e-06,-6.52577728e-06,-6.52577728e-06,2.36844644e-05,0,7.28872e-11,2.83312e-06,0.04875218123,-0.06525687873,0.3234714853,0.03015932868
106,1.060000,0.3271900825,0.03331579361,4.851259291e-06,-6.434507668e-06,-6.434507668e-06,2.334080637e-05,0,7.18294e-11,2.83243e-06,0.04851615895,-0.06434261799,0.3268174359,0.0299855635
107,1.070000,0.3311739713,0.03318280447,4.827976227e-06,-6.346032023e-06,-6.346032023e-06,2.300832421e-05,0,7.08115e-11,2.83197e-06,0.04828001838,-0.06346336007,0.3305055385,0.02998107597
108,1.080000,0.335387174,0.03254809789,4.805624485e-06,-6.260350347e-06,-6.260350347e-06,2.268701792e-05,0,6.98333e-11,2.83174e-06,0.04805220105,-0.06260085106,0.3344618335,0.03012516091
109,1.090000,0.3401722573,0.03221571539,4.783272743e-06,-6.177462637e-06,-6.177462637e-06,2.237781882e-05,0,6.88782e-11,2.83098e-06,0.04783271812,-0.06177283823,0.338607306,0.02993434437
110,1.100000,0.3438934982,0.03256415389,4.760921001e-06,-6.096437573e-06,-6.096437573e-06,2.207793295e-05,0,6.79447e-11,2.82999e-06,0.04761313461,-0.06096220016,0.3428588336,0.03019245721
111,1.110000,0.3478965387,0.03262717277,4.739500582e-06,-6.018206477e-06,-6.018206477e-06,2.178829163e-05,0,6.70468e-11,2.82914e-06,0.04739344865,-0.06017778814,0.3471301872,0.03021871037
112,1.120000,0.3508313186,0.03397648223,4.719011486e-06,-5.941838026e-06,-5.941838026e-06,2.150796354e-05,0,6.61909e-11,2.8289e-06,0.04719057214,-0.05941858888,0.3513330729,0.02989711366
113,1.130000,0.3548464328,0.03331710119,4.698522389e-06,-5.86733222e-06,-5.86733222e-06,2.123694867e-05,0,6.53567e-11,2.82843e-06,0.04698760994,-0.05867682397,0.3553782034,0.03003067795
114,1.140000,0.3590205424,0.03261318058,4.678033292e-06,-5.795620382e-06,-5.795620382e-06,2.097617835e-05,0,6.4538e-11,2.82728e-06,0.0467845602,-0.05795249343,0.3591763867,0.02945129592
115,1.150000,0.3621683195,0.03270860575,4.658475518e-06,-5.725771189e-06,-5.725771189e-06,2.072285861e-05,0,6.37525e-11,2.82656e-06,0.04658142384,-0.05725447834,0.3626396181,0.0297335211
116,1.160000,0.365958266,0.03168672696,4.639849067e-06,-5.657784641e-06,-5.657784641e-06,2.047885209e-05,0,6.30083e-11,2.82647e-06,0.04639513977,-0.05658182502,0.3656821658,0.02989282332
117,1.170000,0.3681470938,0.03174031526,4.622153938e-06,-5.591660738e-06,-5.591660738e-06,2.024136484e-05,0,6.2292e-11,2.82673e-06,0.04621725529,-0.05591727793,0.3682216341,0.02994208306
118,1.180000,0.3705172464,0.03109904286,4.603527486e-06,-5.52739948e-06,-5.52739948e-06,2.001132816e-05,0,6.15706e-11,2.82575e-06,0.0460393047,-0.05527026951,0.3701799948,0.02972002146
119,1.190000,0.3715344593,0.03141725808,4.584901035e-06,-5.465000868e-06,-5.465000868e-06,1.978874207e-05,0,6.08632e-11,2.82437e-06,0.04585280921,-0.05465014279,0.3714845732,0.02960536462
120,1.200000,0.3726583682,0.03040775564,4.568137228e-06,-5.403533578e-06,-5.403533578e-06,1.957267523e-05,0,6.02125e-11,2.82475e-06,0.0456832042,-0.05403771996,0.3720689778,0.02966148656
121,1.210000,0.3724500388,0.03048193175,4.551373422e-06,-5.343928933e-06,-5.343928933e-06,1.936499029e-05,0,5.95797e-11,2.82482e-06,0.04551353864,-0.05344285071,0.3718739628,0.02950889907
122,1.220000,0.3705885671,0.03033785056,4.534609616e-06,-5.286186934e-06,-5.286186934e-06,1.91628933e-05,0,5.89525e-11,2.82432e-06,0.04534381256,-0.05286554992,0.3708482129,0.02958277313
123,1.230000,0.3678297438,0.03042928316,4.518777132e-06,-5.230307579e-06,-5.230307579e-06,1.896638423e-05,0,5.83487e-11,2.82409e-06,0.04519100767,-0.05230490863,0.3689490428,0.02972421879
124,1.240000,0.3644822054,0.02981734741,4.502944648e-06,-5.17629087e-06,-5.17629087e-06,1.877732575e-05,0,5.77593e-11,2.82348e-06,0.04502966069,-0.05176232755,0.3661430006,0.02950220149
125,1.250000,0.3612147942,0.02887389716,4.48897481e-06,-5.123205483e-06,-5.123205483e-06,1.859292388e-05,0,5.72159e-11,2.82444e-06,0.04488525167,-0.05123643577,0.3624063705,0.02995564238
126,1.260000,0.3557064012,0.02913154382,4.474073648e-06,-5.071982741e-06,-5.071982741e-06,1.841410995e-05,0,5.66611e-11,2.82399e-06,0.04474079888,-0.05071929097,0.3577255667,0.03044337086
127,1.270000,0.3500861675,0.02866721246,4.459172487e-06,-5.021691322e-06,-5.021691322e-06,1.824181527e-05,0,5.6126e-11,2.82361e-06,0.04458780121,-0.05022022128,0.3520974154,0.03048923589
128,1.280000,0.3424653187,0.02884715144,4.445202649e-06,-4.973262548e-06,-4.973262548e-06,1.807324588e-05,0,5.56059e-11,2.82333e-06,0.04445176199,-0.0497290194,0.3455293204,0.03069977058
129,1.290000,0.3355606347,0.02767108753,4.430301487e-06,-4.925765097e-06,-4.925765097e-06,1.790933311e-05,0,5.50806e-11,2.82211e-06,0.04430717789,-0.04925590754,0.3380393102,0.03019566112
130,1.300000,0.3270861283,0.02708189841,4.417262971e-06,-4.879198968e-06,-4.879198968e-06,1.775193959e-05,0,5.46084e-11,2.82264e-06,0.04417105857,-0.04879112542,0.3296559659,0.02996119898
131,1.310000,0.3177298643,0.02656255011,4.403293133e-06,-4.834495485e-06,-4.834495485e-06,1.759734005e-05,0,5.41139e-11,2.8215e-06,0.04403490014,-0.04834401608,0.3204182309,0.02984899169
