k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
60,0.600000,0.3684450686,0.04674237967,7.063150406e-06,-1.67787075e-05,-1.67787075e-05,7.227808237e-05,0,2.28986e-10,2.99949e-06,0.07062733918,-0.1677745432,0.3675616969,0.03051780015
61,0.610000,0.3763461709,0.04872430116,6.973743439e-06,-1.62795186e-05,-1.62795186e-05,6.952881813e-05,0,2.19853e-10,2.99072e-06,0.06972553581,-0.1628084257,0.3767407772,0.03062105865
62,0.620000,0.3852184787,0.0471483171,6.891787052e-06,-1.580268145e-05,-1.580268145e-05,6.693601608e-05,0,2.11584e-10,2.98674e-06,0.06888657808,-0.1580298319,0.3853577078,0.03041931799
63,0.630000,0.3938642293,0.0449398756,6.802380085e-06,-1.535564661e-05,-1.535564661e-05,6.449967623e-05,0,2.02955e-10,2.97014e-06,0.06804610789,-0.1535203457,0.3933384816,0.02986875625
64,0.640000,0.3997702152,0.04595309496,6.720423698e-06,-1.493096352e-05,-1.493096352e-05,6.218999624e-05,0,1.95009e-10,2.95676e-06,0.06720411777,-0.1492806971,0.4006167588,0.02971752405
65,0.650000,0.4062851667,0.04415235668,6.645917892e-06,-1.4513731e-05,-1.4513731e-05,6.002187729e-05,0,1.88252e-10,2.95468e-06,0.06642553955,-0.145162411,0.4071345486,0.0296724589
66,0.660000,0.4109087437,0.04512117803,6.563961506e-06,-1.412630081e-05,-1.412630081e-05,5.797296762e-05,0,1.8098e-10,2.93804e-06,0.06564566493,-0.1412460878,0.4128427931,0.02926328745
67,0.670000,0.415111661,0.04510203749,6.4894557e-06,-1.375377178e-05,-1.375377178e-05,5.605071783e-05,0,1.74572e-10,2.92849e-06,0.06492963433,-0.1375226453,0.4177018459,0.02950422435
68,0.680000,0.4168944806,0.04702232033,6.414949894e-06,-1.339614391e-05,-1.339614391e-05,5.422532558e-05,0,1.68396e-10,2.91732e-06,0.06414725631,-0.1339422688,0.4216818414,0.02935063485
69,0.690000,0.4188012257,0.04696281254,6.347894669e-06,-1.305341721e-05,-1.305341721e-05,5.250424147e-05,0,1.629e-10,2.91204e-06,0.06349427998,-0.1305470243,0.4247629497,0.02942340441
70,0.700000,0.4185670614,0.05011119694,6.280839443e-06,-1.272559166e-05,-1.272559166e-05,5.086511374e-05,0,1.57535e-10,2.90432e-06,0.06284038723,-0.1272168681,0.4269355153,0.02913875964
71,0.710000,0.4201465175,0.04871337116,6.221234798e-06,-1.241266727e-05,-1.241266727e-05,4.932284355e-05,0,1.52775e-10,2.90215e-06,0.06218557805,-0.1240916699,0.4282000787,0.02917873336
72,0.720000,0.4212666973,0.04718784243,6.161630154e-06,-1.210719347e-05,-1.210719347e-05,4.784762859e-05,0,1.48235e-10,2.90038e-06,0.06159546971,-0.1210934743,0.4285672788,0.02935061867
73,0.730000,0.4192729592,0.04886455089,6.102025509e-06,-1.181662083e-05,-1.181662083e-05,4.643946886e-05,0,1.43742e-10,2.89534e-06,0.06100461632,-0.1181614697,0.4280576408,0.02937711671
74,0.740000,0.4172995687,0.04908380657,6.042420864e-06,-1.153349876e-05,-1.153349876e-05,4.512071609e-05,0,1.39617e-10,2.89237e-06,0.06041301787,-0.115365766,0.4267012492,0.02963918558
75,0.750000,0.4159018323,0.04695864022,5.982816219e-06,-1.127272844e-05,-1.127272844e-05,4.386901855e-05,0,1.35386e-10,2.88243e-06,0.05982067436,-0.1127066389,0.4245373122,0.02961350435
76,0.760000,0.41261141,0.04581448436,5.930662155e-06,-1.10194087e-05,-1.10194087e-05,4.266947508e-05,0,1.31631e-10,2.87899e-06,0.05929352343,-0.1101766154,0.4216136213,0.02971158825
77,0.770000,0.4079956114,0.04564888775,5.878508091e-06,-1.077353954e-05,-1.077353954e-05,4.153698683e-05,0,1.28106e-10,2.87626e-06,0.05876577646,-0.1077138856,0.4179859139,0.02999334309
78,0.780000,0.4045368582,0.04435423017,5.826354027e-06,-1.054257154e-05,-1.054257154e-05,4.044920206e-05,0,1.24526e-10,2.86881e-06,0.05823744088,-0.1053887159,0.4137171447,0.02961872399
79,0.790000,0.4003330693,0.04267736524,5.774199963e-06,-1.031160355e-05,-1.031160355e-05,3.942102194e-05,0,1.21296e-10,2.8655e-06,0.05777465552,-0.1031239033,0.4088766766,0.02983150548
80,0.800000,0.3949074149,0.04260677099,5.722045898e-06,-1.009553671e-05,-1.009553671e-05,3.843009472e-05,0,1.17979e-10,2.85697e-06,0.05724520981,-0.1009341851,0.4035393989,0.03005978299
81,0.810000,0.389529936,0.041723378,5.677342415e-06,-9.886920452e-06,-9.886920452e-06,3.748387098e-05,0,1.15058e-10,2.85456e-06,0.05678144842,-0.09887561202,0.3977847847,0.02968847557
82,0.820000,0.3835395053,0.04058610648,5.632638931e-06,-9.678304195e-06,-9.678304195e-06,3.658980131e-05,0,1.12428e-10,2.85592e-06,0.05631723255,-0.09681501985,0.3916958964,0.02964365034
83,0.830000,0.3775904626,0.03919085115,5.587935448e-06,-9.4845891e-06,-9.4845891e-06,3.572553396e-05,0,1.09675e-10,2.85151e-06,0.05585256219,-0.09482273459,0.3853583539,0.0296248173
84,0.840000,0.3718154654,0.03759931773,5.543231964e-06,-9.298324585e-06,-9.298324585e-06,3.489851952e-05,0,1.06992e-10,2.84583e-06,0.05545390397,-0.0929627046,0.3788592744,0.02974246906
85,0.850000,0.3656800017,0.0373108387,5.498528481e-06,-9.119510651e-06,-9.119510651e-06,3.410875797e-05,0,1.04383e-10,2.83892e-06,0.05498838425,-0.09117791802,0.372286199,0.02961541682
86,0.860000,0.3587924987,0.03708873689,5.461275578e-06,-8.948147297e-06,-8.948147297e-06,3.334134817e-05,0,1.02017e-10,2.83647e-06,0.05458899587,-0.08945551515,0.3657260166,0.02962357009
87,0.870000,0.3516817391,0.03810584545,5.416572094e-06,-8.776783943e-06,-8.776783943e-06,3.261864185e-05,0,9.96493e-11,2.83057e-06,0.05418927222,-0.087802127,0.3592638981,0.02917756938
88,0.880000,0.3465162814,0.03717511147,5.379319191e-06,-8.61287117e-06,-8.61287117e-06,3.193318844e-05,0,9.75973e-11,2.83037e-06,0.0537892133,-0.08614733815,0.352982255,0.02902882538
89,0.890000,0.3407162279,0.03761295229,5.342066288e-06,-8.456408978e-06,-8.456408978e-06,3.127008677e-05,0,9.5536e-11,2.82782e-06,0.05345556885,-0.08455571532,0.346959731,0.02919356991
90,0.900000,0.3344568238,0.03832263499,5.304813385e-06,-8.307397366e-06,-8.307397366e-06,3.062933683e-05,0,9.34701e-11,2.82291e-06,0.05305489153,-0.08303936571,0.3412702428,0.02886998371
91,0.910000,0.3300165161,0.0374430269,5.275011063e-06,-8.158385754e-06,-8.158385754e-06,3.001838923e-05,0,9.17881e-11,2.82719e-06,0.05272072554,-0.0815865621,0.335982077,0.02898630354
92,0.920000,0.3257600963,0.03709285706,5.23775816e-06,-8.016824722e-06,-8.016824722e-06,2.942979336e-05,0,8.98767e-11,2.82229e-06,0.05238632858,-0.08013273031,0.3311570568,0.02925020996
93,0.930000,0.3222002909,0.03617414832,5.207955837e-06,-7.875263691e-06,-7.875263691e-06,2.886354923e-05,0,8.83003e-11,2.82602e-06,0.05205170065,-0.07874850184,0.3268497867,0.02856828895
94,0.940000,0.3184006438,0.03614730388,5.178153515e-06,-7.74115324e-06,-7.74115324e-06,2.831220627e-05,0,8.66795e-11,2.82679e-06,0.05178382248,-0.07742846757,0.3231069838,0.02880345453
95,0.950000,0.3152336329,0.03588563204,5.148351192e-06,-7.61449337e-06,-7.61449337e-06,2.779066563e-05,0,8.50956e-11,2.82586e-06,0.05144876242,-0.07611307502,0.3199669047,0.02948967284
96,0.960000,0.313733004,0.03532456607,5.11854887e-06,-7.4878335e-06,-7.4878335e-06,2.729147673e-05,0,8.36251e-11,2.82677e-06,0.05118054897,-0.07486215234,0.3174588739,0.0292951135
97,0.970000,0.3120189831,0.03510228544,5.081295967e-06,-7.36862421e-06,-7.36862421e-06,2.680718899e-05,0,8.19186e-11,2.81792e-06,0.05084505677,-0.07368644327,0.3156029192,0.02975300711
98,0.980000,0.3109584674,0.03525978327,5.051493645e-06,-7.249414921e-06,-7.249414921e-06,2.635270357e-05,0,8.05665e-11,2.81841e-06,0.05050934106,-0.07250990719,0.3144095184,0.02971930596
99,0.990000,0.3101905212,0.03592693806,5.021691322e-06,-7.130205631e-06,-7.130205631e-06,2.590566874e-05,0,7.92504e-11,2.81951e-06,0.05024059117,-0.07132748514,0.3138794611,0.0295360107
100,1.000000,0.3109775558,0.035914056,4.999339581e-06,-7.018446922e-06,-7.018446922e-06,2.547353506e-05,0,7.80923e-11,2.82448e-06,0.04997168481,-0.07021517307,0.3140038261,0.02924520196
101,1.010000,0.3125652969,0.03501945734,4.969537258e-06,-6.906688213e-06,-6.906688213e-06,2.506375313e-05,0,7.68529e-11,2.82457e-06,0.0497026369,-0.06910223514,0.314764076,0.02936015258
102,1.020000,0.3146168217,0.03521199524,4.939734936e-06,-6.802380085e-06,-6.802380085e-06,2.466887236e-05,0,7.55853e-11,2.82173e-06,0.04943342507,-0.06805948913,0.3161322663,0.02976020741
103,1.030000,0.3167085722,0.03492154926,4.909932613e-06,-6.705522537e-06,-6.705522537e-06,2.428889275e-05,0,7.42928e-11,2.81595e-06,0.04909670353,-0.06702090055,0.3180713694,0.02997698869
104,1.040000,0.3199792579,0.03377524763,4.880130291e-06,-6.608664989e-06,-6.608664989e-06,2.391636372e-05,0,7.30405e-11,2.8108e-06,0.04882715642,-0.06611862779,0.3205357065,0.03035452531
105,1.050000,0.3229788467,0.03401296586,4.857778549e-06,-6.511807442e-06,-6.511807442e-06,2.355873585e-05,0,7.20395e-11,2.81374e-06,0.04855745286,-0.06514496356,0.3234714853,0.03015932868
106,1.060000,0.3271805197,0.03331894428,4.835426807e-06,-6.422400475e-06,-6.422400475e-06,2.321600914e-05,0,7.10121e-11,2.81373e-06,0.04835508019,-0.06423709542,0.3268174359,0.0299855635
107,1.070000,0.3311645687,0.03318563104,4.813075066e-06,-6.332993507e-06,-6.332993507e-06,2.288073301e-05,0,7.00199e-11,2.81437e-06,0.04815261066,-0.06332883984,0.3305055385,0.02998107597
108,1.080000,0.3353764713,0.03255140036,4.790723324e-06,-6.251037121e-06,-6.251037121e-06,2.256035805e-05,0,6.9005e-11,2.81205e-06,0.04788252711,-0.0624955669,0.3344618335,0.03012516091
109,1.090000,0.3401612118,0.03221897781,4.768371582e-06,-6.169080734e-06,-6.169080734e-06,2.224743366e-05,0,6.80265e-11,2.81038e-06,0.04767986387,-0.06165744364,0.338607306,0.02993434437
110,1.100000,0.343883723,0.03256633133,4.74601984e-06,-6.087124348e-06,-6.087124348e-06,2.194941044e-05,0,6.71193e-11,2.81006e-06,0.04747711122,-0.06088992953,0.3428588336,0.03019245721
111,1.110000,0.3478873968,0.03262863308,4.723668098e-06,-6.005167961e-06,-6.005167961e-06,2.165138721e-05,0,6.62119e-11,2.80972e-06,0.04720664769,-0.06005536765,0.3471301872,0.03021871037
112,1.120000,0.3508268371,0.03397441655,4.701316357e-06,-5.930662155e-06,-5.930662155e-06,2.136081457e-05,0,6.52512e-11,2.80573e-06,0.04700369388,-0.05928713083,0.3513330729,0.02989711366
113,1.130000,0.3548400775,0.03331575543,4.678964615e-06,-5.856156349e-06,-5.856156349e-06,2.109259367e-05,0,6.43969e-11,2.8038e-06,0.04680065066,-0.05858958513,0.3553782034,0.03003067795
114,1.140000,0.3590122238,0.03261306882,4.656612873e-06,-5.781650543e-06,-5.781650543e-06,2.083182335e-05,0,6.35783e-11,2.80255e-06,0.04659752548,-0.05782071501,0.3591763867,0.02945129592
115,1.150000,0.3621606976,0.03270780295,4.641711712e-06,-5.714595318e-06,-5.714595318e-06,2.057850361e-05,0,6.28629e-11,2.8044e-06,0.04639431834,-0.05712255836,0.3626396181,0.0297335211
116,1.160000,0.365948543,0.03168713301,4.626810551e-06,-5.647540092e-06,-5.647540092e-06,2.033263445e-05,0,6.21805e-11,2.80693e-06,0.04625879228,-0.05649115145,0.3656821658,0.02989282332
117,1.170000,0.368137911,0.03174005449,4.611909389e-06,-5.580484867e-06,-5.580484867e-06,2.009421587e-05,0,6.15309e-11,2.81015e-06,0.04612322897,-0.0557885021,0.3682216341,0.02994208306
118,1.180000,0.3705071062,0.03109955043,4.589557648e-06,-5.513429642e-06,-5.513429642e-06,1.986324787e-05,0,6.07656e-11,2.80731e-06,0.04591982067,-0.05516064912,0.3701799948,0.02972002146
119,1.190000,0.3715255708,0.03141652793,4.574656487e-06,-5.453824997e-06,-5.453824997e-06,1.963973045e-05,0,6.01008e-11,2.80755e-06,0.04571631551,-0.05453252792,0.3714845732,0.02960536462
120,1.200000,0.3726479784,0.03040911257,4.559755325e-06,-5.386769772e-06,-5.386769772e-06,1.942366362e-05,0,5.95499e-11,2.81286e-06,0.04558060318,-0.05390030891,0.3720689778,0.02966148656
121,1.210000,0.3724402934,0.03048249334,4.537403584e-06,-5.327165127e-06,-5.327165127e-06,1.921504736e-05,0,5.88077e-11,2.80776e-06,0.04537695646,-0.05327169597,0.3718739628,0.02950889907
122,1.220000,0.3705787957,0.03033830971,4.515051842e-06,-5.275011063e-06,-5.275011063e-06,1.901388168e-05,0,5.80229e-11,2.79899e-06,0.04517322034,-0.05271395296,0.3708482129,0.02958277313
123,1.230000,0.3678207919,0.03042909503,4.500150681e-06,-5.222856998e-06,-5.222856998e-06,1.882761717e-05,0,5.74489e-11,2.79837e-06,0.04496940225,-0.05222712457,0.3689490428,0.02972421879
124,1.240000,0.3644713387,0.02981784195,4.485249519e-06,-5.163252354e-06,-5.163252354e-06,1.863390207e-05,0,5.69185e-11,2.80142e-06,0.04483347386,-0.05166524649,0.3661430006,0.02950220149
125,1.250000,0.361200951,0.02887628973,4.470348358e-06,-5.111098289e-06,-5.111098289e-06,1.844763756e-05,0,5.6344e-11,2.80079e-06,0.04469750822,-0.05110320449,0.3624063705,0.02995564238
126,1.260000,0.355694063,0.02913268656,4.455447197e-06,-5.058944225e-06,-5.058944225e-06,1.826882362e-05,0,5.58029e-11,2.80087e-06,0.04456150532,-0.05061218888,0.3577255667,0.03044337086
127,1.270000,0.3500728607,0.02866865695,4.440546036e-06,-5.014240742e-06,-5.014240742e-06,1.810491085e-05,0,5.52531e-11,2.79798e-06,0.04442545772,-0.0501210317,0.3520974154,0.03048923589
128,1.280000,0.3424531743,0.02884757519,4.425644875e-06,-4.962086678e-06,-4.962086678e-06,1.79335475e-05,0,5.47452e-11,2.79878e-06,0.04428937286,-0.04962973297,0.3455293204,0.03069977058
129,1.290000,0.3355453461,0.02767372131,4.418194294e-06,-4.917383194e-06,-4.917383194e-06,1.776218414e-05,0,5.42961e-11,2.80187e-06,0.0441532582,-0.04913830012,0.3380393102,0.03019566112
130,1.300000,0.3270704523,0.02708470821,4.410743713e-06,-4.87267971e-06,-4.87267971e-06,1.760572195e-05,0,5.39113e-11,2.80641e-06,0.04408518225,-0.04871448129,0.3296559659,0.02996119898
131,1.310000,0.3177146688,0.02656517923,4.403293133e-06,-4.827976227e-06,-4.827976227e-06,1.744180918e-05,0,5.3492e-11,2.81021e-06,0.04401709139,-0.04829059541,0.3204182309,0.02984899169
