k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
9923,49.615000,0.09522478655,-0.0006586220115,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.09822860678,0.001264668637
9924,49.620000,0.08451086655,-0.0009901113808,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.08710286626,0.001395138315
9925,49.625000,0.07357113436,-0.0007579401135,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.07592752273,0.001472541416
9926,49.630000,0.06224342808,-0.0007299249992,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.06471608438,0.001558948362
9927,49.635000,0.05087595806,-0.0006434749812,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.05348223942,0.00130937779
9928,49.640000,0.04026507214,-0.001082278788,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.04223982164,0.0008711056633
9929,49.645000,0.02932718396,-0.00118464604,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.03100277549,0.0008526887841
9930,49.650000,0.01879945025,-0.001513027586,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.01978512084,0.0007555083731
9931,49.655000,0.007604513317,-0.00144388061,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,0.008600917362,0.0008327591647
9932,49.660000,-0.004085902125,-0.001037009992,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.00253577112,0.0006032258808
9933,49.665000,-0.01498599723,-0.00122634694,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.01361091246,0.0004127551667
9934,49.670000,-0.02591243759,-0.001198178157,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.02461054192,0.0001296926801
9935,49.675000,-0.03651774302,-0.001313836314,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.03552079782,-1.15260777e-05
9936,49.680000,-0.04736389592,-0.001292414032,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.04632795692,-6.350204494e-05
9937,49.685000,-0.0581076853,-0.00143664144,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.0570184695,0.0002821483607
9938,49.690000,-0.0690071024,-0.001131457277,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.06757899399,0.000186433754
9939,49.695000,-0.07870545611,-0.001222060062,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.07799643112,-5.442563094e-05
9940,49.700000,-0.08901657537,-0.001056737266,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.0882579574,-0.000114986919
9941,49.705000,-0.09907154739,-0.0009718807414,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.09835105791,-0.0003198102122
9942,49.710000,-0.1090498269,-0.0009576426819,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1082635583,-0.0003821582042
9943,49.715000,-0.1183708534,-0.001274057664,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.117983656,-0.0004461685166
9944,49.720000,-0.1275435612,-0.001543248072,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.12749995,-0.0008591921173
9945,49.725000,-0.1368855499,-0.001467718743,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1368014703,-0.00114317717
9946,49.730000,-0.1452919655,-0.001730048098,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1458777057,-0.001323783381
9947,49.735000,-0.1536762118,-0.001902111806,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1547186303,-0.001416323354
9948,49.740000,-0.1621467359,-0.002042989247,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1633147293,-0.0007230189784
9949,49.745000,-0.1707107127,-0.002041567117,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1716570224,-0.0007693661273
9950,49.750000,-0.1786591634,-0.002044033259,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1797370871,-0.0005022741846
9951,49.755000,-0.186273504,-0.001945382915,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1875470794,-0.0004409439008
9952,49.760000,-0.1944236048,-0.001807980239,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.1950797533,-0.000186935863
9953,49.765000,-0.2016812712,-0.001830914989,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2023284789,-0.0004524816431
9954,49.770000,-0.2087179422,-0.001694053411,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2092872586,-0.0006554965741
9955,49.775000,-0.2152756937,-0.00154106319,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2159507417,-0.0006076301447
9956,49.780000,-0.2212835848,-0.001553302631,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2223142372,-0.0008378490285
9957,49.785000,-0.2279231139,-0.001198688522,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2283737248,-0.0007967244876
9958,49.790000,-0.2334796116,-0.0009674439207,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2341258641,-0.0005341866159
9959,49.795000,-0.238993898,-0.001078258269,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2395680022,-0.0003556101101
9960,49.800000,-0.2438947,-0.001019641757,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.244698179,-0.000367908839
9961,49.805000,-0.2478985973,-0.001328404993,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2495151309,-0.0003535093106
9962,49.810000,-0.251740925,-0.001711954363,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2540182927,-0.0001185290768
9963,49.815000,-0.2558235154,-0.001600694843,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2582077974,-4.939650149e-05
9964,49.820000,-0.2596367225,-0.001703555696,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2620844742,-8.399278378e-05
9965,49.825000,-0.2626051903,-0.001953856088,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2656498447,0.0003438170768
9966,49.830000,-0.2655650526,-0.00213268213,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2689061171,0.0004674729626
9967,49.835000,-0.2684594952,-0.001996958628,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2718561787,0.0006061298046
9968,49.840000,-0.2708526291,-0.001876988448,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2745035862,0.0004663408067
9969,49.845000,-0.2726018094,-0.001900695264,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2768525549,0.0005718103874
9970,49.850000,-0.2748517729,-0.001827172004,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2789079454,0.0004896603911
9971,49.855000,-0.2764873393,-0.001619589515,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2806752492,0.000288002462
9972,49.860000,-0.2783692293,-0.001508353278,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2821605718,0.0005178592703
9973,49.865000,-0.2797433585,-0.001355801709,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2833706152,0.0005474593444
9974,49.870000,-0.2804739326,-0.001369017176,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2843126577,0.0003123708446
9975,49.875000,-0.2810623199,-0.001162732951,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2849945332,0.0003006548374
9976,49.880000,-0.281253811,-0.001357733272,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2854246085,0.0003201666548
9977,49.885000,-0.2810279541,-0.001200154424,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2856117587,0.0005757289426
9978,49.890000,-0.2806194983,-0.001156005077,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2855653425,0.0006114464467
9979,49.895000,-0.2805647217,-0.001134505495,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2852951752,0.001199709672
9980,49.900000,-0.2796459049,-0.001121576875,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2848115006,0.001638713631
9981,49.905000,-0.2790326662,-0.001044929959,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2841249624,0.001707757028
9982,49.910000,-0.2779239342,-0.001118130982,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2832465741,0.001522569294
9983,49.915000,-0.2765716463,-0.001073346473,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2821876877,0.001375847955
9984,49.920000,-0.2754762359,-0.001219100319,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2809599624,0.001520339087
9985,49.925000,-0.274192404,-0.0009411182255,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2795753315,0.001556297861
9986,49.930000,-0.272694692,-0.0009729433805,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2780459693,0.00135990851
9987,49.935000,-0.2708944157,-0.0008842721581,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2763842573,0.001229124194
9988,49.940000,-0.2701346353,-7.552001625e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2746027499,0.00108593238
9989,49.945000,-0.268788714,0.0001619840041,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2727141393,0.0008884392974
9990,49.950000,-0.2670700327,0.0004041213542,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2707312208,0.0008055497839
9991,49.955000,-0.2651038952,0.0005400590599,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2686668575,0.0004764351105
