k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
29,1.160000,0.3707127161,0.03749896772,1.39772892e-05,-1.740921289e-05,-1.740921289e-05,4.060938954e-05,0,2.64528e-10,5.37536e-06,0.1397761591,-0.1740892977,0.3656821658,0.03252764352
30,1.200000,0.3714891784,0.03893976007,1.364108175e-05,-1.644343138e-05,-1.644343138e-05,3.783870488e-05,0,2.45774e-10,5.325e-06,0.1364067756,-0.1644361168,0.3720689778,0.03240663112
31,1.240000,0.3569238521,0.03933785949,1.332722604e-05,-1.55698508e-05,-1.55698508e-05,3.540236503e-05,0,2.29395e-10,5.27951e-06,0.1332768295,-0.1557008475,0.3661430006,0.03282053913
32,1.280000,0.3327137716,0.03506928496,1.30366534e-05,-1.477822661e-05,-1.477822661e-05,3.325100988e-05,0,2.15086e-10,5.23989e-06,0.1303636516,-0.1477848887,0.3455293204,0.03223635584
33,1.320000,0.2909338698,0.03401156515,1.276470721e-05,-1.405831426e-05,-1.405831426e-05,3.134552389e-05,0,2.0248e-10,5.20436e-06,0.127650586,-0.1405846328,0.3103751029,0.03329909639
34,1.360000,0.2410615161,0.03246909846,1.251138747e-05,-1.340266317e-05,-1.340266317e-05,2.965237945e-05,0,1.91361e-10,5.17324e-06,0.1251130542,-0.1340270042,0.2634539257,0.03309331976
35,1.400000,0.1903505884,0.02754072379,1.227483153e-05,-1.280475408e-05,-1.280475408e-05,2.814363688e-05,0,1.81497e-10,5.14549e-06,0.1227471037,-0.1280494779,0.209804215,0.03207698433
36,1.440000,0.1395943239,0.02618329134,1.205224544e-05,-1.225806773e-05,-1.225806773e-05,2.679415047e-05,0,1.72669e-10,5.11966e-06,0.1205268288,-0.1225827038,0.1559614473,0.03146465268
37,1.480000,0.09685814381,0.02713411115,1.18445605e-05,-1.17579475e-05,-1.17579475e-05,2.558529377e-05,0,1.64797e-10,5.09688e-06,0.1184473038,-0.1175770313,0.1089166808,0.03112835309
38,1.520000,0.07264875993,0.02614454553,1.164991409e-05,-1.129880548e-05,-1.129880548e-05,2.450030297e-05,0,1.57763e-10,5.07718e-06,0.1165033365,-0.1129898876,0.07498328177,0.03099913987
39,1.560000,0.06593659893,0.02750273515,1.146737486e-05,-1.087691635e-05,-1.087691635e-05,2.352427691e-05,0,1.51454e-10,5.06001e-06,0.1146748895,-0.1087712944,0.05877054866,0.03060301958
40,1.600000,0.07813130319,0.02877915837,1.129694283e-05,-1.048948616e-05,-1.048948616e-05,2.264324576e-05,0,1.4577e-10,5.04474e-06,0.1129707806,-0.1048914045,0.06244426072,0.03030560853
41,1.640000,0.1078030393,0.03036120441,1.113675535e-05,-1.013278961e-05,-1.013278961e-05,2.184696496e-05,0,1.40631e-10,5.03103e-06,0.1113704266,-0.1013316065,0.08540333006,0.03075513
42,1.680000,0.1494126841,0.03361022007,1.098681241e-05,-9.804032743e-06,-9.804032743e-06,2.112798393e-05,0,1.3601e-10,5.01974e-06,0.1098676082,-0.09803774953,0.1244278268,0.02980026353
43,1.720000,0.1997498795,0.03607184999,1.084525138e-05,-9.500421584e-06,-9.500421584e-06,2.047605813e-05,0,1.3181e-10,5.00955e-06,0.1084559429,-0.09500481188,0.1742699223,0.0293704601
44,1.760000,0.2505885363,0.03888431285,1.071300358e-05,-9.220093489e-06,-9.220093489e-06,1.988559961e-05,0,1.28024e-10,5.00152e-06,0.1071288986,-0.09220252931,0.2285807698,0.02991283106
45,1.800000,0.2991494015,0.03973847721,1.058913767e-05,-8.961185813e-06,-8.961185813e-06,1.934822649e-05,0,1.24578e-10,4.99455e-06,0.105887251,-0.08961611986,0.28100708,0.0308410996
46,1.840000,0.3379620425,0.04165860638,1.047272235e-05,-8.721835911e-06,-8.721835911e-06,1.886021346e-05,0,1.21447e-10,4.98877e-06,0.1047242647,-0.08722297847,0.3262617657,0.03122059598
47,1.880000,0.365319144,0.04256931879,1.036282629e-05,-8.501112461e-06,-8.501112461e-06,1.841410995e-05,0,1.18553e-10,4.98237e-06,0.1036330853,-0.08500851691,0.3609787502,0.03152281583
48,1.920000,0.3798788078,0.04474254418,1.025944948e-05,-8.296221495e-06,-8.296221495e-06,1.800712198e-05,0,1.15916e-10,4.9772e-06,0.1025992474,-0.08296698332,0.3842017919,0.0313925203
49,1.960000,0.3892279416,0.04387986101,1.016259193e-05,-8.106231689e-06,-8.106231689e-06,1.763738692e-05,0,1.13531e-10,4.97367e-06,0.1016231589,-0.08106592298,0.397423783,0.03093038025
50,2.000000,0.3931618482,0.04356746934,1.007132232e-05,-7.931143045e-06,-7.931143045e-06,1.72983855e-05,0,1.11315e-10,4.96931e-06,0.1007127361,-0.07931390405,0.4041744204,0.03052567624
51,2.040000,0.3980335891,0.04435076006,9.985640645e-06,-7.769092917e-06,-7.769092917e-06,1.698825508e-05,0,1.0928e-10,4.96533e-06,0.09986083861,-0.07768723369,0.409235758,0.03034695021
52,2.080000,0.4111285023,0.0429135086,9.905546904e-06,-7.619149983e-06,-7.619149983e-06,1.670327038e-05,0,1.07404e-10,4.96152e-06,0.09906024486,-0.0761872828,0.4176322419,0.03040145952
53,2.120000,0.4314402118,0.04317727219,9.830109775e-06,-7.479451597e-06,-7.479451597e-06,1.644343138e-05,0,1.05699e-10,4.95898e-06,0.09830366168,-0.07479006052,0.4335823278,0.03032584618
54,2.160000,0.4629322961,0.04366500769,9.759329259e-06,-7.349997759e-06,-7.349997759e-06,1.62050128e-05,0,1.04128e-10,4.95664e-06,0.09759131353,-0.07349604368,0.4596054131,0.02963704532
55,2.200000,0.5028987825,0.04423817806,9.694136679e-06,-7.229857147e-06,-7.229857147e-06,1.598708332e-05,0,1.0271e-10,4.95574e-06,0.09693860356,-0.07229605317,0.4959493963,0.0298873685
56,2.240000,0.5483628847,0.04553264845,9.632669389e-06,-7.118098438e-06,-7.118098438e-06,1.578684896e-05,0,1.01402e-10,4.95503e-06,0.09632297885,-0.07118390501,0.5404458427,0.03059080179
57,2.280000,0.5955925994,0.045699846,9.573996067e-06,-7.014721632e-06,-7.014721632e-06,1.560337842e-05,0,1.0018e-10,4.95359e-06,0.09574459121,-0.0701430887,0.588821998,0.03240584106
58,2.320000,0.6381934918,0.04572675191,9.519048035e-06,-6.918795407e-06,-6.918795407e-06,1.543480903e-05,0,9.9055e-11,4.95238e-06,0.09518833738,-0.06918345392,0.6354157714,0.03140374687
59,2.360000,0.6701186821,0.04604533035,9.467825294e-06,-6.82938844e-06,-6.82938844e-06,1.528020948e-05,0,9.80298e-11,4.95199e-06,0.09467720054,-0.06829506159,0.6741662884,0.03100312819
60,2.400000,0.6899581403,0.04447164666,9.41939652e-06,-6.746500731e-06,-6.746500731e-06,1.513957977e-05,0,9.70904e-11,4.95177e-06,0.09419605229,-0.06746245921,0.6997019582,0.0312756003
61,2.440000,0.6925989352,0.04203766957,9.374693036e-06,-6.669200957e-06,-6.669200957e-06,1.500919461e-05,0,9.62284e-11,4.95211e-06,0.09374498855,-0.06669424474,0.7083293667,0.0314861173
62,2.480000,0.6760594212,0.04045898933,9.331852198e-06,-6.598420441e-06,-6.598420441e-06,1.488812268e-05,0,9.53946e-11,4.95057e-06,0.09331644513,-0.06598268449,0.6987430902,0.03108663598
63,2.520000,0.6448102333,0.03882052936,9.291805327e-06,-6.532296538e-06,-6.532296538e-06,1.477822661e-05,0,9.46455e-11,4.9501e-06,0.09291814826,-0.06531894207,0.6723257565,0.0299895125
64,2.560000,0.6019358486,0.03767225798,9.254552424e-06,-6.470829248e-06,-6.470829248e-06,1.46785751e-05,0,9.3972e-11,4.95039e-06,0.09255017992,-0.06471160054,0.6329805453,0.0296910481
65,2.600000,0.5567924567,0.03528715484,9.220093489e-06,-6.414018571e-06,-6.414018571e-06,1.458544284e-05,0,9.33395e-11,4.95033e-06,0.09219726268,-0.06413649023,0.5865217577,0.0296049178
66,2.640000,0.5156491958,0.03319447208,9.187497199e-06,-6.360933185e-06,-6.360933185e-06,1.450069249e-05,0,9.27636e-11,4.95069e-06,0.0918747941,-0.06360952556,0.5397281149,0.02879057489
67,2.680000,0.4838857874,0.03053012863,9.156763554e-06,-6.312504411e-06,-6.312504411e-06,1.442246139e-05,0,9.22154e-11,4.95005e-06,0.0915674679,-0.06312343478,0.499223883,0.0292764487
68,2.720000,0.4616825283,0.03062986117,9.127892554e-06,-6.266869605e-06,-6.266869605e-06,1.435074955e-05,0,9.17184e-11,4.95012e-06,0.09128300566,-0.06266926229,0.4703839041,0.02897326969
69,2.760000,0.4570382796,0.03010713868,9.101815522e-06,-6.224960089e-06,-6.224960089e-06,1.428462565e-05,0,9.12659e-11,4.95041e-06,0.09101375658,-0.06224761903,0.4564545697,0.02912280882
70,2.800000,0.464697659,0.03136126418,9.076669812e-06,-6.186775863e-06,-6.186775863e-06,1.422408968e-05,0,9.08312e-11,4.94962e-06,0.09076744597,-0.06186649203,0.4580444208,0.02855751929
71,2.840000,0.4828840196,0.03228306398,9.053386748e-06,-6.151385605e-06,-6.151385605e-06,1.416727901e-05,0,9.04223e-11,4.94869e-06,0.09053640813,-0.06150953472,0.4730722697,0.02864146672
72,2.880000,0.5098890848,0.03291492816,9.031966329e-06,-6.117857993e-06,-6.117857993e-06,1.411605626e-05,0,9.00676e-11,4.94904e-06,0.09032066725,-0.06117677689,0.4971793087,0.02898923734
73,2.920000,0.5360361338,0.03426723927,9.012408555e-06,-6.087124348e-06,-6.087124348e-06,1.406949013e-05,0,8.97469e-11,4.94955e-06,0.09012024477,-0.06086823344,0.5245292143,0.02904623343
74,2.960000,0.55757761,0.03376955725,8.993782103e-06,-6.058253348e-06,-6.058253348e-06,1.40266493e-05,0,8.94502e-11,4.95012e-06,0.08993516117,-0.06058397889,0.5488515346,0.02957437116
75,3.000000,0.5659375601,0.0341816349,8.976086974e-06,-6.031244993e-06,-6.031244993e-06,1.398846507e-05,0,8.91858e-11,4.95105e-06,0.08975771815,-0.06031604111,0.5645409966,0.0295270087
76,3.040000,0.5628078543,0.03367935773,8.959323168e-06,-6.007030606e-06,-6.007030606e-06,1.395121217e-05,0,8.8909e-11,4.95033e-06,0.08959564567,-0.06007240713,0.5676163858,0.0297271765
77,3.080000,0.5451572463,0.03340096492,8.944422007e-06,-5.984678864e-06,-5.984678864e-06,1.39195472e-05,0,8.86859e-11,4.95091e-06,0.08944123611,-0.05984514952,0.5563689157,0.03029468619
78,3.120000,0.5144392885,0.03304257803,8.930452168e-06,-5.964189768e-06,-5.964189768e-06,1.388974488e-05,0,8.84701e-11,4.95098e-06,0.08930222318,-0.05964225531,0.5315867478,0.02954944798
79,3.160000,0.4782756492,0.03153543919,8.917413652e-06,-5.945563316e-06,-5.945563316e-06,1.38618052e-05,0,8.82617e-11,4.95055e-06,0.08917089365,-0.05945575237,0.4963192992,0.02997901096
80,3.200000,0.4366855286,0.03112266771,8.904375136e-06,-5.927868187e-06,-5.927868187e-06,1.383665949e-05,0,8.80672e-11,4.95012e-06,0.08904725499,-0.05927717686,0.4552283128,0.03043956598
81,3.240000,0.398925133,0.03025250603,8.893199265e-06,-5.911104381e-06,-5.911104381e-06,1.381337643e-05,0,8.7904e-11,4.9507e-06,0.08893131372,-0.05911500752,0.4136473555,0.02970095114
82,3.280000,0.3654213399,0.0301251784,8.882954717e-06,-5.89620322e-06,-5.89620322e-06,1.379102468e-05,0,8.77398e-11,4.95048e-06,0.08883080725,-0.05896030366,0.3765240045,0.02961530067
83,3.320000,0.3413083553,0.03011285421,8.872710168e-06,-5.882233381e-06,-5.882233381e-06,1.377146691e-05,0,8.75896e-11,4.95027e-06,0.08873027842,-0.05882252753,0.3474400155,0.0295816346
84,3.360000,0.3274311088,0.02985345758,8.863396943e-06,-5.869194865e-06,-5.869194865e-06,1.375377178e-05,0,8.74577e-11,4.95041e-06,0.08863746282,-0.05869272351,0.3278904628,0.02982093812
85,3.400000,0.319318112,0.03025127482,8.855015039e-06,-5.858018994e-06,-5.858018994e-06,1.37379393e-05,0,8.73333e-11,4.95005e-06,0.08855236601,-0.05857935548,0.316955782,0.02957083364
86,3.440000,0.3147916384,0.03053062782,8.847564459e-06,-5.847774446e-06,-5.847774446e-06,1.372303814e-05,0,8.7219e-11,4.94976e-06,0.0884749908,-0.05847397447,0.3114293082,0.02959114018
87,3.480000,0.3077100217,0.03020167816,8.840113878e-06,-5.837529898e-06,-5.837529898e-06,1.370999962e-05,0,8.71212e-11,4.95005e-06,0.08840534184,-0.05837656558,0.3063801511,0.02870313877
88,3.520000,0.294071734,0.02999175992,8.83359462e-06,-5.829147995e-06,-5.829147995e-06,1.369789243e-05,0,8.70227e-11,4.94955e-06,0.08833568264,-0.05828762054,0.2960519874,0.02840965077
89,3.560000,0.2670147493,0.02883073408,8.827075362e-06,-5.820766091e-06,-5.820766091e-06,1.368671656e-05,0,8.69324e-11,4.94933e-06,0.08827375434,-0.05820667744,0.2749368803,0.02874313982
90,3.600000,0.2261142954,0.02650264557,8.821487427e-06,-5.813315511e-06,-5.813315511e-06,1.367647201e-05,0,8.68522e-11,4.94919e-06,0.08821955975,-0.05813370645,0.2388306524,0.02809996741
91,3.640000,0.16515797,0.02594077494,8.816830814e-06,-5.80586493e-06,-5.80586493e-06,1.366715878e-05,0,8.6793e-11,4.94998e-06,0.08816535864,-0.05806073546,0.1856785427,0.02833660708
92,3.680000,0.09077947959,0.02440130711,8.812174201e-06,-5.799345672e-06,-5.799345672e-06,1.365877688e-05,0,8.67311e-11,4.95019e-06,0.08811889589,-0.0579957515,0.1160565318,0.02886841991
93,3.720000,0.005208197981,0.02322472073,8.808448911e-06,-5.793757737e-06,-5.793757737e-06,1.36513263e-05,0,8.66794e-11,4.95048e-06,0.08808017336,-0.05793876946,0.03319826852,0.0275085779
94,3.760000,-0.08480343595,0.02122602612,8.803792298e-06,-5.788169801e-06,-5.788169801e-06,1.364573836e-05,0,8.66313e-11,4.95069e-06,0.0880414471,-0.05788177252,-0.05744158297,0.02798290906
95,3.800000,-0.1723724194,0.01991887391,8.800067008e-06,-5.783513188e-06,-5.783513188e-06,1.363921911e-05,0,8.6577e-11,4.9504e-06,0.08800271805,-0.05783326924,-0.1490140414,0.02935934569
96,3.840000,-0.2498393618,0.01905866247,8.796341717e-06,-5.778856575e-06,-5.778856575e-06,1.363456249e-05,0,8.65391e-11,4.95069e-06,0.08796398528,-0.05779325962,-0.2343493196,0.02897422701
97,3.880000,-0.3143005893,0.01889298297,8.79354775e-06,-5.775131285e-06,-5.775131285e-06,1.362897456e-05,0,8.64949e-11,4.95047e-06,0.08793299738,-0.05775274336,-0.3070897443,0.02989401422
98,3.920000,-0.3594197258,0.01892909221,8.789822459e-06,-5.771405995e-06,-5.771405995e-06,1.362431794e-05,0,8.64462e-11,4.9499e-06,0.08790200669,-0.05771224201,-0.3626839694,0.02983061192
99,3.960000,-0.3874034956,0.01994208712,8.787028491e-06,-5.767680705e-06,-5.767680705e-06,1.361873001e-05,0,8.6402e-11,4.94968e-06,0.08787101414,-0.05768021941,-0.3990690412,0.0294680214
100,4.000000,-0.397553008,0.02072082739,8.785165846e-06,-5.764886737e-06,-5.764886737e-06,1.361500472e-05,0,8.63762e-11,4.94982e-06,0.08784776833,-0.05764770508,-0.4169225135,0.02889040392
101,4.040000,-0.3966406249,0.02302039228,8.783303201e-06,-5.762092769e-06,-5.762092769e-06,1.361127943e-05,0,8.63503e-11,4.94997e-06,0.08783227019,-0.05762320757,-0.4194434215,0.02912430516
102,4.080000,-0.3882258534,0.02481430396,8.780509233e-06,-5.760230124e-06,-5.760230124e-06,1.360662282e-05,0,8.62928e-11,4.94832e-06,0.08780902252,-0.0575991869,-0.4117047777,0.02992841481
103,4.120000,-0.3787533194,0.02691632044,8.778646588e-06,-5.757436156e-06,-5.757436156e-06,1.360382885e-05,0,8.62751e-11,4.94875e-06,0.08778577298,-0.05757516623,-0.3996962923,0.03036597739
104,4.160000,-0.3724495471,0.0277131265,8.776783943e-06,-5.754642189e-06,-5.754642189e-06,1.360103488e-05,0,8.62574e-11,4.94918e-06,0.08777027298,-0.05755065382,-0.3892306322,0.03112505062
105,4.200000,-0.3734646998,0.02878777497,8.775852621e-06,-5.752779543e-06,-5.752779543e-06,1.359730959e-05,0,8.62335e-11,4.94911e-06,0.08775477298,-0.05752614141,-0.384909936,0.03073865737
106,4.240000,-0.3830853701,0.02984929737,8.773989975e-06,-5.750916898e-06,-5.750916898e-06,1.359544694e-05,0,8.62133e-11,4.94896e-06,0.08773927111,-0.05751013756,-0.3893373365,0.03039512701
107,4.280000,-0.4016245827,0.03097784054,8.77212733e-06,-5.749054253e-06,-5.749054253e-06,1.35935843e-05,0,8.6193e-11,4.94882e-06,0.08772377018,-0.05749411881,-0.4027131159,0.03039015194
108,4.320000,-0.4228502512,0.03018002119,8.771196008e-06,-5.748122931e-06,-5.748122931e-06,1.359172165e-05,0,8.61747e-11,4.94846e-06,0.08770826738,-0.05747810006,-0.4228849782,0.03068232181
109,4.360000,-0.4461239465,0.03041250538,8.770264685e-06,-5.747191608e-06,-5.747191608e-06,1.358985901e-05,0,8.61564e-11,4.9481e-06,0.08770051692,-0.05747009814,-0.4458394341,0.03030468873
110,4.400000,-0.4633546248,0.03027157299,8.769333363e-06,-5.746260285e-06,-5.746260285e-06,1.358799636e-05,0,8.61382e-11,4.94774e-06,0.08769276552,-0.05746208131,-0.4665413097,0.03082491443
111,4.440000,-0.4714657702,0.03050439898,8.76840204e-06,-5.745328963e-06,-5.745328963e-06,1.35852024e-05,0,8.61117e-11,4.9471e-06,0.08768501412,-0.05745407939,-0.4799653302,0.03088142073
112,4.480000,-0.4692048132,0.03164588474,8.767470717e-06,-5.743466318e-06,-5.743466318e-06,1.358427107e-05,0,8.61123e-11,4.94789e-06,0.08767726179,-0.0574375689,-0.4821289438,0.03024222732
113,4.520000,-0.452261623,0.03217100166,8.766539395e-06,-5.742534995e-06,-5.742534995e-06,1.358333975e-05,0,8.61022e-11,4.94781e-06,0.08766951039,-0.05742105842,-0.4709353066,0.03051335589
114,4.560000,-0.4234477654,0.0327384416,8.766539395e-06,-5.741603673e-06,-5.741603673e-06,1.358240843e-05,0,8.61047e-11,4.94839e-06,0.08766175807,-0.05741305649,-0.4466696909,0.02935859184
115,4.600000,-0.3874859773,0.03405456804,8.766539395e-06,-5.74067235e-06,-5.74067235e-06,1.358147711e-05,0,8.61072e-11,4.94896e-06,0.08766175807,-0.05740456283,-0.4120553172,0.02992704221
116,4.640000,-0.3503363319,0.03585445601,8.766539395e-06,-5.739741027e-06,-5.739741027e-06,1.358054578e-05,0,8.61098e-11,4.94953e-06,0.08766175807,-0.05739606917,-0.3718544553,0.03024964665
117,4.680000,-0.3173898757,0.03824559506,8.766539395e-06,-5.738809705e-06,-5.738809705e-06,1.357961446e-05,0,8.61123e-11,4.95011e-06,0.08766175807,-0.05738756061,-0.3320831973,0.03035216612
118,4.720000,-0.288984593,0.03793317638,8.765608072e-06,-5.737878382e-06,-5.737878382e-06,1.358054578e-05,0,8.61185e-11,4.95061e-06,0.08765400667,-0.05737955868,-0.2989787067,0.02991204291
119,4.760000,-0.2746848576,0.0378978746,8.76467675e-06,-5.73694706e-06,-5.73694706e-06,1.358054578e-05,0,8.61165e-11,4.95082e-06,0.08764625434,-0.05737154186,-0.2779032871,0.02968672924
120,4.800000,-0.2745282389,0.03582793754,8.763745427e-06,-5.736015737e-06,-5.736015737e-06,1.358054578e-05,0,8.61146e-11,4.95103e-06,0.08763850201,-0.05736353993,-0.2723820603,0.02980297312
121,4.840000,-0.292731449,0.03504297696,8.762814105e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61126e-11,4.95124e-06,0.08763074968,-0.05735552311,-0.2834481153,0.02950179814
122,4.880000,-0.3232059404,0.03426711261,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08762299642,-0.05734752119,-0.3094147539,0.02965354626
123,4.920000,-0.3616986759,0.03314466681,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.3461186249,0.02994043757
124,4.960000,-0.40154019,0.03171011619,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.3875937032,0.02950040298
125,5.000000,-0.436552085,0.03115625028,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4270592576,0.03041128475
126,5.040000,-0.460923072,0.03038822208,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4580489579,0.03139074173
127,5.080000,-0.4717959911,0.03113943432,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4754831329,0.03148647179
128,5.120000,-0.4653900079,0.0317704957,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4764964223,0.03191154116
129,5.160000,-0.446657788,0.03423860762,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4608768251,0.03090732224
130,5.200000,-0.4145804644,0.03565555066,8.761882782e-06,-5.735084414e-06,-5.735084414e-06,1.358054578e-05,0,8.61e-11,4.9506e-06,0.08761524409,-0.05734799802,-0.4310415779,0.03044239796
