k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
17,0.042500,0.3647388667,0.1630356591,1.87670812e-05,-0.0006198948249,-0.0006198948249,0.0293575516,0,1.66686e-07,5.67526e-06,0.1876744768,-6.198954463,0.3674272751,0.02987917174
18,0.045000,0.3649872318,0.1851806333,1.808162779e-05,-0.0005679326132,-0.0005679326132,0.02542015631,0,1.3709e-07,5.39029e-06,0.1808138918,-5.679333806,0.3689590897,0.02998670007
19,0.047500,0.3645349592,0.2204416944,1.742597669e-05,-0.0005214437842,-0.0005214437842,0.02212734334,0,1.13687e-07,5.135e-06,0.174255766,-5.214445561,0.3704257685,0.0299960674
20,0.050000,0.364869751,0.235337832,1.680105925e-05,-0.0004798602313,-0.0004798602313,0.01935970969,0,9.49978e-08,4.90397e-06,0.1680110339,-4.798608363,0.3718267185,0.02999709336
21,0.052500,0.366109211,0.2207016088,1.620873809e-05,-0.0004426371306,-0.0004426371306,0.0170214558,0,7.99687e-08,4.69494e-06,0.1620832812,-4.426379696,0.3731613836,0.030260753
22,0.055000,0.3705982864,0.1221588394,1.564715058e-05,-0.0004092706367,-0.0004092706367,0.01503572892,0,6.77639e-08,4.50352e-06,0.1564748762,-4.092715964,0.3744292454,0.03035790373
23,0.057500,0.3700630181,0.1645167973,1.511815935e-05,-0.0003793034703,-0.0003793034703,0.01334079541,0,5.78171e-08,4.33036e-06,0.1511802562,-3.793040201,0.3756298236,0.0304664687
24,0.060000,0.3727056682,0.1206057593,1.461803913e-05,-0.0003523332998,-0.0003523332998,0.01188689284,0,4.96243e-08,4.17104e-06,0.1461787419,-3.523342639,0.376762676,0.03064827074
25,0.062500,0.3741809838,0.09835716896,1.414585859e-05,-0.0003280052915,-0.0003280052915,0.01063376572,0,4.28363e-08,4.0245e-06,0.1414613081,-3.280060127,0.3778273997,0.0304217302
26,0.065000,0.3763950802,0.06457354873,1.369975507e-05,-0.0003060121089,-0.0003060121089,0.009548697621,0,3.71714e-08,3.88883e-06,0.136996761,-3.060127467,0.3788236308,0.03051608551
27,0.067500,0.3784107454,0.04269949067,1.327879727e-05,-0.0002860799432,-0.0002860799432,0.008604988456,0,3.24222e-08,3.76367e-06,0.1327868188,-2.860800385,0.379751045,0.03075203083
28,0.070000,0.377715122,0.07312721107,1.288112253e-05,-0.000267971307,-0.000267971307,0.007780750282,0,2.84162e-08,3.64778e-06,0.1288113594,-2.679716021,0.380609358,0.03076529087
29,0.072500,0.3803643286,0.03382210899,1.250486821e-05,-0.0002514813095,-0.0002514813095,0.007057957351,0,2.5016e-08,3.53987e-06,0.1250488916,-2.514814213,0.3813983256,0.03058841088
30,0.075000,0.3813479878,0.03124658205,1.214817166e-05,-0.000236432068,-0.000236432068,0.006421679631,0,2.21115e-08,3.4386e-06,0.1214838568,-2.364320666,0.3821177444,0.03055665778
31,0.077500,0.3824890889,0.0211462127,1.181103289e-05,-0.0002226643264,-0.0002226643264,0.005859505385,0,1.96274e-08,3.34484e-06,0.1181142461,-2.226643667,0.3827674515,0.03065863478
32,0.080000,0.3823515885,0.03481277917,1.149158925e-05,-0.0002100421116,-0.0002100421116,0.005361070856,0,1.74895e-08,3.25732e-06,0.1149157155,-2.100424513,0.3833473249,0.03051108896
33,0.082500,0.3818941265,0.05168252438,1.118890941e-05,-0.0001984443516,-0.0001984443516,0.004917679355,0,1.56433e-08,3.17586e-06,0.1118849311,-1.984450087,0.3838572838,0.0307752741
34,0.085000,0.3812174313,0.06642327923,1.090113074e-05,-0.0001877658069,-0.0001877658069,0.004522004165,0,1.4039e-08,3.09924e-06,0.1090107961,-1.877662614,0.384297289,0.03072232994
35,0.087500,0.3828871511,0.04569366109,1.062639058e-05,-0.0001779161394,-0.0001779161394,0.004167845473,0,1.2635e-08,3.02602e-06,0.1062668031,-1.779167816,0.3846673424,0.03046674608
36,0.090000,0.3835975453,0.03790794406,1.036655158e-05,-0.0001688124612,-0.0001688124612,0.003849931993,0,1.14129e-08,2.95874e-06,0.1036630161,-1.688126087,0.3849674875,0.03031216317
37,0.092500,0.3847313635,0.02068766579,1.011788845e-05,-0.0001603830606,-0.0001603830606,0.003563769162,0,1.03351e-08,2.89418e-06,0.1011794647,-1.603837237,0.3851978094,0.03022658827
38,0.095000,0.3861482143,0.001184907742,9.881332517e-06,-0.0001525646076,-0.0001525646076,0.003305511549,0,9.3869e-09,2.83373e-06,0.09881071281,-1.525644794,0.3853584351,0.03019278497
39,0.097500,0.3866721466,-0.006831935607,9.655952454e-06,-0.0001452984288,-0.0001452984288,0.00307185296,0,8.55003e-09,2.77713e-06,0.09655868728,-1.452991173,0.3854495329,0.0300922549
40,0.100000,0.3856278285,0.01164996065,9.439885616e-06,-0.0001385370269,-0.0001385370269,0.002859945409,0,7.80505e-09,2.7227e-06,0.09440232068,-1.385368615,0.385471313,0.03001640213
41,0.102500,0.3858777136,0.007673489861,9.233132005e-06,-0.0001322347671,-0.0001322347671,0.00266731903,0,7.14168e-09,2.6709e-06,0.09233539272,-1.322349682,0.3854240272,0.0301272825
42,0.105000,0.3855064437,0.01101519726,9.035691619e-06,-0.0001263516024,-0.0001263516024,0.002491834573,0,6.55072e-09,2.62213e-06,0.09035920072,-1.263520837,0.3853079687,0.02988706588
43,0.107500,0.3850182369,0.01385037228,8.846633136e-06,-0.0001208521426,-0.0001208521426,0.002331629395,0,6.02183e-09,2.57574e-06,0.08846725244,-1.208523288,0.3851234722,0.02977811503
44,0.110000,0.3854178339,0.002983718179,8.665025234e-06,-0.0001157037914,-0.0001157037914,0.002185076475,0,5.54638e-09,2.53119e-06,0.08665288612,-1.157041878,0.3848709138,0.02991220777
45,0.112500,0.385201402,0.004918750376,8.491799235e-06,-0.0001108776778,-0.0001108776778,0.002050752752,0,5.12072e-09,2.48971e-06,0.08491707686,-1.108779758,0.3845507106,0.0301427749
46,0.115000,0.383657869,0.0183303589,8.325092494e-06,-0.0001063467935,-0.0001063467935,0.001927407458,0,4.7362e-09,2.44983e-06,0.08325293474,-1.063470647,0.3841633207,0.03023614899
47,0.117500,0.3831722103,0.01798275299,8.164905012e-06,-0.000102089718,-0.000102089718,0.001813941635,0,4.38835e-09,2.41159e-06,0.08164556976,-1.020894632,0.383709243,0.03031020396
48,0.120000,0.3833565973,0.00999740418,8.011236787e-06,-9.808223695e-05,-9.808223695e-05,0.001709383912,0,4.07415e-09,2.37557e-06,0.08011137322,-0.9808267355,0.3831890168,0.03027613007
49,0.122500,0.3831366822,0.006126823835,7.863156497e-06,-9.430758655e-05,-9.430758655e-05,0.001612876542,0,3.78838e-09,2.34082e-06,0.07863529492,-0.9430743605,0.3826032216,0.03015909506
50,0.125000,0.3822830543,0.006967848167,7.720664144e-06,-9.074714035e-05,-9.074714035e-05,0.001523657702,0,3.52861e-09,2.30768e-06,0.07720998954,-0.9074752033,0.381952477,0.03005641906
51,0.127500,0.3819494247,0.003015197814,7.584691048e-06,-8.738506585e-05,-8.738506585e-05,0.001441052184,0,3.29379e-09,2.27729e-06,0.0758439051,-0.8738488257,0.381237442,0.03001023755
52,0.130000,0.3820451684,-0.007702965289,7.453374565e-06,-8.420646191e-05,-8.420646191e-05,0.001364457421,0,3.07908e-09,2.24806e-06,0.07452961057,-0.8420630693,0.3804588148,0.03002236488
53,0.132500,0.3799604103,0.005673922598,7.325783372e-06,-8.119922131e-05,-8.119922131e-05,0.00129333511,0,2.88138e-09,2.21911e-06,0.07325956784,-0.8119918555,0.3796173325,0.03000196154
54,0.135000,0.3799148761,-0.003607461229,7.203780115e-06,-7.835030556e-05,-7.835030556e-05,0.001227203757,0,2.70174e-09,2.19258e-06,0.07203415502,-0.7835086286,0.3787137707,0.02982826133
55,0.137500,0.3788807765,-0.002821684815,7.085502148e-06,-7.564947009e-05,-7.564947009e-05,0.001165634952,0,2.53627e-09,2.16672e-06,0.07085374091,-0.7564943433,0.3777489429,0.02988934213
56,0.140000,0.3789951354,-0.01612755004,6.970949471e-06,-7.308647037e-05,-7.308647037e-05,0.001108237542,0,2.38384e-09,2.14168e-06,0.06971062161,-0.7308698595,0.3767237,0.03006370045
57,0.142500,0.3781658374,-0.01791496854,6.860122085e-06,-7.065292448e-05,-7.065292448e-05,0.001054664142,0,2.24329e-09,2.1175e-06,0.0686050849,-0.7065308839,0.3756389301,0.03051596027
58,0.145000,0.3769353107,-0.01598892361,6.753951311e-06,-6.83395192e-05,-6.83395192e-05,0.001004600897,0,2.11474e-09,2.09533e-06,0.06753740739,-0.6833983213,0.3744955577,0.03026393672
59,0.147500,0.3768684343,-0.02503040247,6.649643183e-06,-6.613973528e-05,-6.613973528e-05,0.0009577618912,0,1.99431e-09,2.07236e-06,0.06649974361,-0.6613981575,0.3732945432,0.03016228205
60,0.150000,0.3763100058,-0.02945553605,6.549991667e-06,-6.404519081e-05,-6.404519081e-05,0.00091389101,0,1.88419e-09,2.05163e-06,0.06550043542,-0.6404525638,0.3720368825,0.03022890008
61,0.152500,0.3745246157,-0.0253316937,6.45313412e-06,-6.204936653e-05,-6.204936653e-05,0.0008727563545,0,1.78189e-09,2.03139e-06,0.06453158613,-0.6204946786,0.3707236063,0.03028002933
62,0.155000,0.3717841581,-0.01234798599,6.359070539e-06,-6.014667451e-05,-6.014667451e-05,0.0008341455832,0,1.68677e-09,2.01167e-06,0.06359339319,-0.6014686078,0.3693557792,0.03017865899
63,0.157500,0.3713520057,-0.01916805655,6.267800927e-06,-5.833152682e-05,-5.833152682e-05,0.0007978668436,0,1.5983e-09,1.99254e-06,0.06267786399,-0.5833144188,0.3679344996,0.02990287812
64,0.160000,0.3697731495,-0.01860184968,6.180256605e-06,-5.65983355e-05,-5.65983355e-05,0.0007637450472,0,1.51677e-09,1.97509e-06,0.06180153228,-0.5659825057,0.3664608987,0.02982676202
65,0.162500,0.3689440563,-0.02450681385,6.094574928e-06,-5.494151264e-05,-5.494151264e-05,0.0007316237316,0,1.44037e-09,1.95766e-06,0.06094819959,-0.5494171083,0.3649361396,0.02980372945
66,0.165000,0.3668240458,-0.01964816358,6.010755897e-06,-5.335826427e-05,-5.335826427e-05,0.0007013538852,0,1.36856e-09,1.94006e-06,0.06010976806,-0.5335825086,0.3633614171,0.02959864372
67,0.167500,0.3645736948,-0.01454388909,5.930662155e-06,-5.184393376e-05,-5.184393376e-05,0.0006728041917,0,1.30238e-09,1.92429e-06,0.05930280406,-0.5184374005,0.3617379566,0.02971861218
68,0.170000,0.3624748848,-0.009647275321,5.852431059e-06,-5.039293319e-05,-5.039293319e-05,0.0006458517164,0,1.24035e-09,1.90884e-06,0.05852747522,-0.5039325207,0.3600670134,0.02964131742
69,0.172500,0.3600836843,-0.005362041295,5.77699393e-06,-4.900339991e-05,-4.900339991e-05,0.0006203884259,0,1.18265e-09,1.89444e-06,0.05776740331,-0.4900357127,0.3583498721,0.0296772022
70,0.175000,0.3591800109,-0.01113069896,5.70435077e-06,-4.76706773e-05,-4.76706773e-05,0.0005963109434,0,1.12907e-09,1.88137e-06,0.0570392292,-0.4767056853,0.3565878454,0.02953437982
71,0.177500,0.3575167581,-0.01174047124,5.632638931e-06,-4.639290273e-05,-4.639290273e-05,0.0005735261366,0,1.07816e-09,1.86763e-06,0.05632651597,-0.4639269561,0.3547822738,0.02955386668
72,0.180000,0.3555023968,-0.0114073744,5.562789738e-06,-4.51663509e-05,-4.51663509e-05,0.0005519455299,0,1.03036e-09,1.85432e-06,0.05562933721,-0.4516662359,0.3529345242,0.02963930934
73,0.182500,0.353061676,-0.007129224017,5.49480319e-06,-4.398915917e-05,-4.398915917e-05,0.0005314927548,0,9.85402e-10,1.84137e-06,0.05494776275,-0.4398901612,0.3510459896,0.02965205836
74,0.185000,0.3499710038,0.0028348919,5.428679287e-06,-4.285760224e-05,-4.285760224e-05,0.0005120914429,0,9.43206e-10,1.82901e-06,0.05429019313,-0.4285789728,0.3491180878,0.02978259279
75,0.187500,0.3484759293,-0.002025851049,5.36441803e-06,-4.177074879e-05,-4.177074879e-05,0.0004936782643,0,9.03501e-10,1.81708e-06,0.05364004895,-0.4177066833,0.3471522607,0.02976925218
76,0.190000,0.3457857408,0.00200445205,5.301088095e-06,-4.072487354e-05,-4.072487354e-05,0.000476187095,0,8.65794e-10,1.80493e-06,0.053014067,-0.4072496295,0.3451499732,0.02981779412
77,0.192500,0.3430224545,0.00773996301,5.240552127e-06,-3.971904516e-05,-3.971904516e-05,0.0004595611244,0,8.30751e-10,1.79425e-06,0.0524039818,-0.3971865326,0.3431127125,0.02995817155
78,0.195000,0.34051691,0.008921704255,5.181878805e-06,-3.875046968e-05,-3.875046968e-05,0.0004437454045,0,7.97836e-10,1.7843e-06,0.05181823019,-0.3875063956,0.3410419872,0.02977036199
79,0.197500,0.3383795395,0.007734074257,5.124136806e-06,-3.781728446e-05,-3.781728446e-05,0.0004286943004,0,7.66541e-10,1.77422e-06,0.05124013685,-0.3781732321,0.3389393259,0.02987625274
80,0.200000,0.336924836,0.003227667883,5.068257451e-06,-3.691855818e-05,-3.691855818e-05,0.0004143593833,0,7.371e-10,1.76482e-06,0.05067812465,-0.3691846579,0.3368062767,0.0299898915
81,0.202500,0.3351338021,0.001347358339,5.013309419e-06,-3.605149686e-05,-3.605149686e-05,0.0004006996751,0,7.09121e-10,1.75543e-06,0.05013225321,-0.3605152071,0.334644406,0.02980373778
82,0.205000,0.3323461525,0.005827835761,4.95929271e-06,-3.521610051e-05,-3.521610051e-05,0.0003876732662,0,6.82411e-10,1.7458e-06,0.04959416483,-0.3521601707,0.3324552974,0.02978082517
83,0.207500,0.3302934878,0.005616905168,4.907138646e-06,-3.440957516e-05,-3.440957516e-05,0.0003752429038,0,6.5735e-10,1.73712e-06,0.04907231126,-0.3440995365,0.3302405509,0.02977090865
84,0.210000,0.3271252476,0.01191741414,4.855915904e-06,-3.363098949e-05,-3.363098949e-05,0.0003633787856,0,6.33493e-10,1.72847e-06,0.04855831433,-0.3363106251,0.3280017819,0.02982923453
85,0.212500,0.3240082674,0.01588569675,4.805624485e-06,-3.287941217e-05,-3.287941217e-05,0.0003520445898,0,6.10738e-10,1.71976e-06,0.04806064069,-0.3287911713,0.3257406197,0.02976520841
86,0.215000,0.322217267,0.01336621679,4.757195711e-06,-3.215391189e-05,-3.215391189e-05,0.000341212377,0,5.8934e-10,1.71192e-06,0.0475708954,-0.3215359598,0.323458707,0.02976878505
87,0.217500,0.3209143281,0.006841651164,4.70969826e-06,-3.145262599e-05,-3.145262599e-05,0.000330853276,0,5.68951e-10,1.70417e-06,0.04709755816,-0.3145250678,0.3211576986,0.02954528469
88,0.220000,0.3190684579,0.003438378684,4.663132131e-06,-3.077462316e-05,-3.077462316e-05,0.0003209421411,0,5.49518e-10,1.69652e-06,0.04663221631,-0.3077442199,0.3188392603,0.02947041269
89,0.222500,0.3153000958,0.01233807858,4.618428648e-06,-3.011897206e-05,-3.011897206e-05,0.000311454758,0,5.31279e-10,1.68991e-06,0.0461833654,-0.3011912256,0.3165050679,0.02955228495
90,0.225000,0.3128848113,0.01216969732,4.574656487e-06,-2.948381007e-05,-2.948381007e-05,0.0003023669124,0,5.1393e-10,1.68359e-06,0.04574257229,-0.2948427349,0.314156806,0.02938999185
91,0.227500,0.311173752,0.009041655809,4.530884326e-06,-2.887006849e-05,-2.887006849e-05,0.0002936590463,0,4.97054e-10,1.67633e-06,0.04530986026,-0.2886992097,0.3117961672,0.02944765177
92,0.230000,0.3086367138,0.008088966832,4.488043487e-06,-2.827588469e-05,-2.827588469e-05,0.0002853106707,0,4.80961e-10,1.66925e-06,0.04487675615,-0.2827546895,0.3094248505,0.02957910498
93,0.232500,0.306805145,0.006331835873,4.447065294e-06,-2.770032734e-05,-2.770032734e-05,0.0002773031592,0,4.65877e-10,1.66333e-06,0.04446876887,-0.2770020664,0.3070445606,0.02923764447
94,0.235000,0.3050649986,0.001642056741,4.406087101e-06,-2.714246511e-05,-2.714246511e-05,0.0002696188167,0,4.51251e-10,1.65677e-06,0.04406043328,-0.2714225948,0.3046570068,0.02935472727
95,0.237500,0.3032304831,0.0003134440631,4.366971552e-06,-2.660229802e-05,-2.660229802e-05,0.0002622408792,0,4.37516e-10,1.65128e-06,0.04366878327,-0.2660206407,0.3022639016,0.02969733642
96,0.240000,0.3019398525,-0.005694617517,4.327856004e-06,-2.607796341e-05,-2.607796341e-05,0.0002551535144,0,4.24207e-10,1.64526e-06,0.04327681288,-0.260783568,0.2998669599,0.02959955675
97,0.242500,0.2987512127,-0.000708331354,4.290603101e-06,-2.556946129e-05,-2.556946129e-05,0.0002483446151,0,4.11751e-10,1.64048e-06,0.04290158395,-0.2556980699,0.2974678976,0.02982800356
98,0.245000,0.2967739962,-0.002693235874,4.253350198e-06,-2.507679164e-05,-2.507679164e-05,0.00024179928,0,3.99612e-10,1.63495e-06,0.04253459815,-0.2507668734,0.2950684306,0.02981065298
99,0.247500,0.2941057794,0.0007358621806,4.217028618e-06,-2.459809184e-05,-2.459809184e-05,0.0002355044708,0,3.88063e-10,1.62989e-06,0.04216733109,-0.2459835261,0.292670274,0.02971850535
100,0.250000,0.291706454,0.001365292817,4.18163836e-06,-2.413336188e-05,-2.413336188e-05,0.0002294480801,0,3.7705e-10,1.62518e-06,0.04181688372,-0.2413350046,0.2902751402,0.02957260098
101,0.252500,0.2898916043,-0.001572403125,4.146248102e-06,-2.368260175e-05,-2.368260175e-05,0.0002236189321,0,3.66314e-10,1.61982e-06,0.04146618024,-0.2368258983,0.2878847386,0.02962957629
102,0.255000,0.2883783132,-0.005214040168,4.11272049e-06,-2.324488014e-05,-2.324488014e-05,0.0002180077136,0,3.5628e-10,1.61575e-06,0.04112378228,-0.2324453741,0.2855007742,0.0298291037
103,0.257500,0.2859983742,-0.006609095261,4.079192877e-06,-2.281926572e-05,-2.281926572e-05,0.000212601386,0,3.46523e-10,1.61122e-06,0.0407897085,-0.2281936705,0.283124946,0.02993699435
104,0.260000,0.2834718153,-0.005611412227,4.046596587e-06,-2.24057585e-05,-2.24057585e-05,0.0002073906362,0,3.37208e-10,1.60705e-06,0.04046397749,-0.2240621299,0.2807589468,0.03012526266
105,0.262500,0.280799482,-0.003552608192,4.014931619e-06,-2.200435847e-05,-2.200435847e-05,0.0002023689449,0,3.28306e-10,1.60321e-06,0.04014660511,-0.2200420201,0.2784044614,0.03002716434
106,0.265000,0.2784534134,-0.002496137284,3.983266652e-06,-2.161320299e-05,-2.161320299e-05,0.0001975260675,0,3.19668e-10,1.59906e-06,0.03982902318,-0.216135487,0.2760631658,0.02993978175
107,0.267500,0.2761020325,-0.002733703703,3.951601684e-06,-2.123322338e-05,-2.123322338e-05,0.0001928545535,0,3.11235e-10,1.59434e-06,0.03951982222,-0.2123318315,0.2737367258,0.02993703798
108,0.270000,0.2745468095,-0.006769500673,3.920868039e-06,-2.086441964e-05,-2.086441964e-05,0.0001883460209,0,3.03156e-10,1.58989e-06,0.0392104229,-0.2086420357,0.2714267963,0.03000858045
109,0.272500,0.2717960365,-0.005169402808,3.891065717e-06,-2.050586045e-05,-2.050586045e-05,0.0001839930192,0,2.95439e-10,1.58584e-06,0.03890942596,-0.2050554454,0.2691350202,0.02991267218
110,0.275000,0.268759273,-3.556720912e-05,3.861263394e-06,-2.015661448e-05,-2.015661448e-05,0.0001797880977,0,2.8792e-10,1.58139e-06,0.03861684911,-0.2015632987,0.2668630268,0.03004122861
111,0.277500,0.2667692341,3.869179636e-05,3.832392395e-06,-1.981668174e-05,-1.981668174e-05,0.0001757266,0,2.80752e-10,1.57742e-06,0.03832409345,-0.1981675327,0.2646124315,0.03005385518
112,0.280000,0.2642680332,0.001859671436,3.803521395e-06,-1.948606223e-05,-1.948606223e-05,0.0001718020067,0,2.73746e-10,1.57296e-06,0.03803977743,-0.1948575526,0.2623848341,0.02989255683
113,0.282500,0.2616622448,0.002842371352,3.775581717e-06,-1.916382462e-05,-1.916382462e-05,0.0001680077985,0,2.67075e-10,1.56905e-06,0.03775529377,-0.1916352212,0.260181818,0.02995883897
114,0.285000,0.2593659759,0.003468640149,3.748573363e-06,-1.884996891e-05,-1.884996891e-05,0.0001643383875,0,2.60713e-10,1.56564e-06,0.03748789802,-0.1884972602,0.2580049494,0.02966864796
115,0.287500,0.2570662163,0.00443395786,3.722496331e-06,-1.854356378e-05,-1.854356378e-05,0.0001607891172,0,2.54673e-10,1.5629e-06,0.03722898662,-0.1854365766,0.2558557758,0.02980926055
116,0.290000,0.2558228448,0.002015498467,3.697350621e-06,-1.824554056e-05,-1.824554056e-05,0.0001573534682,0,2.48891e-10,1.56054e-06,0.03696993645,-0.1824549735,0.2537358252,0.02988841166
117,0.292500,0.2542203814,0.000961416401,3.672204912e-06,-1.795403659e-05,-1.795403659e-05,0.000154029578,0,2.43281e-10,1.55806e-06,0.0367193874,-0.1795419306,0.2516466055,0.02991254153
118,0.295000,0.2519763075,0.001625956036,3.647059202e-06,-1.766998321e-05,-1.766998321e-05,0.0001508127898,0,2.37795e-10,1.55518e-06,0.03646870889,-0.1766991466,0.2495896028,0.02980101073
119,0.297500,0.2499095276,0.001361836679,3.621913493e-06,-1.73933804e-05,-1.73933804e-05,0.0001476947218,0,2.32408e-10,1.55182e-06,0.03621789999,-0.1739356816,0.247566281,0.02974318231
120,0.300000,0.2472373396,0.004508897662,3.598630428e-06,-1.712329686e-05,-1.712329686e-05,0.0001446744427,0,2.27423e-10,1.55001e-06,0.03598427027,-0.1712305397,0.2455780804,0.02977074328
121,0.302500,0.245805461,0.002853014506,3.575347364e-06,-1.685973257e-05,-1.685973257e-05,0.0001417491585,0,2.22552e-10,1.5479e-06,0.03575052787,-0.168595925,0.2436264172,0.02969394954
122,0.305000,0.2436786555,0.004903072491,3.5520643e-06,-1.660361886e-05,-1.660361886e-05,0.0001389132813,0,2.17749e-10,1.54519e-06,0.03551667184,-0.166031912,0.2417126823,0.02973038656
123,0.307500,0.2419252023,0.004411201924,3.529712558e-06,-1.635309309e-05,-1.635309309e-05,0.000136164017,0,2.13196e-10,1.54322e-06,0.03530003689,-0.1635265946,0.2398382404,0.02980060939
124,0.310000,0.2398740612,0.005660665222,3.507360816e-06,-1.610815525e-05,-1.610815525e-05,0.0001334976405,0,2.08752e-10,1.54101e-06,0.03507463355,-0.1610845029,0.2380044294,0.02968910074
125,0.312500,0.2376584038,0.008195213042,3.485009074e-06,-1.586880535e-05,-1.586880535e-05,0.000130912289,0,2.04412e-10,1.53856e-06,0.03484912496,-0.1586862206,0.2362125588,0.02991532119
126,0.315000,0.2364221066,0.006319399923,3.463588655e-06,-1.563504338e-05,-1.563504338e-05,0.0001284023747,0,2.00278e-10,1.53671e-06,0.03463219013,-0.1563483328,0.23446391,0.03015868543
127,0.317500,0.2352077216,0.004472770728,3.442168236e-06,-1.540686935e-05,-1.540686935e-05,0.0001259660348,0,1.96225e-10,1.53452e-06,0.03442384116,-0.1540709734,0.2327597344,0.03018111795
128,0.320000,0.2335994206,0.005533731543,3.420747817e-06,-1.518428326e-05,-1.518428326e-05,0.0001236023381,0,1.9225e-10,1.53198e-06,0.03420671541,-0.1518389583,0.231101253,0.03028588529
129,0.322500,0.2321675271,0.005934748799,3.40025872e-06,-1.496635377e-05,-1.496635377e-05,0.0001213056967,0,1.88479e-10,1.53016e-06,0.03400687315,-0.1496662349,0.2294896559,0.03003333056
130,0.325000,0.2306764089,0.005154617131,3.379769623e-06,-1.475401223e-05,-1.475401223e-05,0.0001190751791,0,1.84766e-10,1.52791e-06,0.0337982541,-0.1475389153,0.227926101,0.02991559949
131,0.327500,0.2286917828,0.007288408466,3.360211849e-06,-1.454632729e-05,-1.454632729e-05,0.0001169079915,0,1.8124e-10,1.52634e-06,0.03359824326,-0.1454633772,0.2264117135,0.02985899584
132,0.330000,0.2269554511,0.008730579168,3.340654075e-06,-1.434329897e-05,-1.434329897e-05,0.0001148022711,0,1.77784e-10,1.5245e-06,0.03340685088,-0.1434307098,0.2249475854,0.03024529971
133,0.332500,0.2255861387,0.01014013961,3.321096301e-06,-1.414399594e-05,-1.414399594e-05,0.0001127552241,0,1.74418e-10,1.52259e-06,0.03321538214,-0.1414422393,0.2235347744,0.03037179142
