k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
14,0.140000,0.3813687041,-0.07236097474,2.408027649e-05,-0.0002469420433,-0.0002469420433,0.003603518009,0,2.57933e-08,7.1243e-06,0.2407239815,-2.468778282,0.3767237,0.02932200267
15,0.150000,0.3749261387,-0.05009030644,2.27689743e-05,-0.000218629837,-0.000218629837,0.00298500061,0,2.01664e-08,6.71978e-06,0.2274401477,-2.186003685,0.3720368825,0.02939313549
16,0.160000,0.3753932938,-0.09649872594,2.163648605e-05,-0.0001947283745,-0.0001947283745,0.002501249313,0,1.61991e-08,6.43729e-06,0.2162540872,-1.947220922,0.3664608987,0.02971306703
17,0.170000,0.3697664626,-0.09534826316,2.056360245e-05,-0.0001745223999,-0.0001745223999,0.002117931843,0,1.30942e-08,6.14074e-06,0.2058684332,-1.744912446,0.3600670134,0.02977534348
18,0.180000,0.3629193678,-0.09440623876,1.960992813e-05,-0.0001573562622,-0.0001573562622,0.001810252666,0,1.07379e-08,5.8871e-06,0.1959750839,-1.57307139,0.3529345242,0.02999140013
19,0.190000,0.3542828225,-0.08167005703,1.871585846e-05,-0.0001426339149,-0.0001426339149,0.001560091972,0,8.85403e-09,5.62811e-06,0.1870155036,-1.426356584,0.3451499732,0.0300111348
20,0.200000,0.3435568549,-0.05648119375,1.794099808e-05,-0.000129878521,-0.000129878521,0.001354753971,0,7.43721e-09,5.43952e-06,0.1794621022,-1.298288509,0.3368062767,0.03001418672
21,0.210000,0.3335539624,-0.03967980295,1.722574234e-05,-0.0001187324524,-0.0001187324524,0.00118458271,0,6.30792e-09,5.27182e-06,0.1721756291,-1.186975822,0.3280017819,0.030542506
22,0.220000,0.3233802952,-0.0322911609,1.657009125e-05,-0.0001089572906,-0.0001089572906,0.001042425632,0,5.4014e-09,5.12529e-06,0.165589259,-1.089507714,0.3188392603,0.03073780746
23,0.230000,0.3116822243,-0.013444704,1.591444016e-05,-0.0001003742218,-0.0001003742218,0.0009227395058,0,4.6099e-09,4.93715e-06,0.1593186371,-1.003507018,0.3094248505,0.03095593739
24,0.240000,0.3001202382,0.001514949836,1.531839371e-05,-9.280443192e-05,-9.280443192e-05,0.0008212327957,0,3.9673e-09,4.76965e-06,0.1533804238,-0.9278506488,0.2998669599,0.03132054147
25,0.250000,0.290304102,0.004366722889,1.484155655e-05,-8.606910706e-05,-8.606910706e-05,0.0007344484329,0,3.49247e-09,4.6904e-06,0.1482233498,-0.8604060858,0.2902751402,0.0308684604
26,0.260000,0.2814482413,0.004873738624,1.436471939e-05,-7.998943329e-05,-7.998943329e-05,0.0006598830223,0,3.08073e-09,4.60052e-06,0.1434405306,-0.7998979092,0.2807589468,0.03105817102
27,0.270000,0.2734210491,-0.0001145955175,1.388788223e-05,-7.456541061e-05,-7.456541061e-05,0.000595510006,0,2.71037e-09,4.48057e-06,0.1390456641,-0.7455105186,0.2714267963,0.03153106165
28,0.280000,0.2650486417,0.001358574256,1.353025436e-05,-6.967782974e-05,-6.967782974e-05,0.0005395412445,0,2.44513e-09,4.45692e-06,0.1350515466,-0.6963917464,0.2623848341,0.03155858174
29,0.290000,0.2580840774,-0.0009682150558,1.31726265e-05,-6.520748138e-05,-6.520748138e-05,0.0004906058311,0,2.21055e-09,4.42684e-06,0.131469979,-0.6521739066,0.2537358252,0.03120582176
30,0.300000,0.25150574,-0.004002201371,1.281499863e-05,-6.115436554e-05,-6.115436554e-05,0.0004478693008,0,1.99959e-09,4.38216e-06,0.1278586276,-0.6112266183,0.2455780804,0.03114331556
31,0.310000,0.2437183969,0.0005892682821,1.239776611e-05,-5.745887756e-05,-5.745887756e-05,0.00041025877,0,1.78477e-09,4.2658e-06,0.1242171191,-0.5746346563,0.2380044294,0.03134826957
32,0.320000,0.2369273305,0.003568910062,1.204013824e-05,-5.412101746e-05,-5.412101746e-05,0.0003771185875,0,1.61148e-09,4.18595e-06,0.1205450734,-0.5414046049,0.231101253,0.03105417792
33,0.330000,0.2279889025,0.01839645859,1.174211502e-05,-5.108118057e-05,-5.108118057e-05,0.000347673893,0,1.47314e-09,4.14654e-06,0.1173066804,-0.5107837915,0.2249475854,0.0315835482
34,0.340000,0.2228528596,0.02192464471,1.14440918e-05,-4.827976227e-05,-4.827976227e-05,0.0003214478493,0,1.34774e-09,4.09906e-06,0.1145118736,-0.4828495979,0.2196142948,0.03147865988
35,0.350000,0.2190732546,0.02126252465,1.114606857e-05,-4.571676254e-05,-4.571676254e-05,0.0002980232239,0,1.23176e-09,4.03682e-06,0.111699312,-0.4573848546,0.2151633538,0.03096849217
36,0.360000,0.2163500972,0.02048636135,1.090764999e-05,-4.33921814e-05,-4.33921814e-05,0.0002771019936,0,1.13965e-09,4.0129e-06,0.1088688262,-0.4338821024,0.2116472066,0.03066032634
37,0.370000,0.2134350687,0.02384023741,1.066923141e-05,-4.124641418e-05,-4.124641418e-05,0.0002582073212,0,1.05361e-09,3.97739e-06,0.1064962726,-0.412140578,0.2091082391,0.03049017655
38,0.380000,0.2115179673,0.025880876,1.043081284e-05,-3.921985626e-05,-3.921985626e-05,0.0002411603928,0,9.77302e-10,3.94638e-06,0.1041110521,-0.3924185783,0.2075783601,0.03042356994
39,0.390000,0.2122749016,0.02169329952,1.019239426e-05,-3.737211227e-05,-3.737211227e-05,0.0002257227898,0,9.03981e-10,3.89615e-06,0.1021936862,-0.3734617382,0.2070786955,0.03022350979
40,0.400000,0.2116816118,0.02737977728,9.953975677e-06,-3.570318222e-05,-3.570318222e-05,0.0002117753029,0,8.33289e-10,3.82409e-06,0.09978540801,-0.3567596525,0.2076194013,0.03007280427
41,0.410000,0.2130066268,0.02981147915,9.715557098e-06,-3.415346146e-05,-3.415346146e-05,0.0001989603043,0,7.66551e-10,3.74045e-06,0.0973641742,-0.3415814936,0.2091995959,0.030295565
42,0.420000,0.2153769955,0.03114220407,9.536743164e-06,-3.266334534e-05,-3.266334534e-05,0.0001872777939,0,7.19126e-10,3.7243e-06,0.09541779011,-0.3266846389,0.2118074121,0.02981613177
43,0.430000,0.2184822224,0.0354245333,9.35792923e-06,-3.129243851e-05,-3.129243851e-05,0.0001766085625,0,6.73474e-10,3.69489e-06,0.09346299339,-0.3128038943,0.2154201701,0.02959923005
44,0.440000,0.2238022275,0.03467469011,9.179115295e-06,-3.004074097e-05,-3.004074097e-05,0.0001667141914,0,6.27843e-10,3.64499e-06,0.09199134167,-0.3003246784,0.220004667,0.02986841553
45,0.450000,0.2297424786,0.03394203447,9.000301361e-06,-2.884864807e-05,-2.884864807e-05,0.0001577734947,0,5.87765e-10,3.60212e-06,0.09002169222,-0.2885032594,0.2255175814,0.0303305498
46,0.460000,0.2355280332,0.03657801915,8.881092072e-06,-2.771615982e-05,-2.771615982e-05,0.0001494884491,0,5.59435e-10,3.61498e-06,0.08853883762,-0.2770233601,0.2319059867,0.03051829799
47,0.470000,0.2422193624,0.03999469336,8.761882782e-06,-2.664327621e-05,-2.664327621e-05,0.0001417398453,0,5.32044e-10,3.62232e-06,0.08754757978,-0.2664491534,0.2391079691,0.03066740791
48,0.480000,0.2499747165,0.03950032778,8.583068848e-06,-2.562999725e-05,-2.562999725e-05,0.0001346468925,0,4.98787e-10,3.57147e-06,0.08605664503,-0.2565359473,0.247053342,0.03060026015
49,0.490000,0.2593036816,0.03922563046,8.463859558e-06,-2.473592758e-05,-2.473592758e-05,0.0001280903816,0,4.72273e-10,3.55083e-06,0.08456082921,-0.2471358478,0.2556644483,0.03036719012
50,0.500000,0.2689892985,0.0390379196,8.285045624e-06,-2.384185791e-05,-2.384185791e-05,0.0001220107079,0,4.4243e-10,3.48901e-06,0.08306010906,-0.2382513732,0.2648570434,0.03016283812
51,0.510000,0.2785746641,0.04055285081,8.165836334e-06,-2.300739288e-05,-2.300739288e-05,0.0001163482666,0,4.20741e-10,3.4761e-06,0.08155446127,-0.2298850566,0.2745412464,0.03007147511
52,0.520000,0.2886915244,0.04084615875,8.046627045e-06,-2.22325325e-05,-2.22325325e-05,0.0001111030579,0,3.99719e-10,3.45495e-06,0.08054794557,-0.2224657536,0.2846225509,0.03009672976
53,0.530000,0.299654521,0.04008697812,7.927417755e-06,-2.151727676e-05,-2.151727676e-05,0.0001062750816,0,3.79494e-10,3.42575e-06,0.07953922078,-0.2150301635,0.2950028822,0.03005692309
54,0.540000,0.3101579733,0.03947461583,7.86781311e-06,-2.080202103e-05,-2.080202103e-05,0.000101685524,0,3.67319e-10,3.4623e-06,0.0785282813,-0.2081274092,0.3055816905,0.02971052266
55,0.550000,0.3204452731,0.04070608784,7.748603821e-06,-2.014636993e-05,-2.014636993e-05,9.739398956e-05,0,3.48791e-10,3.42916e-06,0.07751511782,-0.2012094557,0.3162570664,0.02983368425
56,0.560000,0.3302761316,0.04225520696,7.629394531e-06,-1.949071884e-05,-1.949071884e-05,9.340047836e-05,0,3.32701e-10,3.40806e-06,0.07649972476,-0.1948266327,0.3269268672,0.0301834009
57,0.570000,0.3395347707,0.04489287362,7.510185242e-06,-1.889467239e-05,-1.889467239e-05,8.964538574e-05,0,3.16245e-10,3.37207e-06,0.07497243676,-0.1890849024,0.3374898403,0.03108892053
58,0.580000,0.3489088565,0.04729538225,7.390975952e-06,-1.829862595e-05,-1.829862595e-05,8.61287117e-05,0,3.01736e-10,3.34617e-06,0.07395143528,-0.1832229644,0.3478467318,0.03058587344
59,0.590000,0.3586590774,0.04750222433,7.271766663e-06,-1.776218414e-05,-1.776218414e-05,8.285045624e-05,0,2.86974e-10,3.30552e-06,0.07292817719,-0.1773480624,0.3579013682,0.0303835641
60,0.600000,0.3684022054,0.04658963718,7.212162018e-06,-1.728534698e-05,-1.728534698e-05,7.975101471e-05,0,2.76394e-10,3.3038e-06,0.07190265507,-0.1725663692,0.3675616969,0.03051780015
61,0.610000,0.3762875348,0.04862394836,7.152557373e-06,-1.674890518e-05,-1.674890518e-05,7.683038712e-05,0,2.69008e-10,3.33561e-06,0.07138904277,-0.167681247,0.3767407772,0.03062105865
62,0.620000,0.3851847574,0.0469910996,7.092952728e-06,-1.627206802e-05,-1.627206802e-05,7.402896881e-05,0,2.60304e-10,3.34688e-06,0.07087486144,-0.1627907008,0.3853577078,0.03041931799
63,0.630000,0.3938676342,0.04471465107,7.033348083e-06,-1.579523087e-05,-1.579523087e-05,7.146596909e-05,0,2.53156e-10,3.36958e-06,0.07036011107,-0.1578947306,0.3933384816,0.02986875625
64,0.640000,0.3997575566,0.04575770162,6.973743439e-06,-1.537799835e-05,-1.537799835e-05,6.902217865e-05,0,2.4486e-10,3.3716e-06,0.0698447898,-0.1535476744,0.4006167588,0.02971752405
65,0.650000,0.4063112177,0.04389844649,6.914138794e-06,-1.496076584e-05,-1.496076584e-05,6.681680679e-05,0,2.38156e-10,3.38552e-06,0.0693288967,-0.1497504115,0.4071345486,0.0296724589
66,0.660000,0.4109136425,0.04489987716,6.854534149e-06,-1.454353333e-05,-1.454353333e-05,6.467103958e-05,0,2.31775e-10,3.40229e-06,0.06881243084,-0.1453940123,0.4128427931,0.02926328745
67,0.670000,0.4151186869,0.04488117062,6.794929504e-06,-1.418590546e-05,-1.418590546e-05,6.264448166e-05,0,2.24425e-10,3.39826e-06,0.06777777802,-0.1416666657,0.4177018459,0.02950422435
68,0.680000,0.4168659151,0.04686789494,6.675720215e-06,-1.382827759e-05,-1.382827759e-05,6.073713303e-05,0,2.14243e-10,3.34394e-06,0.06674082298,-0.1384872049,0.4216818414,0.02935063485
69,0.690000,0.4187769815,0.04680283554,6.556510925e-06,-1.347064972e-05,-1.347064972e-05,5.882978439e-05,0,2.0426e-10,3.28937e-06,0.06570155919,-0.1347438693,0.4247629497,0.02942340441
70,0.700000,0.4185008481,0.05005546845,6.437301636e-06,-1.31726265e-05,-1.31726265e-05,5.710124969e-05,0,1.9406e-10,3.2171e-06,0.06465997733,-0.1315496117,0.4269355153,0.02913875964
71,0.710000,0.4201011509,0.04859494325,6.377696991e-06,-1.287460327e-05,-1.287460327e-05,5.543231964e-05,0,1.87775e-10,3.20403e-06,0.06361607183,-0.12890625,0.4282000787,0.02917873336
72,0.720000,0.4212441705,0.04700673372,6.318092346e-06,-1.257658005e-05,-1.257658005e-05,5.394220352e-05,0,1.82641e-10,3.2009e-06,0.0630932441,-0.1256281435,0.4285672788,0.02935061867
73,0.730000,0.4192313254,0.04874820914,6.258487701e-06,-1.227855682e-05,-1.227855682e-05,5.24520874e-05,0,1.77508e-10,3.19759e-06,0.06256983243,-0.1229050308,0.4280576408,0.02937711671
74,0.740000,0.4172585085,0.04897175077,6.198883057e-06,-1.204013824e-05,-1.204013824e-05,5.102157593e-05,0,1.71312e-10,3.16945e-06,0.06204583589,-0.1201788783,0.4267012492,0.02963918558
75,0.750000,0.415896412,0.04674189351,6.139278412e-06,-1.180171967e-05,-1.180171967e-05,4.96506691e-05,0,1.65539e-10,3.1444e-06,0.06152125262,-0.1180089414,0.4245373122,0.02961350435
76,0.760000,0.412626043,0.04554439988,6.079673767e-06,-1.150369644e-05,-1.150369644e-05,4.827976227e-05,0,1.6119e-10,3.14751e-06,0.06099608261,-0.1152770072,0.4216136213,0.02971158825
77,0.770000,0.4080145136,0.04537333082,6.020069122e-06,-1.126527786e-05,-1.126527786e-05,4.696846008e-05,0,1.55847e-10,3.1255e-06,0.06047032494,-0.1125419885,0.4179859139,0.02999334309
78,0.780000,0.4045781866,0.04401994497,6.020069122e-06,-1.102685928e-05,-1.102685928e-05,4.571676254e-05,0,1.53626e-10,3.16272e-06,0.05994397774,-0.1103641391,0.4137171447,0.02961872399
79,0.790000,0.400410343,0.04226662032,6.020069122e-06,-1.07884407e-05,-1.07884407e-05,4.458427429e-05,0,1.5201e-10,3.20715e-06,0.05994397774,-0.1081232429,0.4088766766,0.02983150548
80,0.800000,0.3949857987,0.04220153019,6.020069122e-06,-1.055002213e-05,-1.055002213e-05,4.351139069e-05,0,1.50639e-10,3.2552e-06,0.05994397774,-0.1053221226,0.4035393989,0.03005978299
81,0.810000,0.3896356821,0.04128905945,6.020069122e-06,-1.031160355e-05,-1.031160355e-05,4.249811172e-05,0,1.49512e-10,3.30698e-06,0.05994397774,-0.1030812263,0.3977847847,0.02968847557
82,0.820000,0.3836855926,0.04011560511,6.020069122e-06,-1.007318497e-05,-1.007318497e-05,4.154443741e-05,0,1.48631e-10,3.36255e-06,0.05994397774,-0.1008403301,0.3916958964,0.02964365034
83,0.830000,0.3777924143,0.03867964447,6.020069122e-06,-9.834766388e-06,-9.834766388e-06,4.065036774e-05,0,1.47995e-10,3.42198e-06,0.05994397774,-0.0985994339,0.3853583539,0.0296248173
84,0.840000,0.3720869906,0.03704992961,6.020069122e-06,-9.655952454e-06,-9.655952454e-06,3.975629807e-05,0,1.46098e-10,3.45186e-06,0.05994397774,-0.09635853767,0.3788592744,0.02974246906
85,0.850000,0.3659560941,0.03677660227,6.020069122e-06,-9.477138519e-06,-9.477138519e-06,3.892183304e-05,0,1.44496e-10,3.48549e-06,0.05994397774,-0.09467786551,0.372286199,0.02961541682
86,0.860000,0.3590703532,0.03657188267,6.020069122e-06,-9.298324585e-06,-9.298324585e-06,3.82065773e-05,0,1.43547e-10,3.52699e-06,0.05994397774,-0.09299719334,0.3657260166,0.02962357009
87,0.870000,0.3518811353,0.03764889948,6.020069122e-06,-9.059906006e-06,-9.059906006e-06,3.743171692e-05,0,1.4326e-10,3.5943e-06,0.05994397774,-0.09075629711,0.3592638981,0.02917756938
88,0.880000,0.3467745148,0.03671063855,6.020069122e-06,-8.881092072e-06,-8.881092072e-06,3.671646118e-05,0,1.42162e-10,3.63578e-06,0.05994397774,-0.08851540089,0.352982255,0.02902882538
89,0.890000,0.3409326263,0.03718337324,5.960464478e-06,-8.702278137e-06,-8.702278137e-06,3.612041473e-05,0,1.39565e-10,3.62966e-06,0.05941704009,-0.08688341081,0.346959731,0.02919356991
90,0.900000,0.3346146569,0.03793076053,5.900859833e-06,-8.523464203e-06,-8.523464203e-06,3.546476364e-05,0,1.36623e-10,3.61953e-06,0.05888951197,-0.08524957299,0.3412702428,0.02886998371
91,0.910000,0.330224026,0.03704231791,5.781650543e-06,-8.344650269e-06,-8.344650269e-06,3.492832184e-05,0,1.3231e-10,3.56168e-06,0.05783267785,-0.08366087079,0.335982077,0.02898630354
92,0.920000,0.325978782,0.03670104593,5.662441254e-06,-8.225440979e-06,-8.225440979e-06,3.433227539e-05,0,1.26747e-10,3.47018e-06,0.05677346792,-0.08206857741,0.3311570568,0.02925020996
93,0.930000,0.3224531934,0.03577369917,5.543231964e-06,-8.106231689e-06,-8.106231689e-06,3.373622894e-05,0,1.21297e-10,3.37866e-06,0.05571187381,-0.0810354501,0.3268497867,0.02856828895
94,0.940000,0.3186445087,0.03576651402,5.483627319e-06,-7.9870224e-06,-7.9870224e-06,3.325939178e-05,0,1.1859e-10,3.35072e-06,0.05464788713,-0.07999999821,0.3231069838,0.02880345453
95,0.950000,0.3154770695,0.03551474959,5.424022675e-06,-7.86781311e-06,-7.86781311e-06,3.272294998e-05,0,1.15588e-10,3.31879e-06,0.05411499459,-0.07891769707,0.3199669047,0.02948967284
96,0.960000,0.3139849044,0.03495473228,5.36441803e-06,-7.748603821e-06,-7.748603821e-06,3.218650818e-05,0,1.12621e-10,3.28685e-06,0.05358150043,-0.07727016509,0.3174588739,0.0292951135
97,0.970000,0.3122676685,0.0347443847,5.304813385e-06,-7.629394531e-06,-7.629394531e-06,3.176927567e-05,0,1.10322e-10,3.2629e-06,0.05304740369,-0.07618510723,0.3156029192,0.02975300711
98,0.980000,0.3111931272,0.03492645361,5.24520874e-06,-7.510185242e-06,-7.510185242e-06,3.129243851e-05,0,1.07732e-10,3.23495e-06,0.05251270439,-0.07509881258,0.3144095184,0.02971930596
99,0.990000,0.3103999011,0.0356363263,5.185604095e-06,-7.390975952e-06,-7.390975952e-06,3.081560135e-05,0,1.05171e-10,3.207e-06,0.05197740067,-0.07401129603,0.3138794611,0.0295360107
100,1.000000,0.3111791834,0.03563842829,5.125999451e-06,-7.271766663e-06,-7.271766663e-06,3.045797348e-05,0,1.03249e-10,3.18699e-06,0.05144149251,-0.07292255759,0.3140038261,0.02924520196
101,1.010000,0.3127748482,0.03472316731,5.066394806e-06,-7.212162018e-06,-7.212162018e-06,3.004074097e-05,0,1.00183e-10,3.13328e-06,0.05090497714,-0.07183258235,0.314764076,0.02936015258
102,1.020000,0.3148159869,0.03494004905,5.066394806e-06,-7.152557373e-06,-7.152557373e-06,2.962350845e-05,0,9.89253e-11,3.13502e-06,0.05036785547,-0.07130730152,0.3161322663,0.02976020741
103,1.030000,0.3169057965,0.03464775905,5.066394806e-06,-7.092952728e-06,-7.092952728e-06,2.91466713e-05,0,9.73586e-11,3.13245e-06,0.05036785547,-0.07074137032,0.3180713694,0.02997698869
104,1.040000,0.3201958574,0.0334451599,5.066394806e-06,-7.033348083e-06,-7.033348083e-06,2.866983414e-05,0,9.57847e-11,3.12953e-06,0.05036785547,-0.07017543912,0.3205357065,0.03035452531
105,1.050000,0.3231810629,0.03371447418,5.066394806e-06,-6.973743439e-06,-6.973743439e-06,2.819299698e-05,0,9.42038e-11,3.12625e-06,0.05036785547,-0.06960950792,0.3234714853,0.03015932868
106,1.060000,0.3273971342,0.03298269305,5.066394806e-06,-6.914138794e-06,-6.914138794e-06,2.783536911e-05,0,9.32197e-11,3.13128e-06,0.05036785547,-0.06904357672,0.3268174359,0.0299855635
107,1.070000,0.3313781321,0.03285360243,5.066394806e-06,-6.854534149e-06,-6.854534149e-06,2.747774124e-05,0,9.22284e-11,3.13617e-06,0.05036785547,-0.06847764552,0.3305055385,0.02998107597
108,1.080000,0.3356076553,0.03217913769,5.066394806e-06,-6.794929504e-06,-6.794929504e-06,2.712011337e-05,0,9.12301e-11,3.14093e-06,0.05036785547,-0.06791171432,0.3344618335,0.03012516091
109,1.090000,0.340398781,0.03183186613,5.066394806e-06,-6.73532486e-06,-6.73532486e-06,2.67624855e-05,0,9.02247e-11,3.14554e-06,0.05036785547,-0.06734578311,0.338607306,0.02993434437
110,1.100000,0.3440965116,0.03222557437,5.066394806e-06,-6.61611557e-06,-6.61611557e-06,2.634525299e-05,0,8.97025e-11,3.17704e-06,0.05036785547,-0.06621392071,0.3428588336,0.03019245721
111,1.110000,0.3480894305,0.03230716195,5.066394806e-06,-6.496906281e-06,-6.496906281e-06,2.604722977e-05,0,8.97558e-11,3.2175e-06,0.05036785547,-0.06508205831,0.3471301872,0.03021871037
112,1.120000,0.3509453833,0.03377191722,5.066394806e-06,-6.377696991e-06,-6.377696991e-06,2.574920654e-05,0,8.97806e-11,3.25792e-06,0.05036785547,-0.06395019591,0.3513330729,0.02989711366
113,1.130000,0.3549946807,0.03307328932,5.066394806e-06,-6.258487701e-06,-6.258487701e-06,2.545118332e-05,0,8.97771e-11,3.29829e-06,0.05036785547,-0.06281833351,0.3553782034,0.03003067795
114,1.140000,0.3592071608,0.03233330976,5.066394806e-06,-6.198883057e-06,-6.198883057e-06,2.509355545e-05,0,8.87077e-11,3.30297e-06,0.05036785547,-0.0616864711,0.3591763867,0.02945129592
115,1.150000,0.3623418845,0.03244675603,5.066394806e-06,-6.139278412e-06,-6.139278412e-06,2.473592758e-05,0,8.76312e-11,3.30748e-06,0.05036785547,-0.0611205399,0.3626396181,0.0297335211
116,1.160000,0.3661973216,0.03136379644,5.066394806e-06,-6.079673767e-06,-6.079673767e-06,2.4497509e-05,0,8.71516e-11,3.32095e-06,0.05036785547,-0.0605546087,0.3656821658,0.02989282332
117,1.170000,0.3683732003,0.03143582027,5.066394806e-06,-6.020069122e-06,-6.020069122e-06,2.425909042e-05,0,8.66649e-11,3.33441e-06,0.05036785547,-0.0599886775,0.3682216341,0.02994208306
118,1.180000,0.3707850762,0.03075998556,5.066394806e-06,-5.960464478e-06,-5.960464478e-06,2.402067184e-05,0,8.61711e-11,3.34785e-06,0.05036785547,-0.0594227463,0.3701799948,0.02972002146
119,1.190000,0.371765729,0.03111865837,5.066394806e-06,-5.900859833e-06,-5.900859833e-06,2.378225327e-05,0,8.56701e-11,3.36128e-06,0.05036785547,-0.0588568151,0.3714845732,0.02960536462
120,1.200000,0.3729683459,0.03004335519,5.066394806e-06,-5.841255188e-06,-5.841255188e-06,2.354383469e-05,0,8.51621e-11,3.37469e-06,0.05036785547,-0.0582908839,0.3720689778,0.02966148656
121,1.210000,0.3727411292,0.03014157806,5.066394806e-06,-5.781650543e-06,-5.781650543e-06,2.330541611e-05,0,8.4647e-11,3.38808e-06,0.05036785547,-0.0577249527,0.3718739628,0.02950889907
122,1.220000,0.3708819188,0.03000262845,5.066394806e-06,-5.722045898e-06,-5.722045898e-06,2.300739288e-05,0,8.38227e-11,3.3968e-06,0.05036785547,-0.0571590215,0.3708482129,0.02958277313
123,1.230000,0.3681024536,0.03011834808,5.066394806e-06,-5.662441254e-06,-5.662441254e-06,2.270936966e-05,0,8.29914e-11,3.40543e-06,0.05036785547,-0.0565930903,0.3689490428,0.02972421879
124,1.240000,0.3648072444,0.02947144676,5.066394806e-06,-5.602836609e-06,-5.602836609e-06,2.241134644e-05,0,8.2153e-11,3.41397e-06,0.05036785547,-0.05602715909,0.3661430006,0.02950220149
125,1.250000,0.3616277054,0.02846842166,5.066394806e-06,-5.543231964e-06,-5.543231964e-06,2.22325325e-05,0,8.19114e-11,3.432e-06,0.05036785547,-0.05546122789,0.3624063705,0.02995564238
126,1.260000,0.3560737781,0.02877017111,5.066394806e-06,-5.483627319e-06,-5.483627319e-06,2.205371857e-05,0,8.16627e-11,3.45004e-06,0.05036785547,-0.05489529669,0.3577255667,0.03044337086
127,1.270000,0.3504919112,0.02828800306,5.066394806e-06,-5.424022675e-06,-5.424022675e-06,2.187490463e-05,0,8.14069e-11,3.46807e-06,0.05036785547,-0.05432936549,0.3520974154,0.03048923589
128,1.280000,0.3428328186,0.02850455791,5.066394806e-06,-5.36441803e-06,-5.36441803e-06,2.16960907e-05,0,8.1144e-11,3.48611e-06,0.05036785547,-0.05376343429,0.3455293204,0.03069977058
129,1.290000,0.3360575885,0.02725411486,5.066394806e-06,-5.304813385e-06,-5.304813385e-06,2.151727676e-05,0,8.0874e-11,3.50414e-06,0.05036785547,-0.05319750309,0.3380393102,0.03019566112
130,1.300000,0.3276368417,0.02664492372,5.066394806e-06,-5.24520874e-06,-5.24520874e-06,2.133846283e-05,0,8.05969e-11,3.52218e-06,0.05036785547,-0.05263157189,0.3296559659,0.02996119898
131,1.310000,0.3183250241,0.02611449547,5.066394806e-06,-5.185604095e-06,-5.185604095e-06,2.11596489e-05,0,8.03126e-11,3.54021e-06,0.05036785547,-0.05206564069,0.3204182309,0.02984899169
