k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
34,0.680000,0.4234402142,0.04342388827,1.168251038e-05,-2.467632294e-05,-2.467632294e-05,8.684396744e-05,0,4.05635e-10,4.30512e-06,0.1168421051,-0.2468421012,0.4216818414,0.03213097434
35,0.700000,0.4270542152,0.04380969703,1.138448715e-05,-2.336502075e-05,-2.336502075e-05,8.082389832e-05,0,3.74214e-10,4.25467e-06,0.1140443506,-0.2338965088,0.4269355153,0.03141065981
36,0.720000,0.4266914316,0.04315924551,1.114606857e-05,-2.217292786e-05,-2.217292786e-05,7.545948029e-05,0,3.49438e-10,4.24266e-06,0.1112288134,-0.2219279706,0.4285672788,0.03097601909
37,0.740000,0.422197964,0.04295801651,1.090764999e-05,-2.110004425e-05,-2.110004425e-05,7.063150406e-05,0,3.25212e-10,4.2053e-06,0.1088688262,-0.210833773,0.4267012492,0.03073656252
38,0.760000,0.4147394933,0.0445944909,1.066923141e-05,-2.014636993e-05,-2.014636993e-05,6.628036499e-05,0,3.01284e-10,4.13785e-06,0.1069717938,-0.2011708319,0.4216136213,0.03064353812
39,0.780000,0.4044756219,0.04584510997,1.049041748e-05,-1.919269562e-05,-1.919269562e-05,6.234645844e-05,0,2.85681e-10,4.15977e-06,0.104589114,-0.1921024621,0.4137171447,0.03036178192
40,0.800000,0.3937998228,0.04486331809,1.02519989e-05,-1.835823059e-05,-1.835823059e-05,5.87105751e-05,0,2.64876e-10,4.08255e-06,0.1026737969,-0.1834224612,0.4035393989,0.03014982369
41,0.820000,0.382091403,0.04368898366,1.007318497e-05,-1.758337021e-05,-1.758337021e-05,5.543231964e-05,0,2.49205e-10,4.05541e-06,0.1007502675,-0.1757770628,0.3916958964,0.03046602652
42,0.840000,0.3683697283,0.04394640308,9.894371033e-06,-1.686811447e-05,-1.686811447e-05,5.24520874e-05,0,2.34447e-10,4.01954e-06,0.09881847445,-0.168635875,0.3788592744,0.02978917711
43,0.860000,0.3571206145,0.04063791595,9.715557098e-06,-1.621246338e-05,-1.621246338e-05,4.971027374e-05,0,2.20119e-10,3.96921e-06,0.0973641742,-0.1619150043,0.3657260166,0.02948360334
44,0.880000,0.345460549,0.03883071896,9.536743164e-06,-1.555681229e-05,-1.555681229e-05,4.720687866e-05,0,2.08185e-10,3.94285e-06,0.09541779011,-0.1557951421,0.352982255,0.02986546067
45,0.900000,0.3346775547,0.03887137864,9.417533875e-06,-1.496076584e-05,-1.496076584e-05,4.500150681e-05,0,1.99979e-10,3.96346e-06,0.0939524835,-0.1495680362,0.3412702428,0.03052018879
46,0.920000,0.3251500428,0.03867979348,9.23871994e-06,-1.436471939e-05,-1.436471939e-05,4.297494888e-05,0,1.90688e-10,3.95106e-06,0.09248242248,-0.1438615471,0.3311570568,0.0307868764
47,0.940000,0.3192255013,0.03663596883,9.119510651e-06,-1.382827759e-05,-1.382827759e-05,4.106760025e-05,0,1.83295e-10,3.96558e-06,0.09100758377,-0.1381365061,0.3231069838,0.03099892125
48,0.960000,0.3120866343,0.03882101923,9.000301361e-06,-1.335144043e-05,-1.335144043e-05,3.927946091e-05,0,1.75266e-10,3.95405e-06,0.09002169222,-0.1334056407,0.3174588739,0.03090513154
49,0.980000,0.311834909,0.03652753681,8.881092072e-06,-1.287460327e-05,-1.287460327e-05,3.761053085e-05,0,1.68267e-10,3.9559e-06,0.08853883762,-0.12873438,0.3144095184,0.03057669232
50,1.000000,0.313186001,0.03524679504,8.761882782e-06,-1.245737076e-05,-1.245737076e-05,3.600120544e-05,0,1.60252e-10,3.92399e-06,0.08754757978,-0.124524191,0.3140038261,0.03028886652
51,1.020000,0.3164952733,0.03391771298,8.583068848e-06,-1.204013824e-05,-1.204013824e-05,3.451108932e-05,0,1.51246e-10,3.85441e-06,0.08605664503,-0.1203703731,0.3161322663,0.03016083128
52,1.040000,0.322363507,0.03380982298,8.463859558e-06,-1.168251038e-05,-1.168251038e-05,3.319978714e-05,0,1.44517e-10,3.81866e-06,0.08456082921,-0.1167484969,0.3205357065,0.03019771832
53,1.060000,0.3297473155,0.03296399303,8.344650269e-06,-1.132488251e-05,-1.132488251e-05,3.200769424e-05,0,1.3884e-10,3.7982e-06,0.08356089611,-0.1130529791,0.3268174359,0.03014259477
54,1.080000,0.3366925195,0.03430114128,8.285045624e-06,-1.096725464e-05,-1.096725464e-05,3.087520599e-05,0,1.35522e-10,3.83657e-06,0.08255877532,-0.1098961234,0.3344618335,0.02965388216
55,1.100000,0.3454195447,0.03394761775,8.225440979e-06,-1.060962677e-05,-1.060962677e-05,2.980232239e-05,0,1.32573e-10,3.88263e-06,0.08205689304,-0.1061269194,0.3428588336,0.02982923052
56,1.120000,0.352864828,0.03445078526,8.165836334e-06,-1.031160355e-05,-1.031160355e-05,2.890825272e-05,0,1.29731e-10,3.91203e-06,0.08155446127,-0.1029009372,0.3513330729,0.03032497612
57,1.140000,0.3600427583,0.03476379532,8.046627045e-06,-1.001358032e-05,-1.001358032e-05,2.807378769e-05,0,1.25628e-10,3.89887e-06,0.08054794557,-0.1002739668,0.3591763867,0.03160674584
58,1.160000,0.3663810939,0.0339045031,7.927417755e-06,-9.715557098e-06,-9.715557098e-06,2.723932266e-05,0,1.21545e-10,3.88558e-06,0.07953922078,-0.09709270298,0.3656821658,0.03089650139
59,1.180000,0.3696662411,0.03340095188,7.808208466e-06,-9.477138519e-06,-9.477138519e-06,2.646446228e-05,0,1.16824e-10,3.83859e-06,0.07802197803,-0.09450548887,0.3701799948,0.03061156435
60,1.200000,0.3708797619,0.03295146953,7.688999176e-06,-9.23871994e-06,-9.23871994e-06,2.562999725e-05,0,1.11715e-10,3.78224e-06,0.07700770069,-0.09240923822,0.3720689778,0.03080257437
61,1.220000,0.3688297905,0.03275365289,7.629394531e-06,-9.059906006e-06,-9.059906006e-06,2.491474152e-05,0,1.08002e-10,3.75098e-06,0.07599118911,-0.09030836821,0.3708482129,0.03094977551
62,1.240000,0.362651892,0.03223706782,7.569789886e-06,-8.821487427e-06,-8.821487427e-06,2.425909042e-05,0,1.05818e-10,3.77147e-06,0.07548209373,-0.08815427125,0.3661430006,0.0306656427
63,1.260000,0.3530147411,0.03118002601,7.510185242e-06,-8.583068848e-06,-8.583068848e-06,2.366304398e-05,0,1.04045e-10,3.80112e-06,0.07497243676,-0.0859977901,0.3577255667,0.0298882024
64,1.280000,0.3378497399,0.03166988585,7.450580597e-06,-8.404254913e-06,-8.404254913e-06,2.306699753e-05,0,1.01231e-10,3.7871e-06,0.07446221728,-0.08383893967,0.3455293204,0.02967549934
65,1.300000,0.3203750961,0.03163510561,7.390975952e-06,-8.225440979e-06,-8.225440979e-06,2.253055573e-05,0,9.88649e-11,3.78223e-06,0.07395143528,-0.08222958446,0.3296559659,0.02961293917
66,1.320000,0.3003345169,0.03095497936,7.331371307e-06,-8.046627045e-06,-8.046627045e-06,2.199411392e-05,0,9.64988e-11,3.7771e-06,0.07344008796,-0.0806184411,0.3103751029,0.02903545492
67,1.340000,0.278291434,0.03033121955,7.271766663e-06,-7.86781311e-06,-7.86781311e-06,2.151727676e-05,0,9.45661e-11,3.78151e-06,0.07292817719,-0.07845303416,0.2881162954,0.02937736274
68,1.360000,0.2513874955,0.031190034,7.271766663e-06,-7.688999176e-06,-7.688999176e-06,2.104043961e-05,0,9.38805e-11,3.8355e-06,0.07241569925,-0.07683803141,0.2634539257,0.02916132595
69,1.380000,0.224243436,0.03169942182,7.271766663e-06,-7.510185242e-06,-7.510185242e-06,2.062320709e-05,0,9.35643e-11,3.8992e-06,0.07241569925,-0.07517965138,0.2370854813,0.02926540922
70,1.400000,0.1966872327,0.03123669233,7.271766663e-06,-7.331371307e-06,-7.331371307e-06,2.020597458e-05,0,9.31841e-11,3.96275e-06,0.07241569925,-0.07352128625,0.209804215,0.02886403231
71,1.420000,0.171007257,0.02963863593,7.212162018e-06,-7.212162018e-06,-7.212162018e-06,1.990795135e-05,0,9.15641e-11,3.95219e-06,0.07190265507,-0.07190264761,0.1824673814,0.02892173525
72,1.440000,0.147560861,0.02743844036,7.152557373e-06,-7.092952728e-06,-7.092952728e-06,1.955032349e-05,0,8.95248e-11,3.93145e-06,0.07138904277,-0.07083563507,0.1559614473,0.02916598937
73,1.460000,0.1240822896,0.02693450544,7.092952728e-06,-6.973743439e-06,-6.973743439e-06,1.919269562e-05,0,8.74998e-11,3.9106e-06,0.07087486144,-0.06976744533,0.1311658172,0.02920463483
74,1.480000,0.1046788841,0.02637680154,6.973743439e-06,-6.794929504e-06,-6.794929504e-06,1.895427704e-05,0,8.60112e-11,3.90562e-06,0.0698447898,-0.06818181276,0.1089166808,0.02957642774
75,1.500000,0.08815306798,0.0257187495,6.854534149e-06,-6.675720215e-06,-6.675720215e-06,1.865625381e-05,0,8.33147e-11,3.84555e-06,0.06881243084,-0.06659267843,0.08997258888,0.02954128058
76,1.520000,0.07447430864,0.02673328202,6.794929504e-06,-6.556510925e-06,-6.556510925e-06,1.835823059e-05,0,8.1755e-11,3.83499e-06,0.06777777802,-0.06555555761,0.07498328177,0.02968116373
77,1.540000,0.06466368213,0.02810357139,6.73532486e-06,-6.437301636e-06,-6.437301636e-06,1.817941666e-05,0,8.10054e-11,3.84455e-06,0.06725958828,-0.06448026001,0.06446315713,0.03008079682
78,1.560000,0.06207715347,0.02707634028,6.675720215e-06,-6.318092346e-06,-6.318092346e-06,1.800060272e-05,0,8.02487e-11,3.85397e-06,0.06674082298,-0.06340378523,0.05877054866,0.02955217698
79,1.580000,0.06402138248,0.0272411406,6.61611557e-06,-6.258487701e-06,-6.258487701e-06,1.776218414e-05,0,7.8348e-11,3.80897e-06,0.06622148026,-0.06232610345,0.0580937308,0.02985426702
80,1.600000,0.07034637406,0.02727875486,6.556510925e-06,-6.198883057e-06,-6.198883057e-06,1.746416092e-05,0,7.60778e-11,3.7538e-06,0.06570155919,-0.06180401146,0.06244426072,0.03017827175
81,1.620000,0.08161118627,0.02753739338,6.496906281e-06,-6.139278412e-06,-6.139278412e-06,1.71661377e-05,0,7.3836e-11,3.69833e-06,0.06518105883,-0.06128133833,0.07165793918,0.02965433533
82,1.640000,0.09571432695,0.02886443306,6.437301636e-06,-6.079673767e-06,-6.079673767e-06,1.686811447e-05,0,7.16227e-11,3.64253e-06,0.06465997733,-0.06075808406,0.08540333006,0.02959211445
83,1.660000,0.1138484813,0.03003990278,6.437301636e-06,-6.020069122e-06,-6.020069122e-06,1.657009125e-05,0,7.04254e-11,3.63543e-06,0.06413831562,-0.06023424864,0.1031974385,0.02956665209
84,1.680000,0.1357539035,0.0309305517,6.437301636e-06,-5.960464478e-06,-5.960464478e-06,1.639127731e-05,0,6.99885e-11,3.64914e-06,0.06413831562,-0.05967651308,0.1244278268,0.02973420837
85,1.700000,0.1605862044,0.03096168581,6.437301636e-06,-5.900859833e-06,-5.900859833e-06,1.621246338e-05,0,6.95444e-11,3.66273e-06,0.06413831562,-0.05911879241,0.1483801588,0.02955570094
86,1.720000,0.1853793301,0.03252003435,6.437301636e-06,-5.781650543e-06,-5.781650543e-06,1.603364944e-05,0,6.9786e-11,3.72216e-06,0.06413831562,-0.05800335109,0.1742699223,0.02956840298
87,1.740000,0.2120889872,0.03321491089,6.437301636e-06,-5.662441254e-06,-5.662441254e-06,1.579523087e-05,0,6.96154e-11,3.77079e-06,0.06413831562,-0.05688789487,0.2012768907,0.02893883431
88,1.760000,0.2396450676,0.03286315501,6.437301636e-06,-5.602836609e-06,-5.602836609e-06,1.555681229e-05,0,6.87521e-11,3.77327e-06,0.06413831562,-0.05577245355,0.2285807698,0.0287296501
89,1.780000,0.2665342242,0.03268552944,6.437301636e-06,-5.543231964e-06,-5.543231964e-06,1.5437603e-05,0,6.86491e-11,3.79751e-06,0.06413831562,-0.05521471798,0.2553964211,0.02896380561
90,1.800000,0.2910635732,0.03369891085,6.437301636e-06,-5.483627319e-06,-5.483627319e-06,1.531839371e-05,0,6.8539e-11,3.82174e-06,0.06413831562,-0.05465699732,0.28100708,0.02850735719
91,1.820000,0.3129513077,0.03387954459,6.437301636e-06,-5.424022675e-06,-5.424022675e-06,1.519918442e-05,0,6.84217e-11,3.84596e-06,0.06413831562,-0.05409927666,0.3047940812,0.02867302985
92,1.840000,0.3329214603,0.0339340698,6.437301636e-06,-5.36441803e-06,-5.36441803e-06,1.507997513e-05,0,6.82974e-11,3.87017e-06,0.06413831562,-0.053541556,0.3262617657,0.02904742146
93,1.860000,0.3493718952,0.03427213524,6.437301636e-06,-5.304813385e-06,-5.304813385e-06,1.496076584e-05,0,6.81659e-11,3.89437e-06,0.06413831562,-0.05298382044,0.3450564676,0.02808421109
94,1.880000,0.3630681336,0.03494340833,6.437301636e-06,-5.24520874e-06,-5.24520874e-06,1.484155655e-05,0,6.80274e-11,3.91856e-06,0.06413831562,-0.05242609978,0.3609787502,0.02841795702
95,1.900000,0.3734321035,0.03574232012,6.437301636e-06,-5.185604095e-06,-5.185604095e-06,1.472234726e-05,0,6.78817e-11,3.94273e-06,0.06413831562,-0.05186837912,0.3739883716,0.02938958784
96,1.920000,0.3830270842,0.03500858042,6.437301636e-06,-5.125999451e-06,-5.125999451e-06,1.454353333e-05,0,6.73452e-11,3.95562e-06,0.06413831562,-0.05131065845,0.3842017919,0.02911561095
97,1.940000,0.3888192736,0.03535958286,6.437301636e-06,-5.066394806e-06,-5.066394806e-06,1.436471939e-05,0,6.68017e-11,3.96833e-06,0.06413831562,-0.05075292289,0.3918823765,0.02976434188
98,1.960000,0.3936299086,0.03522033244,6.437301636e-06,-5.006790161e-06,-5.006790161e-06,1.418590546e-05,0,6.6251e-11,3.98087e-06,0.06413831562,-0.05019520223,0.397423783,0.02971785282
99,1.980000,0.3968202323,0.0350524094,6.437301636e-06,-4.947185516e-06,-4.947185516e-06,1.412630081e-05,0,6.64606e-11,4.01643e-06,0.06413831562,-0.04963748157,0.4013273297,0.02945980575
100,2.000000,0.4006758146,0.03417233005,6.437301636e-06,-4.887580872e-06,-4.887580872e-06,1.406669617e-05,0,6.66631e-11,4.05197e-06,0.06413831562,-0.04907976091,0.4041744204,0.02904971166
101,2.020000,0.4025628716,0.03406662587,6.437301636e-06,-4.827976227e-06,-4.827976227e-06,1.400709152e-05,0,6.68585e-11,4.08748e-06,0.06413831562,-0.04852202535,0.4065953216,0.02921344796
102,2.040000,0.406734623,0.03294175118,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.394748688e-05,0,6.70468e-11,4.12296e-06,0.06413831562,-0.04796430469,0.409235758,0.0297803825
103,2.060000,0.4098233581,0.03326546121,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.388788223e-05,0,6.66631e-11,4.11155e-06,0.06413831562,-0.04740658402,0.4127228869,0.03008812911
104,2.080000,0.415348433,0.03355473746,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.382827759e-05,0,6.62794e-11,4.10005e-06,0.06413831562,-0.04740658402,0.4176322419,0.03062321808
105,2.100000,0.4231945463,0.03338732198,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.376867294e-05,0,6.58957e-11,4.08845e-06,0.06413831562,-0.04740658402,0.4244571898,0.03034833994
106,2.120000,0.4334930964,0.03306091484,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.37090683e-05,0,6.5512e-11,4.07677e-06,0.06413831562,-0.04740658402,0.4335823278,0.03010377044
107,2.140000,0.4458699189,0.0329547869,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.364946365e-05,0,6.51283e-11,4.06499e-06,0.06413831562,-0.04740658402,0.4452620675,0.03009859567
108,2.160000,0.4612152465,0.0335561391,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.358985901e-05,0,6.47447e-11,4.05312e-06,0.06413831562,-0.04740658402,0.4596054131,0.03030353412
109,2.180000,0.4797551073,0.0331414761,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.353025436e-05,0,6.4361e-11,4.04115e-06,0.06413831562,-0.04740658402,0.4765676569,0.03003485036
110,2.200000,0.4995702058,0.03376797028,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.347064972e-05,0,6.39773e-11,4.02908e-06,0.06413831562,-0.04740658402,0.4959493963,0.03040104862
111,2.220000,0.5213726163,0.0342659438,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.341104507e-05,0,6.35936e-11,4.01692e-06,0.06413831562,-0.04740658402,0.5174029418,0.03043934775
112,2.240000,0.5442143679,0.03463448677,6.437301636e-06,-4.768371582e-06,-4.768371582e-06,1.335144043e-05,0,6.32099e-11,4.00466e-06,0.06413831562,-0.04740658402,0.5404458427,0.0299857129
113,2.260000,0.5677139051,0.0354803279,6.437301636e-06,-4.708766937e-06,-4.708766937e-06,1.329183578e-05,0,6.33911e-11,4.0406e-06,0.06413831562,-0.04684886336,0.5644809335,0.0301757729
114,2.280000,0.5922092684,0.03564906958,6.437301636e-06,-4.649162292e-06,-4.649162292e-06,1.323223114e-05,0,6.35652e-11,4.07651e-06,0.06413831562,-0.0462911278,0.588821998,0.02935757456
115,2.300000,0.6154558547,0.03580330405,6.437301636e-06,-4.589557648e-06,-4.589557648e-06,1.31726265e-05,0,6.37321e-11,4.11241e-06,0.06413831562,-0.04573340714,0.6127238944,0.02975787281
116,2.320000,0.6371516325,0.03560424782,6.437301636e-06,-4.529953003e-06,-4.529953003e-06,1.305341721e-05,0,6.35083e-11,4.13611e-06,0.06413831562,-0.04517568648,0.6354157714,0.02998433175
117,2.340000,0.6555555761,0.0355939623,6.437301636e-06,-4.470348358e-06,-4.470348358e-06,1.293420792e-05,0,6.32774e-11,4.15977e-06,0.06413831562,-0.04461796582,0.6561358652,0.03005516711
118,2.360000,0.6730973721,0.03520921897,6.437301636e-06,-4.410743713e-06,-4.410743713e-06,1.293420792e-05,0,6.38067e-11,4.20788e-06,0.06413831562,-0.04406023026,0.6741662884,0.02974229615
119,2.380000,0.6869043298,0.03458476905,6.377696991e-06,-4.351139069e-06,-4.351139069e-06,1.293420792e-05,0,6.3558e-11,4.20807e-06,0.06361607183,-0.04352678359,0.6888662176,0.02958131846
120,2.400000,0.6972250082,0.03434245568,6.318092346e-06,-4.291534424e-06,-4.291534424e-06,1.293420792e-05,0,6.33023e-11,4.20762e-06,0.0630932441,-0.04299274087,0.6997019582,0.02966185844
121,2.420000,0.7028693631,0.03348424472,6.258487701e-06,-4.231929779e-06,-4.231929779e-06,1.293420792e-05,0,6.30394e-11,4.20649e-06,0.06256983243,-0.04245810211,0.7062724978,0.02944723872
122,2.440000,0.7017746232,0.03396595456,6.198883057e-06,-4.172325134e-06,-4.172325134e-06,1.293420792e-05,0,6.27693e-11,4.20469e-06,0.06204583589,-0.0419228673,0.7083293667,0.02955288399
123,2.460000,0.6968404315,0.03405030351,6.079673767e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,6.17213e-11,4.15338e-06,0.06099608261,-0.04141017795,0.705789874,0.02975408993
124,2.480000,0.6873434968,0.03442792408,6.020069122e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,6.09504e-11,4.10445e-06,0.05994397774,-0.04089635611,0.6987430902,0.02944128163
125,2.500000,0.6749609746,0.03372223023,5.960464478e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,6.01794e-11,4.05542e-06,0.05941704009,-0.04091928899,0.6874482704,0.03008371546
126,2.520000,0.658978533,0.03334746975,5.900859833e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.94085e-11,4.0063e-06,0.05888951197,-0.04094223678,0.6723257565,0.03077463927
127,2.540000,0.6397718452,0.03265250195,5.841255188e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.86375e-11,3.95708e-06,0.05836139154,-0.04096521437,0.6539407341,0.03084067379
128,2.560000,0.6178091057,0.03264125623,5.781650543e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.78666e-11,3.90777e-06,0.05783267785,-0.04098820686,0.6329805453,0.03113958637
129,2.580000,0.5942326523,0.03199441358,5.722045898e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.70957e-11,3.85837e-06,0.05730337091,-0.04101122916,0.6102265472,0.03042783951
130,2.600000,0.5705783814,0.03160958365,5.662441254e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.63247e-11,3.80887e-06,0.05677346792,-0.04103429615,0.5865217577,0.03009743155
131,2.620000,0.5475920103,0.03125177976,5.602836609e-06,-4.11272049e-06,-4.11272049e-06,1.293420792e-05,0,5.55538e-11,3.75928e-06,0.05624296982,-0.04105736315,0.5627357157,0.02993991804
