k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
14,0.035000,0.3616561294,0.1387418583,2.094358206e-05,-0.000813767314,-0.000813767314,0.04670897126,0,3.16036e-07,6.76401e-06,0.2094009519,-8.137539022,0.3624474918,0.02965400134
15,0.037500,0.3621223941,0.1812103614,2.020597458e-05,-0.0007425099611,-0.0007425099611,0.0397997722,0,2.52872e-07,6.3514e-06,0.2020688429,-7.424945012,0.3641707927,0.02968906775
16,0.040000,0.3646463975,0.1260265931,1.948326826e-05,-0.0006779953837,-0.0006779953837,0.03409109265,0,2.04528e-07,5.99709e-06,0.1947927326,-6.779830821,0.3658309542,0.02984853351
17,0.042500,0.3647391573,0.1630474851,1.876801252e-05,-0.0006199851632,-0.0006199851632,0.02935934812,0,1.66635e-07,5.67318e-06,0.1876777858,-6.199721597,0.3674272751,0.02987917174
18,0.045000,0.3649873585,0.1851958483,1.808255911e-05,-0.0005679950118,-0.0005679950118,0.02542108297,0,1.3706e-07,5.38889e-06,0.1808361337,-5.679829113,0.3689590897,0.02998670007
19,0.047500,0.3645348325,0.2204590961,1.742690802e-05,-0.0005214810371,-0.0005214810371,0.02212777734,0,1.13676e-07,5.13441e-06,0.1742848381,-5.214703165,0.3704257685,0.0299960674
20,0.050000,0.3648695201,0.2353546172,1.680105925e-05,-0.0004798769951,-0.0004798769951,0.01935991645,0,9.49852e-08,4.90327e-06,0.168040663,-4.798673525,0.3718267185,0.02999709336
21,0.052500,0.3661089316,0.2207167074,1.62050128e-05,-0.000442661345,-0.000442661345,0.01702151448,0,7.98848e-08,4.68999e-06,0.1620676741,-4.426520161,0.3731613836,0.030260753
22,0.055000,0.3705982789,0.1221715733,1.564621925e-05,-0.0004092827439,-0.0004092827439,0.01503568143,0,6.77392e-08,4.50189e-06,0.1564856693,-4.092760183,0.3744292454,0.03035790373
23,0.057500,0.3700633049,0.1645311043,1.511722803e-05,-0.0003793239594,-0.0003793239594,0.01334063709,0,5.77868e-08,4.32814e-06,0.1511510238,-3.793195039,0.3756298236,0.0304664687
24,0.060000,0.3727052659,0.1206173301,1.461058855e-05,-0.0003523677588,-0.0003523677588,0.01188655198,0,4.95065e-08,4.16126e-06,0.1461288854,-3.523633815,0.376762676,0.03064827074
25,0.062500,0.3741800413,0.09836381674,1.414120197e-05,-0.0003280639648,-0.0003280639648,0.01063311845,0,4.27391e-08,4.01561e-06,0.1413766667,-3.2805783,0.3778273997,0.0304217302
26,0.065000,0.3763938472,0.06457094848,1.369416714e-05,-0.0003060773015,-0.0003060773015,0.009547680616,0,3.70642e-08,3.87803e-06,0.1369598731,-3.06069959,0.3788236308,0.03051608551
27,0.067500,0.3784096092,0.04268923402,1.327693462e-05,-0.0002861395478,-0.0002861395478,0.008603602648,0,3.23536e-08,3.75632e-06,0.1327776685,-2.861342639,0.379751045,0.03075203083
28,0.070000,0.3777144998,0.07312007993,1.287460327e-05,-0.0002680271864,-0.0002680271864,0.007779046893,0,2.83136e-08,3.6354e-06,0.1287809908,-2.680254444,0.380609358,0.03076529087
29,0.072500,0.3803626522,0.03380402178,1.249462366e-05,-0.0002515465021,-0.0002515465021,0.007055953145,0,2.48858e-08,3.52245e-06,0.1249755546,-2.515418217,0.3813983256,0.03058841088
30,0.075000,0.3813464195,0.0312237218,1.213699579e-05,-0.000236518681,-0.000236518681,0.006419301033,0,2.19699e-08,3.41784e-06,0.121366851,-2.365147941,0.3821177444,0.03055665778
31,0.077500,0.3824873194,0.02111583948,1.180171967e-05,-0.0002227574587,-0.0002227574587,0.005856715143,0,1.94984e-08,3.32443e-06,0.1180181354,-2.22755947,0.3827674515,0.03065863478
32,0.080000,0.382350333,0.0347840488,1.148879528e-05,-0.0002101287246,-0.0002101287246,0.005357913673,0,1.74019e-08,3.2429e-06,0.1148773432,-2.101226591,0.3833473249,0.03051108896
33,0.082500,0.3818930313,0.05165708065,1.119077206e-05,-0.0001985132694,-0.0001985132694,0.004914216697,0,1.55864e-08,3.16652e-06,0.1118904278,-1.985112153,0.3838572838,0.0307752741
34,0.085000,0.3812161162,0.06639902294,1.090764999e-05,-0.0001878067851,-0.0001878067851,0.004518344998,0,1.40131e-08,3.09603e-06,0.1090607345,-1.878061734,0.384297289,0.03072232994
35,0.087500,0.3828867897,0.04566586018,1.063197851e-05,-0.0001779273152,-0.0001779273152,0.004164107144,0,1.26146e-08,3.02383e-06,0.1063319817,-1.779279582,0.3846673424,0.03046674608
36,0.090000,0.3835974857,0.03788018227,1.037120819e-05,-0.0001688078046,-0.0001688078046,0.003846205771,0,1.13937e-08,2.95663e-06,0.1037061736,-1.688013352,0.3849674875,0.03031216317
37,0.092500,0.384732075,0.02066258341,1.012533903e-05,-0.0001603588462,-0.0001603588462,0.003560103476,0,1.03323e-08,2.89636e-06,0.1012454778,-1.603589125,0.3851978094,0.03022658827
38,0.095000,0.3861499503,0.001166567206,9.886920452e-06,-0.0001525208354,-0.0001525208354,0.00330196321,0,9.38364e-09,2.83578e-06,0.09889224917,-1.525209799,0.3853584351,0.03019278497
39,0.097500,0.3866739124,-0.006844684482,9.655952454e-06,-0.0001452490687,-0.0001452490687,0.003068469465,0,8.5317e-09,2.77422e-06,0.09658746421,-1.452446654,0.3854495329,0.0300922549
40,0.100000,0.3856295794,0.01163290441,9.439885616e-06,-0.0001384913921,-0.0001384913921,0.002856716514,0,7.78721e-09,2.71953e-06,0.09439308941,-1.384859324,0.385471313,0.03001640213
41,0.102500,0.3858792633,0.007660143077,9.23126936e-06,-0.0001321956515,-0.0001321956515,0.002664230764,0,7.11854e-09,2.66533e-06,0.09231081605,-1.321904376,0.3854240272,0.0301272825
42,0.105000,0.3855079263,0.0110027194,9.037554264e-06,-0.0001263096929,-0.0001263096929,0.002488866448,0,6.53913e-09,2.62059e-06,0.09034225345,-1.263097256,0.3853079687,0.02988706588
43,0.107500,0.3850197122,0.0138387233,8.843839169e-06,-0.0001208111644,-0.0001208111644,0.002328768373,0,5.99992e-09,2.56951e-06,0.08842705935,-1.208095625,0.3851234722,0.02977811503
44,0.110000,0.3854189813,0.002978123724,8.665025234e-06,-0.0001156628132,-0.0001156628132,0.002182334661,0,5.5321e-09,2.52784e-06,0.08662810177,-1.156583875,0.3848709138,0.02991220777
45,0.112500,0.3852024153,0.004913546145,8.49366188e-06,-0.0001108273864,-0.0001108273864,0.002048127353,0,5.11339e-09,2.48932e-06,0.0849468261,-1.108262882,0.3845507106,0.0301427749
46,0.115000,0.3836587295,0.01831911504,8.329749107e-06,-0.0001062899828,-0.0001062899828,0.001924909651,0,4.73645e-09,2.45312e-06,0.08325933665,-1.062905543,0.3841633207,0.03023614899
47,0.117500,0.383173041,0.01797264069,8.165836334e-06,-0.0001020282507,-0.0001020282507,0.00181157887,0,4.38329e-09,2.41194e-06,0.08169129491,-1.020251781,0.383709243,0.03031020396
48,0.120000,0.3833574355,0.009993284941,8.009374142e-06,-9.801983833e-05,-9.801983833e-05,0.001707144082,0,4.06527e-09,2.37349e-06,0.0801178813,-0.9801932722,0.3831890168,0.03027613007
49,0.122500,0.3831373304,0.006125971675,7.86036253e-06,-9.424984455e-05,-9.424984455e-05,0.001610763371,0,3.77815e-09,2.33755e-06,0.07860232145,-0.9424727112,0.3826032216,0.03015909506
50,0.125000,0.3822836503,0.006966993213,7.718801498e-06,-9.068846703e-05,-9.068846703e-05,0.001521669328,0,3.52107e-09,2.30575e-06,0.07720866054,-0.9068408385,0.381952477,0.03005641906
51,0.127500,0.3819498345,0.00301733613,7.584691048e-06,-8.732825518e-05,-8.732825518e-05,0.001439169049,0,3.28943e-09,2.27725e-06,0.07581078261,-0.8733044118,0.381237442,0.03001023755
52,0.130000,0.3820456341,-0.007693074644,7.450580597e-06,-8.414685726e-05,-8.414685726e-05,0.001362688839,0,3.07213e-09,2.24588e-06,0.0745363012,-0.8414810747,0.3804588148,0.03002236488
53,0.132500,0.379961893,0.005674764514,7.316470146e-06,-8.114427328e-05,-8.114427328e-05,0.001291669905,0,2.86607e-09,2.21015e-06,0.07319431007,-0.811421074,0.3796173325,0.03000196154
54,0.135000,0.3799148127,-0.003599643707,7.189810276e-06,-7.830560207e-05,-7.830560207e-05,0.001225627959,0,2.68027e-09,2.17794e-06,0.07191260159,-0.7830175608,0.3787137707,0.02982826133
55,0.137500,0.3788808659,-0.002814292908,7.070600986e-06,-7.561594248e-05,-7.561594248e-05,0.001164123416,0,2.51328e-09,2.14986e-06,0.0706916824,-0.756144844,0.3777489429,0.02988934213
56,0.140000,0.378991954,-0.01611657441,6.951391697e-06,-7.306784391e-05,-7.306784391e-05,0.001106776297,0,2.35473e-09,2.1183e-06,0.06953205913,-0.7306759134,0.3767237,0.03006370045
57,0.142500,0.3781624138,-0.01790596545,6.847083569e-06,-7.063895464e-05,-7.063895464e-05,0.001053228974,0,2.22168e-09,2.09994e-06,0.06843420118,-0.7064131051,0.3756389301,0.03051596027
58,0.145000,0.3769323081,-0.01598269492,6.74277544e-06,-6.832927465e-05,-6.832927465e-05,0.001003190875,0,2.0954e-09,2.07907e-06,0.06746335328,-0.683248803,0.3744955577,0.03026393672
59,0.147500,0.3768646047,-0.02502529323,6.645917892e-06,-6.613135338e-05,-6.613135338e-05,0.000956363976,0,1.98256e-09,2.06313e-06,0.06642553955,-0.661334075,0.3732945432,0.03016228205
60,0.150000,0.3763060719,-0.02945231646,6.541609764e-06,-6.403774023e-05,-6.403774023e-05,0.0009125173092,0,1.8685e-09,2.03758e-06,0.06545049697,-0.6403704211,0.3720368825,0.03022890008
61,0.152500,0.3745217472,-0.02533120662,6.437301636e-06,-6.204843521e-05,-6.204843521e-05,0.0008713901043,0,1.75939e-09,2.00886e-06,0.064408198,-0.6204516962,0.3707236063,0.03028002933
62,0.155000,0.3717836142,-0.01234959811,6.347894669e-06,-6.014853716e-05,-6.014853716e-05,0.0008327811956,0,1.66856e-09,1.99318e-06,0.06349427998,-0.6014513001,0.3693557792,0.03017865899
63,0.157500,0.3713503405,-0.0191700682,6.258487701e-06,-5.833059549e-05,-5.833059549e-05,0.0007965043187,0,1.58245e-09,1.97612e-06,0.06257857382,-0.5833216906,0.3679344996,0.02990287812
64,0.160000,0.3697716668,-0.01860482991,6.169080734e-06,-5.659461021e-05,-5.659461021e-05,0.0007623881102,0,1.50028e-09,1.95706e-06,0.06172666699,-0.5659559593,0.3664608987,0.02982676202
65,0.162500,0.3689418659,-0.02451039851,6.087124348e-06,-5.494058132e-05,-5.494058132e-05,0.0007302686572,0,1.42677e-09,1.94273e-06,0.06087321788,-0.5493982658,0.3649361396,0.02980372945
66,0.165000,0.3668228239,-0.01965292543,6.005167961e-06,-5.336105824e-05,-5.336105824e-05,0.0007000118494,0,1.35629e-09,1.92629e-06,0.0600182116,-0.53358078,0.3633614171,0.02959864372
67,0.167500,0.3645732999,-0.0145489648,5.923211575e-06,-5.184859037e-05,-5.184859037e-05,0.0006714612246,0,1.28893e-09,1.90818e-06,0.05922758579,-0.5184691921,0.3617379566,0.02971861218
68,0.170000,0.3624754176,-0.009652242064,5.841255188e-06,-5.039572716e-05,-5.039572716e-05,0.0006445199251,0,1.22508e-09,1.88917e-06,0.05843563378,-0.5039635226,0.3600670134,0.02964131742
69,0.172500,0.3600852937,-0.005366481841,5.766749382e-06,-4.900991917e-05,-4.900991917e-05,0.0006190538406,0,1.16796e-09,1.87489e-06,0.05764234811,-0.4900652915,0.3583498721,0.0296772022
70,0.175000,0.3591800258,-0.01113566011,5.692243576e-06,-4.768371582e-05,-4.768371582e-05,0.0005949661136,0,1.11296e-09,1.85864e-06,0.05691399425,-0.4768128172,0.3565878454,0.02953437982
71,0.177500,0.3575165942,-0.01174565405,5.61773777e-06,-4.640966654e-05,-4.640966654e-05,0.0005721673369,0,1.06043e-09,1.8412e-06,0.05618451536,-0.4641023874,0.3547822738,0.02955386668
72,0.180000,0.3555023372,-0.01141250134,5.550682545e-06,-4.518777132e-05,-4.518777132e-05,0.0005505755544,0,1.01414e-09,1.82959e-06,0.0555203706,-0.4518330842,0.3529345242,0.02963930934
73,0.182500,0.3530625328,-0.007132232189,5.483627319e-06,-4.401057959e-05,-4.401057959e-05,0.0005301013589,0,9.69947e-10,1.81717e-06,0.05485529453,-0.440109849,0.3510459896,0.02965205836
74,0.185000,0.3499741703,0.002837225795,5.416572094e-06,-4.287809134e-05,-4.287809134e-05,0.0005106925964,0,9.27673e-10,1.80374e-06,0.05418927222,-0.4287928939,0.3491180878,0.02978259279
75,0.187500,0.3484775499,-0.002024248242,5.349516869e-06,-4.179030657e-05,-4.179030657e-05,0.0004922673106,0,8.86963e-10,1.78885e-06,0.0535223186,-0.4178830832,0.3471522607,0.02976925218
76,0.190000,0.3457888514,0.002008713782,5.282461643e-06,-4.074722528e-05,-4.074722528e-05,0.0004747509956,0,8.47518e-10,1.77208e-06,0.05285441875,-0.4074518383,0.3451499732,0.02981779412
77,0.192500,0.3430275843,0.007748559117,5.222856998e-06,-3.97413969e-05,-3.97413969e-05,0.0004581063986,0,8.13246e-10,1.76192e-06,0.0522525087,-0.3974014968,0.3431127125,0.02995817155
78,0.195000,0.3405222744,0.008933059871,5.163252354e-06,-3.878027201e-05,-3.878027201e-05,0.0004422739148,0,7.79662e-10,1.74935e-06,0.05164982378,-0.3877623156,0.3410419872,0.02977036199
79,0.197500,0.3383840024,0.007746532559,5.103647709e-06,-3.784894943e-05,-3.784894943e-05,0.0004272013903,0,7.47742e-10,1.73664e-06,0.05104637891,-0.3784643635,0.3389393259,0.02987625274
80,0.200000,0.3369269818,0.003238126636,5.051493645e-06,-3.694742918e-05,-3.694742918e-05,0.0004128441215,0,7.20367e-10,1.73097e-06,0.05050934106,-0.3694821745,0.3368062767,0.0299898915
81,0.202500,0.3351349756,0.001356869936,4.999339581e-06,-3.608316183e-05,-3.608316183e-05,0.0003991574049,0,6.93529e-10,1.72334e-06,0.04997168481,-0.3608437181,0.334644406,0.02980373778
82,0.205000,0.3323492929,0.005841806531,4.939734936e-06,-3.52486968e-05,-3.52486968e-05,0.0003861188889,0,6.64854e-10,1.7076e-06,0.04943342507,-0.3524787501,0.3324552974,0.02978082517
83,0.207500,0.3302963302,0.00563172251,4.887580872e-06,-3.44440341e-05,-3.44440341e-05,0.0003736689687,0,6.39946e-10,1.69811e-06,0.04889455438,-0.3444586173,0.3302405509,0.02977090865
84,0.210000,0.3271304592,0.01193893701,4.842877388e-06,-3.366172314e-05,-3.366172314e-05,0.0003617852926,0,6.1897e-10,1.69612e-06,0.04842254519,-0.3366182223,0.3280017819,0.02982923453
85,0.212500,0.3240145147,0.01591208577,4.798173904e-06,-3.29092145e-05,-3.29092145e-05,0.0003504380584,0,5.98446e-10,1.69271e-06,0.04795006663,-0.329053767,0.3257406197,0.02976520841
86,0.215000,0.3222224191,0.01339223981,4.74601984e-06,-3.218650818e-05,-3.218650818e-05,0.0003395751119,0,5.75659e-10,1.68006e-06,0.04747711122,-0.3218366355,0.323458707,0.02976878505
87,0.217500,0.3209172264,0.006863050163,4.701316357e-06,-3.14861536e-05,-3.14861536e-05,0.0003291890025,0,5.56244e-10,1.67434e-06,0.04700369388,-0.3148253337,0.3211576986,0.02954528469
88,0.220000,0.3190707862,0.003457844257,4.656612873e-06,-3.080070019e-05,-3.080070019e-05,0.0003192648292,0,5.3801e-10,1.66953e-06,0.04659752548,-0.3079982921,0.3188392603,0.02947041269
89,0.222500,0.3153040484,0.01236440241,4.611909389e-06,-3.013759851e-05,-3.013759851e-05,0.0003097653389,0,5.20335e-10,1.66394e-06,0.04612322897,-0.3014000431,0.3165050679,0.02955228495
90,0.225000,0.3128884658,0.01219706982,4.567205906e-06,-2.950429916e-05,-2.950429916e-05,0.00030066818,0,5.0271e-10,1.65594e-06,0.04564846307,-0.2950085327,0.314156806,0.02938999185
91,0.227500,0.3111764342,0.009068161249,4.522502422e-06,-2.888590097e-05,-2.888590097e-05,0.0002919510007,0,4.85954e-10,1.64828e-06,0.04524114728,-0.2888746634,0.3117961672,0.02944765177
92,0.230000,0.3086390719,0.008115798235,4.485249519e-06,-2.828985453e-05,-2.828985453e-05,0.0002835988998,0,4.71696e-10,1.64677e-06,0.04483347386,-0.2828778848,0.3094248505,0.02957910498
93,0.232500,0.3068070635,0.006358750165,4.440546036e-06,-2.770870924e-05,-2.770870924e-05,0.0002755895257,0,4.55995e-10,1.63796e-06,0.04442545772,-0.277089566,0.3070445606,0.02923764447
94,0.235000,0.3050660193,0.001669198275,4.403293133e-06,-2.714246511e-05,-2.714246511e-05,0.0002679154277,0,4.42997e-10,1.63659e-06,0.04401709139,-0.2714387476,0.3046570068,0.02935472727
95,0.237500,0.3032310978,0.0003409609199,4.358589649e-06,-2.659857273e-05,-2.659857273e-05,0.0002605393529,0,4.281e-10,1.62608e-06,0.04360838234,-0.2659968659,0.3022639016,0.02969733642
96,0.240000,0.3019385934,-0.005664870143,4.321336746e-06,-2.606958151e-05,-2.606958151e-05,0.0002534613013,0,4.15669e-10,1.62269e-06,0.04319931567,-0.2606929019,0.2998669599,0.02959955675
97,0.242500,0.2987507805,-0.0006812214851,4.284083843e-06,-2.555549145e-05,-2.555549145e-05,0.0002466589212,0,4.03624e-10,1.61887e-06,0.04285816103,-0.2555801198,0.2974678976,0.02982800356
98,0.245000,0.2967733815,-0.002664975822,4.254281521e-06,-2.506375313e-05,-2.506375313e-05,0.0002401247621,0,3.93367e-10,1.6204e-06,0.04251676053,-0.2506063655,0.2950684306,0.02981065298
99,0.247500,0.2941050157,0.00076200068,4.217028618e-06,-2.458691597e-05,-2.458691597e-05,0.000233836472,0,3.81579e-10,1.61385e-06,0.04217512161,-0.2458431423,0.292670274,0.02971850535
100,0.250000,0.2917058021,0.001390792429,4.179775715e-06,-2.411752939e-05,-2.411752939e-05,0.0002277866006,0,3.70442e-10,1.60811e-06,0.04176483303,-0.2411651313,0.2902751402,0.02957260098
101,0.252500,0.2898903787,-0.001544378698,4.142522812e-06,-2.366304398e-05,-2.366304398e-05,0.0002219602466,0,3.59536e-10,1.60149e-06,0.04142265022,-0.2366090566,0.2878847386,0.02962957629
102,0.255000,0.2883763909,-0.005182355642,4.105269909e-06,-2.321600914e-05,-2.321600914e-05,0.00021635741,0,3.49222e-10,1.59559e-06,0.04108022898,-0.2321926132,0.2855007742,0.0298291037
103,0.257500,0.285996139,-0.006576173007,4.075467587e-06,-2.279132605e-05,-2.279132605e-05,0.0002109631896,0,3.40329e-10,1.59446e-06,0.04073756188,-0.2279159501,0.283124946,0.02993699435
104,0.260000,0.283469595,-0.005580335855,4.045665264e-06,-2.237409353e-05,-2.237409353e-05,0.0002057701349,0,3.31877e-10,1.59386e-06,0.04046325386,-0.2237632275,0.2807589468,0.03012526266
105,0.262500,0.280796878,-0.003525428474,4.015862942e-06,-2.197176218e-05,-2.197176218e-05,0.0002007633448,0,3.2348e-10,1.59203e-06,0.04018878937,-0.2196796313,0.2784044614,0.03002716434
106,0.265000,0.2784507647,-0.002471409738,3.986060619e-06,-2.157688141e-05,-2.157688141e-05,0.0001959353685,0,3.15448e-10,1.59052e-06,0.03984548151,-0.2157521993,0.2760631658,0.02993978175
107,0.267500,0.2760994136,-0.002709142864,3.948807716e-06,-2.11969018e-05,-2.11969018e-05,0.0001912787557,0,3.06014e-10,1.58027e-06,0.03950193524,-0.2119650766,0.2737367258,0.02993703798
108,0.270000,0.2745432258,-0.006737850606,3.919005394e-06,-2.082437277e-05,-2.082437277e-05,0.0001867860556,0,2.98361e-10,1.57757e-06,0.03915813565,-0.2082468346,0.2714267963,0.03000858045
109,0.272500,0.2717927247,-0.005141630769,3.889203072e-06,-2.04667449e-05,-2.04667449e-05,0.0001824498177,0,2.90697e-10,1.57333e-06,0.03888291866,-0.2046544924,0.2691350202,0.02991267218
110,0.275000,0.268756263,-1.94683671e-05,3.859400749e-06,-2.011656761e-05,-2.011656761e-05,0.0001782625914,0,2.8331e-10,1.56913e-06,0.03860755265,-0.2011317238,0.2668630268,0.03004122861
111,0.277500,0.2667663023,5.403161049e-05,3.829598427e-06,-1.97738409e-05,-1.97738409e-05,0.0001742169261,0,2.76176e-10,1.5649e-06,0.03833202273,-0.1977502331,0.2646124315,0.03005385518
112,0.280000,0.2642650306,0.001869849861,3.807246685e-06,-1.943856478e-05,-1.943856478e-05,0.0001703128219,0,2.70565e-10,1.56802e-06,0.03805632889,-0.1943668053,0.2623848341,0.02989255683
113,0.282500,0.2616588548,0.002849280834,3.784894943e-06,-1.911073923e-05,-1.911073923e-05,0.0001665279269,0,2.6507e-10,1.57086e-06,0.03784946352,-0.1911111102,0.260181818,0.02995883897
114,0.285000,0.2593624145,0.003473058343,3.755092621e-06,-1.879781485e-05,-1.879781485e-05,0.0001628696918,0,2.58233e-10,1.56448e-06,0.03757350147,-0.1879391968,0.2580049494,0.02966864796
115,0.287500,0.2570627853,0.004435040057,3.725290298e-06,-1.849234104e-05,-1.849234104e-05,0.0001593381166,0,2.51614e-10,1.55793e-06,0.03722831607,-0.1849221736,0.2558557758,0.02980926055
116,0.290000,0.2558192983,0.00202344358,3.695487976e-06,-1.818686724e-05,-1.818686724e-05,0.0001559257507,0,2.4546e-10,1.55287e-06,0.03695199639,-0.1818899363,0.2537358252,0.02988841166
117,0.292500,0.2542166859,0.0009723305702,3.665685654e-06,-1.789629459e-05,-1.789629459e-05,0.0001526251435,0,2.39198e-10,1.54576e-06,0.03667552024,-0.178927727,0.2516466055,0.02991254153
118,0.295000,0.2519729882,0.001633994281,3.643333912e-06,-1.761317253e-05,-1.761317253e-05,0.0001494288445,0,2.34195e-10,1.54557e-06,0.03639888018,-0.1761073992,0.2495896028,0.02980101073
119,0.297500,0.2499062717,0.001370191574,3.62098217e-06,-1.733750105e-05,-1.733750105e-05,0.0001463368535,0,2.29294e-10,1.54498e-06,0.03619129956,-0.1733448207,0.247566281,0.02974318231
120,0.300000,0.247234188,0.004506073892,3.598630428e-06,-1.706928015e-05,-1.706928015e-05,0.0001433491707,0,2.245e-10,1.54398e-06,0.03598362207,-0.1706528738,0.2455780804,0.02977074328
121,0.302500,0.2458026782,0.002855204046,3.576278687e-06,-1.680105925e-05,-1.680105925e-05,0.0001404434443,0,2.19989e-10,1.54405e-06,0.03577586263,-0.1680316105,0.2436264172,0.02969394954
122,0.305000,0.2436753362,0.004897110164,3.553926945e-06,-1.654028893e-05,-1.654028893e-05,0.0001376271248,0,2.15536e-10,1.54354e-06,0.03556801379,-0.1654092148,0.2417126823,0.02973038656
123,0.307500,0.2419221997,0.004406712949,3.539025784e-06,-1.628696918e-05,-1.628696918e-05,0.0001349002123,0,2.1215e-10,1.54979e-06,0.03536006808,-0.1628575549,0.2398382404,0.02980060939
124,0.310000,0.2398705706,0.0056502074,3.516674042e-06,-1.604110003e-05,-1.604110003e-05,0.0001322552562,0,2.07782e-10,1.54802e-06,0.03515204042,-0.1603766829,0.2380044294,0.02968910074
125,0.312500,0.2376546562,0.008172899485,3.486871719e-06,-1.579523087e-05,-1.579523087e-05,0.0001296922565,0,2.02731e-10,1.54005e-06,0.0348745212,-0.1579779983,0.2362125588,0.02991532119
126,0.315000,0.2364181206,0.006304889917,3.457069397e-06,-1.556426287e-05,-1.556426287e-05,0.0001272037625,0,1.97506e-10,1.5295e-06,0.03459685296,-0.1556498632,0.23446391,0.03015868543
127,0.317500,0.2352026477,0.004465788603,3.434717655e-06,-1.534074545e-05,-1.534074545e-05,0.0001247897744,0,1.93279e-10,1.5255e-06,0.03431901336,-0.1533923298,0.2327597344,0.03018111795
128,0.320000,0.2335952073,0.005521483719,3.412365913e-06,-1.511722803e-05,-1.511722803e-05,0.0001224428415,0,1.89289e-10,1.52244e-06,0.03411053866,-0.1511945873,0.231101253,0.03028588529
129,0.322500,0.2321637645,0.005920082331,3.390014172e-06,-1.490116119e-05,-1.490116119e-05,0.0001201704144,0,1.85335e-10,1.51862e-06,0.03390196711,-0.1489958987,0.2294896559,0.03003333056
130,0.325000,0.2306722552,0.005142949522,3.36766243e-06,-1.468509436e-05,-1.468509436e-05,0.0001179501414,0,1.81564e-10,1.51553e-06,0.03369330615,-0.1468682513,0.227926101,0.02991559949
131,0.327500,0.2286894619,0.007266581059,3.345310688e-06,-1.448392868e-05,-1.448392868e-05,0.0001158118248,0,1.77642e-10,1.50996e-06,0.03348455578,-0.1448116973,0.2264117135,0.02985899584
132,0.330000,0.2269545719,0.008702352643,3.330409527e-06,-1.4282763e-05,-1.4282763e-05,0.0001137256622,0,1.74756e-10,1.51247e-06,0.03327571601,-0.142826274,0.2249475854,0.03024529971
133,0.332500,0.2255861461,0.0101056993,3.315508366e-06,-1.408159733e-05,-1.408159733e-05,0.0001116991043,0,1.72048e-10,1.51586e-06,0.03313643485,-0.1408298537,0.2235347744,0.03037179142
