k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
19,0.023750,0.3528369479,0.30433995,1.48229301e-05,-0.0008246134967,-0.0008246134967,0.069711552,0,3.53342e-07,5.06792e-06,0.1482310016,-8.246152624,0.3539318141,0.02999525172
20,0.025000,0.3535198346,0.2974734688,1.453328878e-05,-0.0007792422548,-0.0007792422548,0.06260678824,0,3.02664e-07,4.83362e-06,0.1453360179,-7.79243511,0.3549381213,0.02999587363
21,0.026250,0.35211109,0.4015338784,1.422967762e-05,-0.000735479407,-0.000735479407,0.05630004685,0,2.60202e-07,4.6209e-06,0.1422979841,-7.354810372,0.355929647,0.03018220559
22,0.027500,0.3560703062,0.2380785849,1.391768456e-05,-0.000693699345,-0.000693699345,0.05070984177,0,2.24545e-07,4.4272e-06,0.1391761666,-6.937001944,0.3569062817,0.03025079798
23,0.028750,0.3566740304,0.2347652074,1.360103488e-05,-0.0006541153416,-0.0006541153416,0.04575762525,0,1.94484e-07,4.24944e-06,0.1360106859,-6.541162089,0.3578679176,0.03032746145
24,0.030000,0.356120117,0.2954665562,1.32843852e-05,-0.0006168195978,-0.0006168195978,0.04137011431,0,1.6911e-07,4.08683e-06,0.1328428481,-6.168207839,0.3588144492,0.03045591135
25,0.031250,0.3589525148,0.1960044596,1.296959817e-05,-0.000581827946,-0.000581827946,0.03748041391,0,1.47582e-07,3.93663e-06,0.1296940222,-5.818285719,0.3597457729,0.03029561945
26,0.032500,0.3585339971,0.2478408348,1.265946776e-05,-0.0005490919575,-0.0005490919575,0.03402839974,0,1.29279e-07,3.79817e-06,0.1265932955,-5.490926251,0.3606617872,0.03036223517
27,0.033750,0.3596258163,0.2304454362,1.235492527e-05,-0.0005185324699,-0.0005185324699,0.0309606269,0,1.1364e-07,3.66945e-06,0.1235490981,-5.185331807,0.3615623926,0.03052897016
28,0.035000,0.3603891805,0.219408947,1.205783337e-05,-0.0004900442436,-0.0004900442436,0.02822994441,0,1.00249e-07,3.55007e-06,0.1205772506,-4.90044719,0.3624474918,0.03053824287
29,0.036250,0.361677181,0.1985938214,1.176819205e-05,-0.0004635071382,-0.0004635071382,0.02579499688,0,8.87216e-08,3.43838e-06,0.1176866945,-4.635082498,0.3633169895,0.03041306628
30,0.037500,0.3643873706,0.119424399,1.148693264e-05,-0.0004388028756,-0.0004388028756,0.02361963689,0,7.87692e-08,3.33375e-06,0.1148719387,-4.388033867,0.3641707927,0.03039050989
31,0.038750,0.3648425452,0.1306650061,1.121591777e-05,-0.000415802002,-0.000415802002,0.0216723308,0,7.01838e-08,3.23721e-06,0.1121566426,-4.158023119,0.3650088105,0.03046251497
32,0.040000,0.3630093373,0.2188964449,1.095235348e-05,-0.0003943834454,-0.0003943834454,0.01992564742,0,6.26944e-08,3.14519e-06,0.1095280349,-3.943838581,0.3658309542,0.03035808076
33,0.041250,0.363562461,0.2157015251,1.069903374e-05,-0.0003744317219,-0.0003744317219,0.01835569832,0,5.61891e-08,3.05985e-06,0.1069878079,-3.74432376,0.3666371371,0.03054478431
34,0.042500,0.363813173,0.2222714601,1.04540959e-05,-0.0003558332101,-0.0003558332101,0.01694170944,0,5.0493e-08,2.97908e-06,0.1045450754,-3.558335423,0.3674272751,0.03050724358
35,0.043750,0.3656252772,0.1827029139,1.021847129e-05,-0.0003384854645,-0.0003384854645,0.01566559356,0,4.5506e-08,2.90348e-06,0.1021865467,-3.384857222,0.3682012859,0.03032641495
36,0.045000,0.3651533723,0.2169046542,9.99122858e-06,-0.0003222916275,-0.0003222916275,0.01451158151,0,4.11166e-08,2.83197e-06,0.09991365764,-3.222921714,0.3689590897,0.03021700477
37,0.046250,0.3647751659,0.2475660089,9.772367775e-06,-0.000307161361,-0.000307161361,0.0134659186,0,3.72458e-08,2.76449e-06,0.09772780724,-3.071619436,0.369700609,0.03015639063
38,0.047500,0.3654436804,0.2447225153,9.561888874e-06,-0.0002930155024,-0.0002930155024,0.01251657587,0,3.3824e-08,2.70086e-06,0.09561511409,-2.930158511,0.3704257685,0.03013238453
39,0.048750,0.3678483665,0.1877209814,9.358860552e-06,-0.0002797748893,-0.0002797748893,0.01165303029,0,3.07851e-08,2.64029e-06,0.09358433262,-2.797754511,0.3711344953,0.03006119548
40,0.050000,0.3704825677,0.121375924,9.163282812e-06,-0.0002673687413,-0.0002673687413,0.01086606737,0,2.80828e-08,2.58289e-06,0.09163663443,-2.673688307,0.3718267185,0.03000745592
41,0.051250,0.3722299673,0.08831103612,8.975155652e-06,-0.0002557355911,-0.0002557355911,0.0101475846,0,2.56755e-08,2.5286e-06,0.08975000214,-2.557362184,0.37250237,0.03008575663
42,0.052500,0.3729601279,0.08341395296,8.79354775e-06,-0.0002448167652,-0.0002448167652,0.009490455501,0,2.35195e-08,2.47658e-06,0.08793299738,-2.44817628,0.3731613836,0.02991579428
43,0.053750,0.3723509423,0.1147724483,8.619390428e-06,-0.0002345554531,-0.0002345554531,0.008888408542,0,2.15964e-08,2.42804e-06,0.08619427774,-2.345560074,0.3738036959,0.02983865083
44,0.055000,0.3730972335,0.1110890694,8.450821042e-06,-0.0002249041572,-0.0002249041572,0.008335904218,0,1.98634e-08,2.38113e-06,0.08451136574,-2.249049336,0.3744292454,0.02993336517
45,0.056250,0.3744375035,0.08892379422,8.288770914e-06,-0.0002158191055,-0.0002158191055,0.00782804098,0,1.8307e-08,2.33686e-06,0.08288491424,-2.158193678,0.3750379735,0.0300962972
46,0.057500,0.3727074414,0.1427498553,8.132308722e-06,-0.0002072574571,-0.0002072574571,0.007360468619,0,1.69019e-08,2.29449e-06,0.0813234197,-2.072579339,0.3756298236,0.0301622191
47,0.058750,0.3742853403,0.1139372699,7.981434464e-06,-0.000199181959,-0.000199181959,0.00692933239,0,1.56326e-08,2.25413e-06,0.079811804,-1.991824284,0.3762047416,0.03021448031
48,0.060000,0.3765312023,0.07188736461,7.83521682e-06,-0.0001915581524,-0.0001915581524,0.006531203166,0,1.44789e-08,2.21497e-06,0.07835058589,-1.915589437,0.376762676,0.03019028288
49,0.061250,0.3774056695,0.06353566796,7.693655789e-06,-0.0001843553036,-0.0001843553036,0.00616301503,0,1.34292e-08,2.17706e-06,0.07694027014,-1.843557656,0.3773035776,0.03010742308
50,0.062500,0.3785446212,0.04776884988,7.557682693e-06,-0.0001775445417,-0.0001775445417,0.005822033621,0,1.2479e-08,2.14142e-06,0.07557338662,-1.77544941,0.3778273997,0.03003471663
51,0.063750,0.3795709945,0.0362813212,7.425434887e-06,-0.0001710969955,-0.0001710969955,0.005505818874,0,1.16089e-08,2.10645e-06,0.0742583219,-1.710976228,0.378334098,0.03000195782
52,0.065000,0.3801560812,0.0369544737,7.298775017e-06,-0.000164989382,-0.000164989382,0.005212184042,0,1.08211e-08,2.07403e-06,0.07298753317,-1.64989467,0.3788236308,0.03001042958
53,0.066250,0.382528916,-0.009108294733,7.174909115e-06,-0.0001591984183,-0.0001591984183,0.004939162172,0,1.00939e-08,2.04153e-06,0.07175337616,-1.59199129,0.3792959587,0.02999589869
54,0.067500,0.3823697902,0.007960992865,7.056631148e-06,-0.0001537026837,-0.0001537026837,0.004684991203,0,9.43574e-09,2.01187e-06,0.07056420203,-1.537030622,0.379751045,0.02987297054
55,0.068750,0.3826857582,0.01100732293,6.941147149e-06,-0.000148483552,-0.000148483552,0.004448083229,0,8.82743e-09,1.98234e-06,0.06941230502,-1.484837458,0.3801888553,0.02991605763
56,0.070000,0.3822816238,0.03293556906,6.82938844e-06,-0.0001435223967,-0.0001435223967,0.004227006808,0,8.26919e-09,1.95402e-06,0.06829797383,-1.435229301,0.380609358,0.03003924403
57,0.071250,0.3815840818,0.05648745876,6.722286344e-06,-0.0001388024539,-0.0001388024539,0.004020471126,0,7.76064e-09,1.92798e-06,0.0672214888,-1.388030782,0.3810125236,0.03035893646
58,0.072500,0.3828250207,0.03824709821,6.617046893e-06,-0.0001343097538,-0.0001343097538,0.003827306442,0,7.28636e-09,1.90144e-06,0.06617499981,-1.343102887,0.3813983256,0.03018062535
59,0.073750,0.3826871328,0.05143183656,6.515532732e-06,-0.0001300303265,-0.0001300303265,0.00364645198,0,6.85069e-09,1.87634e-06,0.06515871733,-1.300309941,0.3817667398,0.03010864109
60,0.075000,0.3823895976,0.06569947768,6.417743862e-06,-0.0001259502023,-0.0001259502023,0.003476948477,0,6.45071e-09,1.85285e-06,0.06418100372,-1.259504259,0.3821177444,0.03015564359
61,0.076250,0.383498162,0.04921821598,6.322748959e-06,-0.0001220582053,-0.0001220582053,0.003317921422,0,6.08018e-09,1.83005e-06,0.06322576106,-1.22058785,0.3824513205,0.03019169388
62,0.077500,0.3837755509,0.04575152881,6.230548024e-06,-0.0001183422282,-0.0001183422282,0.003168577328,0,5.73709e-09,1.8081e-06,0.06230132375,-1.183428228,0.3827674515,0.03011991068
63,0.078750,0.3848062865,0.03438409232,6.141141057e-06,-0.0001147929579,-0.0001147929579,0.00302819442,0,5.41915e-09,1.78699e-06,0.06140787899,-1.147929609,0.3830661234,0.0299248006
64,0.080000,0.3842462711,0.05006269179,6.053596735e-06,-0.0001113992184,-0.0001113992184,0.002896111459,0,5.12211e-09,1.766e-06,0.06053739041,-1.113996476,0.3833473249,0.02987087484
65,0.081250,0.3850385025,0.04258028883,5.968846381e-06,-0.0001081535593,-0.0001081535593,0.002771724947,0,4.84681e-09,1.746e-06,0.05968999024,-1.081539541,0.3836110471,0.02985448479
66,0.082500,0.3857550211,0.03278033342,5.886889994e-06,-0.0001050475985,-0.0001050475985,0.002654483542,0,4.59165e-09,1.72707e-06,0.05886580795,-1.050477698,0.3838572838,0.02970936373
67,0.083750,0.3862263635,0.02709823847,5.806796253e-06,-0.0001020738855,-0.0001020738855,0.002543881536,0,4.35272e-09,1.7083e-06,0.05806496926,-1.02073811,0.3840860315,0.02979409068
68,0.085000,0.3857169338,0.03824823909,5.728565156e-06,-9.922403842e-05,-9.922403842e-05,0.002439456061,0,4.12917e-09,1.68986e-06,0.0572875971,-0.9922387451,0.384297289,0.02973933149
69,0.086250,0.385825295,0.03819802217,5.652196705e-06,-9.649246931e-05,-9.649246931e-05,0.002340781502,0,3.91976e-09,1.67171e-06,0.05652552098,-0.9649230689,0.3844910579,0.02976460231
70,0.087500,0.3845623322,0.06458873395,5.578622222e-06,-9.387265891e-05,-9.387265891e-05,0.002247465774,0,3.72569e-09,1.65484e-06,0.05578712281,-0.9387256205,0.3846673424,0.02966350808
71,0.088750,0.3849879988,0.05999246147,5.506910384e-06,-9.135715663e-05,-9.135715663e-05,0.002159151249,0,3.54412e-09,1.63851e-06,0.05507251434,-0.9135718793,0.3848261491,0.02967718381
72,0.090000,0.3847791217,0.06528442539,5.437061191e-06,-8.89422372e-05,-8.89422372e-05,0.002075508237,0,3.37394e-09,1.62262e-06,0.05437348038,-0.8894212097,0.3849674875,0.02973749734
73,0.091250,0.385207504,0.05828630272,5.369074643e-06,-8.662231266e-05,-8.662231266e-05,0.00199622754,0,3.21447e-09,1.60724e-06,0.05369009264,-0.8662242442,0.3850913694,0.02974640871
74,0.092500,0.3851810619,0.05612917431,5.30295074e-06,-8.43917951e-05,-8.43917951e-05,0.001921031624,0,3.06516e-09,1.5925e-06,0.05303077027,-0.84391509,0.3851978094,0.02983860694
75,0.093750,0.3854397088,0.05486726947,5.23775816e-06,-8.224695921e-05,-8.224695921e-05,0.001849658787,0,2.9235e-09,1.57744e-06,0.0523788929,-0.8224677593,0.3852868247,0.02982907014
76,0.095000,0.3837399371,0.08026278391,5.174428225e-06,-8.018407971e-05,-8.018407971e-05,0.001781866886,0,2.79066e-09,1.56297e-06,0.05174286664,-0.8018422127,0.3853584351,0.02986329093
77,0.096250,0.3834456205,0.08226425108,5.113892257e-06,-7.819756866e-05,-7.819756866e-05,0.001717434265,0,2.66791e-09,1.55021e-06,0.051139527,-0.7819743603,0.3854126628,0.02996244921
78,0.097500,0.3842908219,0.06839745119,5.054287612e-06,-7.628370076e-05,-7.628370076e-05,0.001656156033,0,2.55149e-09,1.53734e-06,0.0505438149,-0.7628349066,0.3854495329,0.02982954424
79,0.098750,0.3837404698,0.0764259845,4.99561429e-06,-7.443968207e-05,-7.443968207e-05,0.001597840339,0,2.44093e-09,1.52433e-06,0.04995576013,-0.7443992198,0.3854690729,0.02990431676
80,0.100000,0.3834108822,0.08215307631,4.938803613e-06,-7.266178727e-05,-7.266178727e-05,0.00154231023,0,2.33743e-09,1.51218e-06,0.04939222522,-0.7266208082,0.385471313,0.02998456794
81,0.101250,0.3817939907,0.1051879181,4.883855581e-06,-7.094722241e-05,-7.094722241e-05,0.001489403658,0,2.24052e-09,1.5009e-06,0.0488364473,-0.7094705254,0.385456286,0.02985283383
82,0.102500,0.3808309995,0.1152098505,4.829838872e-06,-6.92922622e-05,-6.92922622e-05,0.001438962296,0,2.14854e-09,1.48966e-06,0.04829689022,-0.6929260939,0.3854240272,0.02983652861
83,0.103750,0.3802175,0.1216651229,4.776753485e-06,-6.769504398e-05,-6.769504398e-05,0.001390848309,0,2.06112e-09,1.47841e-06,0.04776516464,-0.6769510508,0.3853745746,0.02982941302
84,0.105000,0.3800996691,0.1178788301,4.724599421e-06,-6.61527738e-05,-6.61527738e-05,0.001344926655,0,1.97805e-09,1.4672e-06,0.04724975396,-0.6615320444,0.3853079687,0.02987055209
85,0.106250,0.3803454414,0.1097398736,4.674308002e-06,-6.466265768e-05,-6.466265768e-05,0.001301074401,0,1.90036e-09,1.45701e-06,0.04674224742,-0.6466321647,0.3852242527,0.02982517524
86,0.107500,0.3803648576,0.107517059,4.624947906e-06,-6.322283298e-05,-6.322283298e-05,0.001259176061,0,1.8265e-09,1.4469e-06,0.04625114333,-0.6322292387,0.3851234722,0.02982760075
87,0.108750,0.380621668,0.1038244721,4.576519132e-06,-6.183143705e-05,-6.183143705e-05,0.001219122671,0,1.75621e-09,1.43685e-06,0.04576801416,-0.6183125377,0.3850056756,0.02966945858
88,0.110000,0.3807015046,0.101132689,4.52902168e-06,-6.048567593e-05,-6.048567593e-05,0.001180812716,0,1.68941e-09,1.42697e-06,0.04529288318,-0.6048564911,0.3848709138,0.02961641252
89,0.111250,0.3803523555,0.09833362419,4.482455552e-06,-5.918461829e-05,-5.918461829e-05,0.001144152135,0,1.62579e-09,1.41716e-06,0.04482577648,-0.591844365,0.3847192401,0.0296742014
90,0.112500,0.380270388,0.09587057773,4.436820745e-06,-5.792547017e-05,-5.792547017e-05,0.001109051518,0,1.5653e-09,1.40754e-06,0.04436671734,-0.579259336,0.3845507106,0.0295593393
91,0.113750,0.3805682324,0.08978756238,4.393048584e-06,-5.670636892e-05,-5.670636892e-05,0.001075428911,0,1.5088e-09,1.39908e-06,0.04393275641,-0.5670655668,0.3843653837,0.02960000746
92,0.115000,0.3806759454,0.0850968929,4.350207746e-06,-5.55254519e-05,-5.55254519e-05,0.001043207943,0,1.4551e-09,1.39088e-06,0.0434984006,-0.5552526861,0.3841633207,0.02969285536
93,0.116250,0.3806469217,0.0824986333,4.30829823e-06,-5.438085645e-05,-5.438085645e-05,0.001012315974,0,1.40408e-09,1.383e-06,0.04308070708,-0.5438115001,0.383944585,0.02945130277
94,0.117500,0.3808235861,0.07866626512,4.267320037e-06,-5.327165127e-05,-5.327165127e-05,0.000982683152,0,1.35555e-09,1.37539e-06,0.04267118406,-0.5327211171,0.383709243,0.02953398925
95,0.118750,0.3813003264,0.0695646815,4.227273166e-06,-5.219597369e-05,-5.219597369e-05,0.0009542461485,0,1.30944e-09,1.36812e-06,0.04226985294,-0.5219644457,0.3834573631,0.02977614696
96,0.120000,0.3807100691,0.0759123601,4.187226295e-06,-5.115289241e-05,-5.115289241e-05,0.0009269472212,0,1.26472e-09,1.36024e-06,0.04187673423,-0.5115332752,0.3831890168,0.02970690274
97,0.121250,0.3803123794,0.07425488532,4.148110747e-06,-5.014147609e-05,-5.014147609e-05,0.000900728628,0,1.22215e-09,1.35265e-06,0.04148329329,-0.50141491,0.3829042775,0.02986833547
98,0.122500,0.380279541,0.07146330923,4.109926522e-06,-4.916079342e-05,-4.916079342e-05,0.0008755363524,0,1.18161e-09,1.34533e-06,0.04109809268,-0.4916053414,0.3826032216,0.02985596321
99,0.123750,0.3803399131,0.06478332728,4.071742296e-06,-4.820898175e-05,-4.820898175e-05,0.0008513201028,0,1.14225e-09,1.33744e-06,0.04072115198,-0.4820873439,0.3822859277,0.02979070144
100,0.125000,0.3796097152,0.06869133003,4.035420716e-06,-4.728510976e-05,-4.728510976e-05,0.0008280333132,0,1.10558e-09,1.33084e-06,0.04035249259,-0.4728525579,0.381952477,0.02968742792
101,0.126250,0.3789353631,0.07351096068,3.999099135e-06,-4.63873148e-05,-4.63873148e-05,0.0008056312799,0,1.07002e-09,1.32378e-06,0.03999213222,-0.4638747573,0.3816029531,0.02972761199
102,0.127500,0.3788428716,0.07183823269,3.963708878e-06,-4.551559687e-05,-4.551559687e-05,0.0007840711623,0,1.03616e-09,1.31707e-06,0.03964009043,-0.4551544636,0.381237442,0.02986859562
103,0.128750,0.3783137426,0.07388601452,3.92831862e-06,-4.466902465e-05,-4.466902465e-05,0.0007633138448,0,1.00322e-09,1.3098e-06,0.03928779159,-0.4466872513,0.3808560322,0.02994478228
104,0.130000,0.3784878179,0.06656236947,3.894791007e-06,-4.384666681e-05,-4.384666681e-05,0.0007433202118,0,9.72547e-10,1.30384e-06,0.03894383553,-0.4384694546,0.3804588148,0.03007780452
105,0.131250,0.378258571,0.06313954666,3.861263394e-06,-4.304666072e-05,-4.304666072e-05,0.0007240567356,0,9.42759e-10,1.29746e-06,0.03861684911,-0.4304708689,0.380045883,0.03000833498
106,0.132500,0.3779441342,0.06106626429,3.828667104e-06,-4.226900637e-05,-4.226900637e-05,0.0007054898888,0,9.14417e-10,1.2915e-06,0.0382896401,-0.4226907492,0.3796173325,0.02994644261
107,0.133750,0.3776743561,0.05904988013,3.797002137e-06,-4.151277244e-05,-4.151277244e-05,0.0006875880063,0,8.87463e-10,1.28599e-06,0.03797082789,-0.4151256084,0.3791732616,0.02994439892
108,0.135000,0.3771528006,0.06173816137,3.766268492e-06,-4.077702761e-05,-4.077702761e-05,0.000670322217,0,8.61847e-10,1.28097e-06,0.03766042832,-0.4077669084,0.3787137707,0.02999488353
109,0.136250,0.3766217642,0.0612826487,3.735534847e-06,-4.006084055e-05,-4.006084055e-05,0.0006536617875,0,8.36905e-10,1.27553e-06,0.03735846002,-0.4006060511,0.3782389628,0.02992696259
110,0.137500,0.3756309412,0.06356165186,3.705732524e-06,-3.936327994e-05,-3.936327994e-05,0.0006375825033,0,8.13242e-10,1.27066e-06,0.03705630172,-0.3936290443,0.3777489429,0.03001776215
111,0.138750,0.375140965,0.06308260374,3.675930202e-06,-3.868434578e-05,-3.868434578e-05,0.0006220582873,0,7.90164e-10,1.26534e-06,0.03676259518,-0.3868415356,0.3772438187,0.03002658694
112,0.140000,0.3751380667,0.05639402848,3.647059202e-06,-3.802310675e-05,-3.802310675e-05,0.0006070649251,0,7.68245e-10,1.26055e-06,0.03646870889,-0.3802293688,0.3767237,0.02991242823
113,0.141250,0.3742852956,0.05888044089,3.618188202e-06,-3.737863153e-05,-3.737863153e-05,0.0005925800651,0,7.46904e-10,1.25542e-06,0.03618329484,-0.3737893254,0.376188699,0.02995919323
114,0.142500,0.3740018904,0.05550615303,3.589317203e-06,-3.675092012e-05,-3.675092012e-05,0.0005785822868,0,7.26085e-10,1.24988e-06,0.03589771222,-0.3675071001,0.3756389301,0.02975389364
115,0.143750,0.3730721176,0.05840534717,3.561377525e-06,-3.613997251e-05,-3.613997251e-05,0.0005650501698,0,7.06259e-10,1.2448e-06,0.03561196011,-0.3614007682,0.37507451,0.0298532182
116,0.145000,0.3723143935,0.06135654356,3.534369171e-06,-3.554392606e-05,-3.554392606e-05,0.0005519650877,0,6.87478e-10,1.24035e-06,0.03534337133,-0.3554371595,0.3744955577,0.02990908294
117,0.146250,0.3712648153,0.06630995777,3.508292139e-06,-3.496278077e-05,-3.496278077e-05,0.0005393065512,0,6.69649e-10,1.23648e-06,0.03508330509,-0.3496288508,0.3739021943,0.02992604178
118,0.147500,0.3708913885,0.0633464912,3.482215106e-06,-3.439560533e-05,-3.439560533e-05,0.0005270596594,0,6.52277e-10,1.23232e-06,0.03482309822,-0.3439612389,0.3732945432,0.02984707404
119,0.148750,0.3703741618,0.06223831791,3.456138074e-06,-3.384239972e-05,-3.384239972e-05,0.0005152076483,0,6.35321e-10,1.22782e-06,0.03456275072,-0.3384254277,0.37267273,0.02980607962
120,0.150000,0.3699847646,0.05773075949,3.430061042e-06,-3.330409527e-05,-3.330409527e-05,0.0005037337542,0,6.18675e-10,1.22282e-06,0.03430226259,-0.3330395371,0.3720368825,0.02982546461
121,0.151250,0.3692188151,0.05963536166,3.405846655e-06,-3.277789801e-05,-3.277789801e-05,0.0004926221445,0,6.03405e-10,1.21947e-06,0.03405901417,-0.3277797699,0.3713871306,0.02977105968
122,0.152500,0.3688587472,0.05531264655,3.381632268e-06,-3.226473927e-05,-3.226473927e-05,0.0004818588495,0,5.88456e-10,1.21576e-06,0.03381564282,-0.3226433396,0.3707236063,0.029796721
123,0.153750,0.3679772876,0.05738095567,3.357417881e-06,-3.176368773e-05,-3.176368773e-05,0.000471428968,0,5.73852e-10,1.21175e-06,0.03357214853,-0.317639336,0.3700464437,0.02984627248
124,0.155000,0.3676757216,0.05278526805,3.334134817e-06,-3.127474338e-05,-3.127474338e-05,0.0004613203928,0,5.59995e-10,1.20833e-06,0.03333723452,-0.3127470165,0.3693557792,0.02976732041
125,0.156250,0.3666230999,0.05432194378,3.310851753e-06,-3.07969749e-05,-3.07969749e-05,0.0004515238106,0,5.46475e-10,1.20467e-06,0.03311091289,-0.3079666048,0.368651751,0.02992717886
126,0.157500,0.3659395166,0.0549964048,3.287568688e-06,-3.033038229e-05,-3.033038229e-05,0.0004420243204,0,5.33253e-10,1.20072e-06,0.03287577443,-0.3033037931,0.3679344996,0.03009915982
127,0.158750,0.36521741,0.05593791883,3.265216947e-06,-2.987403423e-05,-2.987403423e-05,0.0004328107461,0,5.20763e-10,1.19749e-06,0.03264923673,-0.2987441272,0.3672041674,0.03011491845
128,0.160000,0.364435412,0.05552997533,3.242865205e-06,-2.942886204e-05,-2.942886204e-05,0.0004238709807,0,5.08499e-10,1.19388e-06,0.03243131191,-0.2942878008,0.3664608987,0.03018889659
129,0.161250,0.3632141016,0.05938292574,3.220513463e-06,-2.899393439e-05,-2.899393439e-05,0.0004151947796,0,4.96492e-10,1.18999e-06,0.03220456652,-0.289940238,0.3657048399,0.03001020988
130,0.162500,0.3622955456,0.06108055543,3.199093044e-06,-2.856831998e-05,-2.856831998e-05,0.0004067746922,0,4.85161e-10,1.18683e-06,0.03199516796,-0.2856846601,0.3649361396,0.02992685789
131,0.163750,0.3609177694,0.06484781299,3.177672625e-06,-2.815295011e-05,-2.815295011e-05,0.0003985986114,0,4.74027e-10,1.18331e-06,0.0317769479,-0.2815289795,0.3641549479,0.02988672951
132,0.165000,0.3604485057,0.06084380671,3.157183528e-06,-2.774689347e-05,-2.774689347e-05,0.0003906600177,0,4.63495e-10,1.18047e-06,0.03156736493,-0.2774681151,0.3633614171,0.03015978404
133,0.166250,0.3595145792,0.06087428238,3.136694431e-06,-2.734921873e-05,-2.734921873e-05,0.0003829495981,0,4.53216e-10,1.17746e-06,0.03136642836,-0.2734932452,0.3625557013,0.03024912363
134,0.167500,0.3586777113,0.06026966125,3.116205335e-06,-2.696085721e-05,-2.696085721e-05,0.0003754580393,0,4.43117e-10,1.17413e-06,0.03116540983,-0.2696069628,0.3617379566,0.03030250132
