k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
25,0.062500,0.3741650507,0.09892437328,1.406669617e-05,-0.0003267526627,-0.0003267526627,0.01041316986,0,3.97116e-08,3.80984e-06,0.1408090116,-3.266769066,0.3778273997,0.0304217302
26,0.065000,0.3763733655,0.06524032447,1.364946365e-05,-0.0003046989441,-0.0003046989441,0.009338438511,0,3.46232e-08,3.70366e-06,0.1363870306,-3.046320125,0.3788236308,0.03051608551
27,0.067500,0.3783872575,0.0434135329,1.323223114e-05,-0.0002846121788,-0.0002846121788,0.008404791355,0,3.021e-08,3.59027e-06,0.1323681492,-2.845915198,0.379751045,0.03075203083
28,0.070000,0.3776987642,0.07359428797,1.281499863e-05,-0.0002664327621,-0.0002664327621,0.007590651512,0,2.62878e-08,3.45891e-06,0.1283116881,-2.663896099,0.380609358,0.03076529087
29,0.072500,0.3803359792,0.03449324705,1.239776611e-05,-0.0002499222755,-0.0002499222755,0.006877481937,0,2.28043e-08,3.31141e-06,0.1242171191,-2.498956159,0.3813983256,0.03058841088
30,0.075000,0.3813200369,0.03186301421,1.204013824e-05,-0.0002350211143,-0.0002350211143,0.006249904633,0,2.00148e-08,3.19789e-06,0.1200839011,-2.349764034,0.3821177444,0.03055665778
31,0.077500,0.3824593946,0.02176386956,1.174211502e-05,-0.0002212524414,-0.0002212524414,0.005695581436,0,1.79255e-08,3.14252e-06,0.1173066804,-2.211993694,0.3827674515,0.03065863478
32,0.080000,0.3823295794,0.0352718113,1.138448715e-05,-0.0002086162567,-0.0002086162567,0.005204319954,0,1.57278e-08,3.01721e-06,0.1140443506,-2.086061239,0.3833473249,0.03051108896
33,0.082500,0.3818831146,0.05197583884,1.108646393e-05,-0.0001970529556,-0.0001970529556,0.004767656326,0,1.40266e-08,2.93701e-06,0.1107578166,-1.970323265,0.3838572838,0.0307752741
34,0.085000,0.3812155053,0.06658667233,1.07884407e-05,-0.0001864433289,-0.0001864433289,0.004378139973,0,1.24722e-08,2.84358e-06,0.1079213182,-1.863902181,0.384297289,0.03072232994
35,0.087500,0.3828710802,0.04600169044,1.049041748e-05,-0.0001766681671,-0.0001766681671,0.004029512405,0,1.10596e-08,2.73939e-06,0.1050666664,-1.766399994,0.3846673424,0.03046674608
36,0.090000,0.3835756481,0.03824230097,1.019239426e-05,-0.0001676678658,-0.0001676678658,0.003716409206,0,9.76659e-09,2.62262e-06,0.1021936862,-1.676297486,0.3849674875,0.03031216317
37,0.092500,0.3846907318,0.021095003,9.953975677e-06,-0.0001593828201,-0.0001593828201,0.003434300423,0,8.78206e-09,2.55166e-06,0.0993022006,-1.593666136,0.3851978094,0.03022658827
38,0.095000,0.3860921301,0.001654081047,9.715557098e-06,-0.0001516342163,-0.0001516342163,0.003179609776,0,7.89874e-09,2.47855e-06,0.0973641742,-1.515868753,0.3853584351,0.03019278497
39,0.097500,0.386611335,-0.006395304576,9.477138519e-06,-0.0001444220543,-0.0001444220543,0.002949297428,0,7.09317e-09,2.39928e-06,0.09492988139,-1.44390507,0.3854495329,0.0300922549
40,0.100000,0.3855972625,0.01189636439,9.23871994e-06,-0.0001377463341,-0.0001377463341,0.002740204334,0,6.34193e-09,2.30856e-06,0.09248242248,-1.377501354,0.385471313,0.03001640213
41,0.102500,0.3858438767,0.00790127553,9.059906006e-06,-0.0001314878464,-0.0001314878464,0.002550065517,0,5.8143e-09,2.27401e-06,0.09051490482,-1.314905152,0.3854240272,0.0301272825
42,0.105000,0.3854786046,0.01117909513,8.881092072e-06,-0.0001255869865,-0.0001255869865,0.002377033234,0,5.33856e-09,2.23963e-06,0.08903365862,-1.25570032,0.3853079687,0.02988706588
43,0.107500,0.3849957697,0.01396214124,8.702278137e-06,-0.0001201033592,-0.0001201033592,0.00221914053,0,4.88676e-09,2.19566e-06,0.08705114294,-1.200761691,0.3851234722,0.02977811503
44,0.110000,0.38538206,0.003141110763,8.523464203e-06,-0.0001149773598,-0.0001149773598,0.002074718475,0,4.464e-09,2.14502e-06,0.08505997807,-1.149400219,0.3848709138,0.02991220777
45,0.112500,0.3851706237,0.005022811703,8.344650269e-06,-0.0001101493835,-0.0001101493835,0.001942396164,0,4.07573e-09,2.09157e-06,0.08356089611,-1.101037681,0.3845507106,0.0301427749
46,0.115000,0.3836444616,0.018298015,8.225440979e-06,-0.0001055598259,-0.0001055598259,0.001821041107,0,3.83599e-09,2.09942e-06,0.08205689304,-1.055251643,0.3841633207,0.03023614899
47,0.117500,0.3831595853,0.01793993264,8.046627045e-06,-0.0001012086868,-0.0001012086868,0.001709640026,0,3.51364e-09,2.04801e-06,0.08054794557,-1.012054801,0.383709243,0.03031020396
48,0.120000,0.3833321743,0.01001433376,7.86781311e-06,-9.721517563e-05,-9.721517563e-05,0.001607120037,0,3.19373e-09,1.97998e-06,0.0785282813,-0.9719934165,0.3831890168,0.03027613007
49,0.122500,0.3831074201,0.006158174016,7.688999176e-06,-9.340047836e-05,-9.340047836e-05,0.00151258707,0,2.90663e-09,1.91432e-06,0.07700770069,-0.9339933991,0.3826032216,0.03015909506
50,0.125000,0.3822575286,0.006964134052,7.569789886e-06,-8.982419968e-05,-8.982419968e-05,0.001425266266,0,2.72058e-09,1.90126e-06,0.07548209373,-0.8980716318,0.381952477,0.03005641906
51,0.127500,0.3819195591,0.003032562323,7.450580597e-06,-8.642673492e-05,-8.642673492e-05,0.001344561577,0,2.54818e-09,1.88737e-06,0.07446221728,-0.8643132895,0.381237442,0.03001023755
52,0.130000,0.3820035867,-0.007577100769,7.331371307e-06,-8.314847946e-05,-8.314847946e-05,0.001269936562,0,2.39671e-09,1.8792e-06,0.07344008796,-0.8315847665,0.3804588148,0.03002236488
53,0.132500,0.3799438775,0.00558325462,7.212162018e-06,-8.010864258e-05,-8.010864258e-05,0.001200735569,0,2.2425e-09,1.85932e-06,0.07190265507,-0.8008849621,0.3796173325,0.03000196154
54,0.135000,0.3798798881,-0.003577935509,7.033348083e-06,-7.724761963e-05,-7.724761963e-05,0.001136541367,0,2.0265e-09,1.77483e-06,0.07036011107,-0.7722991705,0.3787137707,0.02982826133
55,0.137500,0.3788502514,-0.002829375677,6.854534149e-06,-7.462501526e-05,-7.462501526e-05,0.001076877117,0,1.8126e-09,1.67514e-06,0.06881243084,-0.7458379567,0.3777489429,0.02988934213
56,0.140000,0.3789220639,-0.0159767475,6.73532486e-06,-7.212162018e-05,-7.212162018e-05,0.001021146774,0,1.67623e-09,1.63335e-06,0.06725958828,-0.7209560871,0.3767237,0.03006370045
57,0.142500,0.3780912235,-0.01779195853,6.61611557e-06,-6.973743439e-05,-6.973743439e-05,0.0009690523148,0,1.54805e-09,1.58925e-06,0.06622148026,-0.6972732395,0.3756389301,0.03051596027
58,0.145000,0.3768719174,-0.01594110858,6.496906281e-06,-6.747245789e-05,-6.747245789e-05,0.00092035532,0,1.42693e-09,1.54211e-06,0.06518105883,-0.6746518165,0.3744955577,0.03026393672
59,0.147500,0.3767767139,-0.02491056547,6.437301636e-06,-6.532669067e-05,-6.532669067e-05,0.0008747577667,0,1.3635e-09,1.55006e-06,0.06413831562,-0.6530953646,0.3732945432,0.03016228205
60,0.150000,0.3762108237,-0.02933723386,6.377696991e-06,-6.324052811e-05,-6.324052811e-05,0.0008321404457,0,1.30778e-09,1.56254e-06,0.06361607183,-0.6322544664,0.3720368825,0.03022890008
61,0.152500,0.3744409718,-0.02533106599,6.318092346e-06,-6.121397018e-05,-6.121397018e-05,0.0007920861244,0,1.25732e-09,1.57791e-06,0.0630932441,-0.6119486392,0.3707236063,0.03028002933
62,0.155000,0.3717278391,-0.01259742957,6.258487701e-06,-5.924701691e-05,-5.924701691e-05,0.0007546544075,0,1.21279e-09,1.59721e-06,0.06256983243,-0.5921787769,0.3693557792,0.03017865899
63,0.157500,0.3712862134,-0.01933851652,6.139278412e-06,-5.739927292e-05,-5.739927292e-05,0.0007195472717,0,1.12282e-09,1.55057e-06,0.06152125262,-0.5738255084,0.3679344996,0.02990287812
64,0.160000,0.369713556,-0.01881835703,6.020069122e-06,-5.561113358e-05,-5.561113358e-05,0.0006866455078,0,1.04106e-09,1.50624e-06,0.05994397774,-0.5563025177,0.3664608987,0.02982676202
65,0.162500,0.3688663542,-0.02464902867,5.900859833e-06,-5.394220352e-05,-5.394220352e-05,0.0006557106972,0,9.59496e-10,1.45343e-06,0.05888951197,-0.5395400971,0.3649361396,0.02980372945
66,0.165000,0.3667719066,-0.01991940103,5.781650543e-06,-5.239248276e-05,-5.239248276e-05,0.0006265044212,0,8.77257e-10,1.3905e-06,0.05783267785,-0.5238630027,0.3633614171,0.02959864372
67,0.167500,0.3645500578,-0.01493704878,5.662441254e-06,-5.090236664e-05,-5.090236664e-05,0.0005990862846,0,8.0124e-10,1.32783e-06,0.05677346792,-0.5087127537,0.3617379566,0.02971861218
68,0.170000,0.3624808528,-0.01014179923,5.543231964e-06,-4.947185516e-05,-4.947185516e-05,0.0005731582642,0,7.29685e-10,1.26366e-06,0.05571187381,-0.4946539104,0.3600670134,0.02964131742
69,0.172500,0.3601177745,-0.005931004882,5.483627319e-06,-4.810094833e-05,-4.810094833e-05,0.0005486607552,0,6.9495e-10,1.25695e-06,0.05464788713,-0.4811267555,0.3583498721,0.0296772022
70,0.175000,0.3591782115,-0.01157611795,5.424022675e-06,-4.678964615e-05,-4.678964615e-05,0.000525534153,0,6.61238e-10,1.2483e-06,0.05411499459,-0.4678692222,0.3565878454,0.02953437982
71,0.177500,0.3575125039,-0.01217468083,5.36441803e-06,-4.553794861e-05,-4.553794861e-05,0.000503718853,0,6.28454e-10,1.23749e-06,0.05358150043,-0.4551607519,0.3547822738,0.02955386668
72,0.180000,0.3555013016,-0.01184937824,5.304813385e-06,-4.428625107e-05,-4.428625107e-05,0.0004829764366,0,6.00828e-10,1.23361e-06,0.05304740369,-0.4430022538,0.3529345242,0.02963930934
73,0.182500,0.3530853689,-0.007659337483,5.24520874e-06,-4.309415817e-05,-4.309415817e-05,0.0004633069038,0,5.73035e-10,1.2262e-06,0.05251270439,-0.4308300465,0.3510459896,0.02965205836
74,0.185000,0.3500484936,0.002097423188,5.185604095e-06,-4.190206528e-05,-4.190206528e-05,0.0004447698593,0,5.50617e-10,1.22706e-06,0.05197740067,-0.4192090333,0.3491180878,0.02978259279
75,0.187500,0.3485255986,-0.002619617619,5.125999451e-06,-4.082918167e-05,-4.082918167e-05,0.0004271864891,0,5.22736e-10,1.21256e-06,0.05144149251,-0.4081401974,0.3471522607,0.02976925218
76,0.190000,0.3458551653,0.001335770823,5.066394806e-06,-3.975629807e-05,-3.975629807e-05,0.0004104375839,0,4.98876e-10,1.20414e-06,0.05090497714,-0.397624433,0.3451499732,0.02981779412
77,0.192500,0.3431193754,0.006953103468,5.066394806e-06,-3.87430191e-05,-3.87430191e-05,0.0003946423531,0,4.98392e-10,1.2508e-06,0.05036785547,-0.3870967776,0.3431127125,0.02995817155
78,0.195000,0.3406152427,0.008141583763,5.066394806e-06,-3.772974014e-05,-3.772974014e-05,0.0003796219826,0,4.99782e-10,1.3036e-06,0.05036785547,-0.3774759471,0.3410419872,0.02977036199
79,0.197500,0.3384720311,0.007024968043,5.066394806e-06,-3.671646118e-05,-3.671646118e-05,0.0003654360771,0,5.03345e-10,1.36357e-06,0.05036785547,-0.3672891855,0.3389393259,0.02987625274
80,0.200000,0.3370105624,0.002699702047,5.066394806e-06,-3.570318222e-05,-3.570318222e-05,0.000352025032,0,5.08781e-10,1.43052e-06,0.05036785547,-0.3571024388,0.3368062767,0.0299898915
81,0.202500,0.335214939,0.0009166095406,5.006790161e-06,-3.47495079e-05,-3.47495079e-05,0.0003393888474,0,4.9172e-10,1.43375e-06,0.04983012471,-0.3476783633,0.334644406,0.02980373778
82,0.205000,0.3324350603,0.005250291899,4.887580872e-06,-3.385543823e-05,-3.385543823e-05,0.0003273487091,0,4.53753e-10,1.37141e-06,0.04875283409,-0.3384353667,0.3324552974,0.02978082517
83,0.207500,0.330378674,0.005077661015,4.768371582e-06,-3.302097321e-05,-3.302097321e-05,0.0003159046173,0,4.15966e-10,1.30246e-06,0.04767309874,-0.3303064704,0.3302405509,0.02977090865
84,0.210000,0.3272446096,0.01114093047,4.649162292e-06,-3.224611282e-05,-3.224611282e-05,0.0003049373627,0,3.77891e-10,1.22548e-06,0.04659090936,-0.3221590966,0.3280017819,0.02982923453
85,0.212500,0.3241548799,0.01498256903,4.529953003e-06,-3.153085709e-05,-3.153085709e-05,0.0002945065498,0,3.39906e-10,1.14102e-06,0.04550625756,-0.3151308298,0.3257406197,0.02976520841
86,0.215000,0.3223348297,0.01261434052,4.470348358e-06,-3.081560135e-05,-3.081560135e-05,0.0002844929695,0,3.22181e-10,1.11929e-06,0.04441913404,-0.3080865592,0.323458707,0.02976878505
87,0.217500,0.3209616728,0.006397538818,4.410743713e-06,-3.015995026e-05,-3.015995026e-05,0.0002750754356,0,3.03665e-10,1.09077e-06,0.04387464374,-0.3014245033,0.3211576986,0.02954528469
88,0.220000,0.319078289,0.00314591825,4.351139069e-06,-2.956390381e-05,-2.956390381e-05,0.0002658963203,0,2.82927e-10,1.05101e-06,0.04332953226,-0.2953249663,0.3188392603,0.02947041269
89,0.222500,0.315410655,0.0116948979,4.291534424e-06,-2.890825272e-05,-2.890825272e-05,0.0002570748329,0,2.67558e-10,1.02773e-06,0.04278379958,-0.2892184854,0.3165050679,0.02955228495
90,0.225000,0.3129902408,0.0115649756,4.231929779e-06,-2.831220627e-05,-2.831220627e-05,0.0002487301826,0,2.51028e-10,9.96277e-07,0.04223744292,-0.2831050158,0.314156806,0.02938999185
91,0.227500,0.3112370186,0.008593482897,4.172325134e-06,-2.771615982e-05,-2.771615982e-05,0.0002408027649,0,2.36522e-10,9.69329e-07,0.04169046227,-0.2769845873,0.3117961672,0.02944765177
92,0.230000,0.3086858727,0.007696432061,4.11272049e-06,-2.712011337e-05,-2.712011337e-05,0.0002330541611,0,2.22986e-10,9.43965e-07,0.0411428567,-0.2714285702,0.3094248505,0.02957910498
93,0.232500,0.3068286739,0.006023270078,4.053115845e-06,-2.658367157e-05,-2.658367157e-05,0.0002256631851,0,2.07947e-10,9.08832e-07,0.04059462529,-0.2658662051,0.3070445606,0.02923764447
94,0.235000,0.3050189577,0.001532041468,3.9935112e-06,-2.604722977e-05,-2.604722977e-05,0.0002186894417,0,1.94881e-10,8.78615e-07,0.04004576616,-0.2602974772,0.3046570068,0.02935472727
95,0.237500,0.3031656854,0.0002453150228,3.933906555e-06,-2.551078796e-05,-2.551078796e-05,0.0002118945122,0,1.82773e-10,8.50193e-07,0.03949627932,-0.2552947849,0.3022639016,0.02969733642
96,0.240000,0.30177797,-0.005537082441,3.87430191e-06,-2.503395081e-05,-2.503395081e-05,0.0002053976059,0,1.69074e-10,8.11057e-07,0.03894616291,-0.2502863705,0.2998669599,0.02959955675
97,0.242500,0.2986830398,-0.0007828278467,3.814697266e-06,-2.461671829e-05,-2.461671829e-05,0.0001991987228,0,1.539e-10,7.6093e-07,0.03839541506,-0.2458452731,0.2974678976,0.02982800356
98,0.245000,0.2966714539,-0.002709995024,3.814697266e-06,-2.413988113e-05,-2.413988113e-05,0.0001931190491,0,1.53957e-10,7.84898e-07,0.03784403671,-0.2413990796,0.2950684306,0.02981065298
99,0.247500,0.2940674312,0.0005669752136,3.814697266e-06,-2.366304398e-05,-2.366304398e-05,0.0001872777939,0,1.54468e-10,8.11792e-07,0.03784403671,-0.236811921,0.292670274,0.02971850535
100,0.250000,0.2916803248,0.0011638375,3.814697266e-06,-2.324581146e-05,-2.324581146e-05,0.0001816749573,0,1.52667e-10,8.26735e-07,0.03784403671,-0.2322247773,0.2902751402,0.02957260098
101,0.252500,0.2898220196,-0.00167284254,3.814697266e-06,-2.282857895e-05,-2.282857895e-05,0.00017619133,0,1.50973e-10,8.42653e-07,0.03784403671,-0.2282110155,0.2878847386,0.02962957629
102,0.255000,0.2882602252,-0.005191780627,3.814697266e-06,-2.235174179e-05,-2.235174179e-05,0.0001710057259,0,1.52735e-10,8.78077e-07,0.03784403671,-0.2236238569,0.2855007742,0.0298291037
103,0.257500,0.2858666927,-0.00655673258,3.814697266e-06,-2.193450928e-05,-2.193450928e-05,0.0001659989357,0,1.52113e-10,9.0054e-07,0.03784403671,-0.2190366983,0.283124946,0.02993699435
104,0.260000,0.2833566517,-0.005627641454,3.814697266e-06,-2.151727676e-05,-2.151727676e-05,0.0001611709595,0,1.51825e-10,9.25424e-07,0.03784403671,-0.2150229365,0.2807589468,0.03012526266
105,0.262500,0.2807102576,-0.003677644767,3.814697266e-06,-2.110004425e-05,-2.110004425e-05,0.0001565217972,0,1.51871e-10,9.52867e-07,0.03784403671,-0.2110091746,0.2784044614,0.03002716434
106,0.265000,0.2783775702,-0.002684255131,3.814697266e-06,-2.068281174e-05,-2.068281174e-05,0.0001520514488,0,1.52252e-10,9.83009e-07,0.03784403671,-0.2069954127,0.2760631658,0.02993978175
107,0.267500,0.2760276385,-0.002925975248,3.814697266e-06,-2.026557922e-05,-2.026557922e-05,0.0001478791237,0,1.5342e-10,1.01822e-06,0.03784403671,-0.2024082541,0.2737367258,0.02993703798
108,0.270000,0.2744492628,-0.006778215989,3.814697266e-06,-1.984834671e-05,-1.984834671e-05,0.0001437664032,0,1.54468e-10,1.0542e-06,0.03784403671,-0.1983944923,0.2714267963,0.03000858045
109,0.272500,0.2717105113,-0.005280372687,3.814697266e-06,-1.94311142e-05,-1.94311142e-05,0.0001398324966,0,1.5585e-10,1.09327e-06,0.03784403671,-0.1943807304,0.2691350202,0.02991267218
110,0.275000,0.268696934,-0.0004479372874,3.814697266e-06,-1.901388168e-05,-1.901388168e-05,0.000136077404,0,1.57566e-10,1.13556e-06,0.03784403671,-0.1903669685,0.2668630268,0.03004122861
111,0.277500,0.2667104267,-0.0003895303234,3.814697266e-06,-1.865625381e-05,-1.865625381e-05,0.000132381916,0,1.56941e-10,1.16223e-06,0.03784403671,-0.1863532066,0.2646124315,0.03005385518
112,0.280000,0.2642143145,0.00130926352,3.814697266e-06,-1.829862595e-05,-1.829862595e-05,0.0001289248466,0,1.5697e-10,1.19326e-06,0.03784403671,-0.1829128414,0.2623848341,0.02989255683
113,0.282500,0.2616114281,0.00221728906,3.814697266e-06,-1.788139343e-05,-1.788139343e-05,0.0001255869865,0,1.59332e-10,1.24324e-06,0.03784403671,-0.1788990796,0.260181818,0.02995883897
114,0.285000,0.2593174018,0.00278971903,3.814697266e-06,-1.746416092e-05,-1.746416092e-05,0.0001224279404,0,1.62029e-10,1.29679e-06,0.03784403671,-0.1748853177,0.2580049494,0.02966864796
115,0.287500,0.2570179142,0.003671206534,3.814697266e-06,-1.710653305e-05,-1.710653305e-05,0.0001193881035,0,1.62796e-10,1.33585e-06,0.03784403671,-0.1708715558,0.2558557758,0.02980926055
116,0.290000,0.255789794,0.001444120891,3.814697266e-06,-1.674890518e-05,-1.674890518e-05,0.0001164674759,0,1.63762e-10,1.37725e-06,0.03784403671,-0.1674311906,0.2537358252,0.02988841166
117,0.292500,0.2541965544,0.0004761526361,3.814697266e-06,-1.639127731e-05,-1.639127731e-05,0.0001136660576,0,1.64928e-10,1.42106e-06,0.03784403671,-0.1639908254,0.2516466055,0.02991254153
118,0.295000,0.2519493774,0.001076329499,3.814697266e-06,-1.603364944e-05,-1.603364944e-05,0.0001109838486,0,1.66292e-10,1.46731e-06,0.03784403671,-0.1605504602,0.2495896028,0.02980101073
119,0.297500,0.2498874068,0.0008337451145,3.814697266e-06,-1.573562622e-05,-1.573562622e-05,0.0001084208488,0,1.65983e-10,1.4989e-06,0.03784403671,-0.157110095,0.247566281,0.02974318231
120,0.300000,0.2471831441,0.003665384836,3.814697266e-06,-1.5437603e-05,-1.5437603e-05,0.0001060366631,0,1.66178e-10,1.53418e-06,0.03784403671,-0.1542431265,0.2455780804,0.02977074328
121,0.302500,0.2457759082,0.002176403999,3.814697266e-06,-1.507997513e-05,-1.507997513e-05,0.0001036524773,0,1.67997e-10,1.58667e-06,0.03784403671,-0.1508027464,0.2436264172,0.02969394954
122,0.305000,0.2436231114,0.003991836682,3.814697266e-06,-1.472234726e-05,-1.472234726e-05,0.0001013278961,0,1.69788e-10,1.64043e-06,0.03784403671,-0.1473623812,0.2417126823,0.02973038656
123,0.307500,0.2418816015,0.003551268019,3.814697266e-06,-1.442432404e-05,-1.442432404e-05,9.918212891e-05,0,1.70289e-10,1.68077e-06,0.03784403671,-0.143922016,0.2398382404,0.02980060939
124,0.310000,0.2398126982,0.004639524966,3.814697266e-06,-1.412630081e-05,-1.412630081e-05,9.703636169e-05,0,1.70612e-10,1.72109e-06,0.03784403671,-0.1410550475,0.2380044294,0.02968910074
125,0.312500,0.2375539877,0.006838548928,3.814697266e-06,-1.382827759e-05,-1.382827759e-05,9.506940842e-05,0,1.7144e-10,1.76526e-06,0.03784403671,-0.138188079,0.2362125588,0.02991532119
126,0.315000,0.2363634445,0.005201343447,3.814697266e-06,-1.353025436e-05,-1.353025436e-05,9.316205978e-05,0,1.72317e-10,1.8107e-06,0.03784403671,-0.1353210956,0.23446391,0.03015868543
127,0.317500,0.2351949625,0.003606405109,3.814697266e-06,-1.323223114e-05,-1.323223114e-05,9.125471115e-05,0,1.73017e-10,1.85614e-06,0.03784403671,-0.1324541271,0.2327597344,0.03018111795
128,0.320000,0.2335638143,0.004510510713,3.814697266e-06,-1.293420792e-05,-1.293420792e-05,8.952617645e-05,0,1.74222e-10,1.9054e-06,0.03784403671,-0.1295871586,0.231101253,0.03028588529
129,0.322500,0.2321254425,0.00484585762,3.814697266e-06,-1.269578934e-05,-1.269578934e-05,8.78572464e-05,0,1.73966e-10,1.9387e-06,0.03784403671,-0.12672019,0.2294896559,0.03003333056
130,0.325000,0.2306599282,0.004183037207,3.814697266e-06,-1.245737076e-05,-1.245737076e-05,8.624792099e-05,0,1.73824e-10,1.97326e-06,0.03784403671,-0.1244266033,0.227926101,0.02991559949
131,0.327500,0.2286159806,0.005972881801,3.814697266e-06,-1.221895218e-05,-1.221895218e-05,8.469820023e-05,0,1.73795e-10,2.0091e-06,0.03784403671,-0.1221330315,0.2264117135,0.02985899584
132,0.330000,0.226841066,0.007169156335,3.814697266e-06,-1.19805336e-05,-1.19805336e-05,8.320808411e-05,0,1.7388e-10,2.04622e-06,0.03784403671,-0.1198394448,0.2249475854,0.03024529971
133,0.332500,0.2254337072,0.008321936242,3.814697266e-06,-1.168251038e-05,-1.168251038e-05,8.177757263e-05,0,1.75476e-10,2.10174e-06,0.03784403671,-0.1169724762,0.2235347744,0.03037179142
